EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1576517088.497823,64348.000,10602,1,H0,1,100,51.713
1576517088.628568,64458.000,10621,1,H0,1,100,51.674
1576517088.764069,64572.000,10638,1,H0,1,100,51.678
1576517088.898381,64685.000,10656,1,H0,1,100,51.648
1576517089.035070,64800.000,10690,1,H0,1,100,51.617
1576517089.159873,64905.000,10708,1,H0,1,100,51.598
1576517089.295373,65019.000,10726,1,H0,1,100,51.594
1576517089.429685,65132.000,10744,1,H0,1,100,51.579
1576517089.566375,65247.000,10762,1,H0,1,100,51.560
1576517089.697121,65357.000,10781,1,H0,1,100,51.545
1576517089.824301,65464.000,10799,1,H0,1,100,51.499
1576517089.956235,65575.000,10816,1,H0,1,100,51.480
1576517090.098868,65695.000,10834,1,H0,1,100,51.468
1576517090.236745,65811.000,10868,1,H0,1,100,51.430
1576517090.368680,65922.000,10886,1,H0,1,100,51.411
1576517090.507746,66039.000,10904,1,H0,1,100,51.392
1576517090.646812,66156.000,10923,1,H0,1,100,51.350
1576517090.784690,66272.000,10941,1,H0,1,100,51.289
1576517090.927322,66392.000,10958,1,H0,1,100,51.304
1576517091.062823,66506.000,10976,1,H0,1,100,51.270
1576517091.192380,66615.000,11010,1,H0,1,100,51.247
1576517091.323126,66725.000,11028,1,H0,1,100,51.198
1576517091.457438,66838.000,11046,1,H0,1,100,51.194
1576517091.590562,66950.000,11064,1,H0,1,100,51.178
1576517091.733194,67070.000,11083,1,H0,1,100,51.159
1576517091.871071,67186.000,11100,1,H0,1,100,51.148
1576517092.001817,67296.000,11118,1,H0,1,100,51.110
1576517092.130186,67404.000,11136,1,H0,1,100,51.079
1576517092.263309,67516.000,11153,1,H0,1,100,51.083
1576517092.397621,67629.000,11188,1,H0,1,100,51.030
1576517092.536688,67746.000,11206,1,H0,1,100,51.041
1576517092.665056,67854.000,11225,1,H0,1,100,51.011
1576517092.789860,67959.000,11243,1,H0,1,100,51.003
1576517092.926549,68074.000,11261,1,H0,1,100,50.984
1576517093.064426,68190.000,11279,1,H0,1,100,50.957
1576517093.201116,68305.000,11296,1,H0,1,100,50.957
1576517093.325919,68410.000,11314,1,H0,1,100,50.919
1576517093.457853,68521.000,11332,1,H0,1,100,50.889
1576517093.595731,68637.000,11367,1,H0,1,100,50.850
1576517093.731231,68751.000,11385,1,H0,1,100,50.843
1576517093.864355,68863.000,11403,1,H0,1,100,50.805
1576517093.989158,68968.000,11421,1,H0,1,100,50.782
1576517094.128224,69085.000,11439,1,H0,1,100,50.778
1576517094.261347,69197.000,11457,1,H0,1,100,50.755
1576517094.399225,69313.000,11474,1,H0,1,100,50.725
1576517094.524028,69418.000,11495,1,H0,1,100,50.702
1576517094.655963,69529.000,11514,1,H0,1,100,50.686
1576517094.780766,69634.000,11534,1,H0,1,100,50.679
1576517094.915078,69747.000,11552,1,H0,1,100,50.648
1576517095.051767,69862.000,11570,1,H0,1,100,50.610
1576517095.186079,69975.000,11587,1,H0,1,100,50.587
1576517095.326334,70093.000,11605,1,H0,1,100,50.564
1576517095.465400,70210.000,11639,1,H0,1,100,50.553
1576517095.590203,70315.000,11658,1,H0,1,100,50.519
1576517095.720949,70425.000,11676,1,H0,1,100,50.496
1576517095.856450,70539.000,11694,1,H0,1,100,50.492
1576517095.990761,70652.000,11712,1,H0,1,100,50.473
1576517096.127450,70767.000,11730,1,H0,1,100,50.435
1576517096.253442,70873.000,11748,1,H0,1,100,50.335
1576517096.381811,70981.000,11765,1,H0,1,100,50.278
1576517096.519689,71097.000,11783,1,H0,1,100,50.229
1576517096.657566,71213.000,11818,1,H0,1,100,50.160
1576517096.785935,71321.000,11836,1,H0,1,100,50.091
1576517096.915493,71430.000,11854,1,H0,1,100,50.023
1576517097.052182,71545.000,11872,1,H0,1,100,49.950
1576517097.188871,71660.000,11890,1,H0,1,100,49.923
1576517097.326749,71776.000,11908,1,H0,1,100,49.862
1576517097.453929,71883.000,11926,1,H0,1,100,49.763
1576517097.582298,71991.000,11944,1,H0,1,100,49.683
1576517097.721364,72108.000,11962,1,H0,1,100,49.645
1576517097.856864,72222.000,11979,1,H0,1,100,49.630
1576517097.989988,72334.000,12014,1,H0,1,100,49.611
1576517098.114791,72439.000,12032,1,H0,1,100,49.588
1576517098.246726,72550.000,12050,1,H0,1,100,49.576
1576517098.384603,72666.000,12068,1,H0,1,100,49.553
1576517098.523669,72783.000,12086,1,H0,1,100,49.538
1576517098.654416,72893.000,12105,1,H0,1,100,49.511
1576517098.792293,73009.000,12122,1,H0,1,100,49.492
1576517098.919474,73116.000,12140,1,H0,1,100,49.462
1576517099.052597,73228.000,12158,1,H0,1,100,49.439
1576517099.179777,73335.000,12175,1,H0,1,100,49.428
1576517099.315278,73449.000,12210,1,H0,1,100,49.412
1576517099.451967,73564.000,12228,1,H0,1,100,49.370
1576517099.589844,73680.000,12246,1,H0,1,100,49.370
1576517099.719402,73789.000,12265,1,H0,1,100,49.344
1576517099.848959,73898.000,12283,1,H0,1,100,49.302
1576517099.979705,74008.000,12301,1,H0,1,100,49.279
1576517100.117583,74124.000,12318,1,H0,1,100,49.275
1576517100.254272,74239.000,12336,1,H0,1,100,49.225
1576517100.377887,74343.000,12353,1,H0,1,100,49.210
1576517100.511604,74455.500,12391,2,H0,1,100,49.180
1576517100.645322,74568.000,12391,2,H0,1,100,49.168
1576517100.783200,74684.000,12411,1,H0,1,100,49.141
1576517100.916323,74796.000,12429,1,H0,1,100,49.088
1576517101.044692,74904.000,12447,1,H0,1,100,49.092
1576517101.175438,75014.000,12481,1,H0,1,100,49.077
1576517101.310938,75128.000,12499,1,H0,1,100,49.031
1576517101.452382,75247.000,12517,1,H0,1,100,49.019
1576517101.579562,75354.000,12535,1,H0,1,100,49.004
1576517101.709120,75463.000,12554,1,H0,1,100,48.962
1576517101.843431,75576.000,12572,1,H0,1,100,48.943
1576517101.980120,75691.000,12589,1,H0,1,100,48.924
1576517102.116810,75806.000,12607,1,H0,1,100,48.924
1576517102.242801,75912.000,12625,1,H0,1,100,48.897
1576517102.368793,76018.000,12643,1,H0,1,100,48.855
1576517102.505482,76133.000,12677,1,H0,1,100,48.844
1576517102.644548,76250.000,12696,1,H0,1,100,48.813
1576517102.771729,76357.000,12714,1,H0,1,100,48.783
1576517102.911983,76475.000,12732,1,H0,1,100,48.768
1576517103.049861,76591.000,12750,1,H0,1,100,48.733
1576517103.184173,76704.000,12767,1,H0,1,100,48.726
1576517103.311353,76811.000,12785,1,H0,1,100,48.695
1576517103.443288,76922.000,12803,1,H0,1,100,48.688
1576517103.577600,77035.000,12838,1,H0,1,100,48.672
1576517103.717855,77153.000,12856,1,H0,1,100,48.619
1576517103.848601,77263.000,12874,1,H0,1,100,48.592
1576517103.972215,77367.000,12892,1,H0,1,100,48.592
1576517104.107716,77481.000,12910,1,H0,1,100,48.585
1576517104.243216,77595.000,12928,1,H0,1,100,48.585
1576517104.379905,77710.000,12945,1,H0,1,100,48.550
