EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1576517088.510897,64359.000,10594,5,PI,1,100,176513
1576517088.510897,64359.000,10594,5,PI,1,100,176317
1576517088.510897,64359.000,10594,5,PI,1,100,176310
1576517088.510897,64359.000,10594,5,PI,1,100,176290
1576517088.510897,64359.000,10594,5,PI,1,100,176324
1576517088.550121,64392.000,10613,3,PI,1,100,176324
1576517088.589345,64425.000,10613,3,PI,1,100,176334
1576517088.628568,64458.000,10613,3,PI,1,100,176318
1576517088.668981,64492.000,10631,3,PI,1,100,176296
1576517088.709393,64526.000,10631,3,PI,1,100,176388
1576517088.749806,64560.000,10631,3,PI,1,100,176440
1576517088.790614,64594.333,10648,3,PI,1,100,176468
1576517088.831423,64628.667,10648,3,PI,1,100,176442
1576517088.872232,64663.000,10648,3,PI,1,100,176419
1576517088.913833,64698.000,10666,3,PI,1,100,176426
1576517088.955434,64733.000,10666,3,PI,1,100,176529
1576517088.997035,64768.000,10666,3,PI,1,100,176472
1576517089.034674,64799.667,10682,3,PI,1,100,176332
1576517089.072313,64831.333,10682,3,PI,1,100,176273
1576517089.109952,64863.000,10682,3,PI,1,100,176279
1576517089.148779,64895.667,10700,3,PI,1,100,176280
1576517089.187607,64928.333,10700,3,PI,1,100,176287
1576517089.226435,64961.000,10700,3,PI,1,100,176317
1576517089.266055,64994.333,10718,3,PI,1,100,176316
1576517089.305675,65027.667,10718,3,PI,1,100,176347
1576517089.345295,65061.000,10718,3,PI,1,100,176323
1576517089.386500,65095.667,10736,3,PI,1,100,176327
1576517089.427704,65130.333,10736,3,PI,1,100,176369
1576517089.468909,65165.000,10736,3,PI,1,100,176376
1576517089.510906,65200.333,10754,3,PI,1,100,176394
1576517089.552904,65235.667,10754,3,PI,1,100,176432
1576517089.594901,65271.000,10754,3,PI,1,100,176448
1576517089.632540,65302.667,10773,3,PI,1,100,176452
1576517089.670179,65334.333,10773,3,PI,1,100,176461
1576517089.707818,65366.000,10773,3,PI,1,100,176420
1576517089.746646,65398.667,10791,3,PI,1,100,176313
1576517089.785473,65431.333,10791,3,PI,1,100,176239
1576517089.824301,65464.000,10791,3,PI,1,100,176219
1576517089.864713,65498.000,10809,3,PI,1,100,176226
1576517089.905126,65532.000,10809,3,PI,1,100,176190
1576517089.945538,65566.000,10809,3,PI,1,100,176208
1576517089.986743,65600.667,10826,3,PI,1,100,176223
1576517090.027948,65635.333,10826,3,PI,1,100,176180
1576517090.069153,65670.000,10826,3,PI,1,100,176148
1576517090.109565,65704.000,10844,3,PI,1,100,176226
1576517090.149977,65738.000,10844,3,PI,1,100,176261
1576517090.190390,65772.000,10844,3,PI,1,100,176268
1576517090.231991,65807.000,10860,3,PI,1,100,176283
1576517090.273592,65842.000,10860,3,PI,1,100,176309
1576517090.315193,65877.000,10860,3,PI,1,100,176344
1576517090.356398,65911.667,10878,3,PI,1,100,176343
1576517090.397603,65946.333,10878,3,PI,1,100,176360
1576517090.438807,65981.000,10878,3,PI,1,100,176393
1576517090.480408,66016.000,10896,3,PI,1,100,176318
1576517090.522009,66051.000,10896,3,PI,1,100,176215
1576517090.563611,66086.000,10896,3,PI,1,100,176225
1576517090.602438,66118.667,10915,3,PI,1,100,176236
1576517090.641266,66151.333,10915,3,PI,1,100,176248
1576517090.680093,66184.000,10915,3,PI,1,100,176258
1576517090.721100,66218.500,10933,2,PI,1,100,176293
1576517090.762107,66253.000,10933,2,PI,1,100,176281
1576517090.804302,66288.500,10951,4,PI,1,100,176285
1576517090.846498,66324.000,10951,4,PI,1,100,176299
1576517090.888693,66359.500,10951,4,PI,1,100,176338
1576517090.930888,66395.000,10951,4,PI,1,100,176356
1576517090.972489,66430.000,10968,2,PI,1,100,176367
1576517091.014090,66465.000,10968,2,PI,1,100,176398
1576517091.053314,66498.000,10986,4,PI,1,100,176409
1576517091.092538,66531.000,10986,4,PI,1,100,176450
1576517091.131762,66564.000,10986,4,PI,1,100,176466
1576517091.170985,66597.000,10986,4,PI,1,100,176487
1576517091.209021,66629.000,11002,3,PI,1,100,176367
1576517091.247056,66661.000,11002,3,PI,1,100,176258
1576517091.285091,66693.000,11002,3,PI,1,100,176235
1576517091.325107,66726.667,11020,3,PI,1,100,176260
1576517091.365124,66760.333,11020,3,PI,1,100,176294
1576517091.405140,66794.000,11020,3,PI,1,100,176321
1576517091.445948,66828.333,11038,3,PI,1,100,176325
1576517091.486757,66862.667,11038,3,PI,1,100,176338
1576517091.527566,66897.000,11038,3,PI,1,100,176338
1576517091.574515,66936.500,11056,2,PI,1,100,176345
1576517091.621465,66976.000,11056,2,PI,1,100,176376
1576517091.659897,67008.333,11075,3,PI,1,100,176396
1576517091.698328,67040.667,11075,3,PI,1,100,176416
1576517091.736759,67073.000,11075,3,PI,1,100,176422
1576517091.777964,67107.667,11093,3,PI,1,100,176445
1576517091.819169,67142.333,11093,3,PI,1,100,176471
1576517091.860374,67177.000,11093,3,PI,1,100,176519
1576517091.900390,67210.667,11110,3,PI,1,100,176560
1576517091.940406,67244.333,11110,3,PI,1,100,176469
1576517091.980422,67278.000,11110,3,PI,1,100,176327
