EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1576517088.531103,64376.000,10612,1,B%,1,100, 0
1576517089.533094,65219.000,10772,1,B%,1,100, 0
1576517090.542216,66068.000,10914,1,B%,1,100, 0
1576517091.558469,66923.000,11074,1,B%,1,100, 0
1576517092.569968,67774.000,11216,1,B%,1,100, 0
1576517093.562450,68609.000,11358,1,B%,1,100, 0
1576517094.554932,69444.000,11505,1,B%,1,100, 0
1576517095.559299,70289.000,11649,1,B%,1,100, 0
1576517096.554158,71126.000,11809,1,B%,1,100, 0
1576517097.550205,71964.000,11954,1,B%,1,100, 0
1576517098.558139,72812.000,12096,1,B%,1,100, 0
1576517099.555375,73651.000,12256,1,B%,1,100, 0
1576517100.541914,74481.000,12401,1,B%,1,100, 0
1576517101.549847,75329.000,12545,1,B%,1,100, 0
1576517102.538763,76161.000,12687,1,B%,1,100, 0
1576517103.545508,77008.000,12829,1,B%,1,100, 0
1576517104.540366,77845.000,12991,1,B%,1,100, 0
1576517105.542357,78688.000,13133,1,B%,1,100, 0
1576517106.544347,79531.000,13276,1,B%,1,100, 0
1576517107.529697,80360.000,13426,1,B%,1,100, 0
1576517108.538819,81209.000,13568,1,B%,1,100, 0
1576517109.527735,82041.000,13710,1,B%,1,100, 0
1576517110.527348,82882.000,13870,1,B%,1,100, 0
1576517111.532904,83728.000,14012,1,B%,1,100, 0
1576517112.530140,84567.000,14156,1,B%,1,100, 0
1576517113.521433,85401.000,14304,1,B%,1,100, 0
1576517114.519858,86241.000,14447,1,B%,1,100, 0
1576517115.517094,87080.000,14608,1,B%,1,100, 0
1576517116.516707,87921.000,14750,1,B%,1,100, 0
1576517117.516320,88762.000,14892,1,B%,1,100, 0
1576517118.519500,89606.000,15052,1,B%,1,100, 0
1576517119.510792,90440.000,15182,1,B%,1,100, 0
1576517120.515160,91285.000,15342,1,B%,1,100, 0
1576517121.504076,92117.000,15486,1,B%,1,100, 0
1576517122.503689,92958.000,15628,1,B%,1,100, 0
1576517123.509245,93804.000,15789,1,B%,1,100, 0
1576517124.505293,94642.000,15931,1,B%,1,100, 0
1576517125.495397,95475.000,16081,1,B%,1,100, 0
1576517126.489067,96311.000,16223,1,B%,1,100, 0
1576517127.485115,97149.000,16365,1,B%,1,100, 0
1576517128.479974,97986.000,16525,1,B%,1,100, 0
1576517129.489096,98835.000,16669,1,B%,1,100, 0
1576517130.499406,99685.000,16811,1,B%,1,100, 0
1576517131.495454,100523.000,16956,1,B%,1,100, 0
1576517132.498633,101367.000,17118,1,B%,1,100, 0
1576517133.488737,102200.000,17261,1,B%,1,100, 0
1576517134.476464,103031.000,17403,1,B%,1,100, 0
1576517135.476077,103872.000,17545,1,B%,1,100, 0
1576517136.472125,104710.000,17705,1,B%,1,100, 0
1576517137.474115,105553.000,17835,1,B%,1,100, 0
1576517138.483237,106402.000,17995,1,B%,1,100, 0
1576517139.476907,107238.000,18139,1,B%,1,100, 0
1576517140.487218,108088.000,18281,1,B%,1,100, 0
1576517141.498717,108939.000,18441,1,B%,1,100, 0
1576517142.503085,109784.000,18584,1,B%,1,100, 0
1576517143.502698,110625.000,18730,1,B%,1,100, 0
1576517144.490425,111456.000,18873,1,B%,1,100, 0
1576517145.482907,112291.000,19015,1,B%,1,100, 0
1576517146.487274,113136.000,19175,1,B%,1,100, 0
1576517147.483322,113974.000,19317,1,B%,1,100, 0
1576517148.479369,114812.000,19461,1,B%,1,100, 0
1576517149.461154,115638.000,19608,1,B%,1,100, 0
1576517150.467898,116485.000,19750,1,B%,1,100, 0
1576517151.460380,117320.000,19911,1,B%,1,100, 0
1576517152.456427,118158.000,20053,1,B%,1,100, 0
1576517153.460795,119003.000,20195,1,B%,1,100, 0
1576517154.456842,119841.000,20355,1,B%,1,100, 0
1576517155.465964,120690.000,20505,1,B%,1,100, 0
1576517156.448937,121517.000,20647,1,B%,1,100, 0
1576517157.460436,122368.000,20789,1,B%,1,100, 0
1576517158.464804,123213.000,20950,1,B%,1,100, 0
1576517159.457286,124048.000,21094,1,B%,1,100, 0
1576517160.466408,124897.000,21236,1,B%,1,100, 0
1576517161.483850,125753.000,21383,1,B%,1,100, 0
1576517162.478709,126590.000,21526,1,B%,1,100, 0
1576517163.485453,127437.000,21686,1,B%,1,100, 0
1576517164.502896,128293.000,21828,1,B%,1,100, 0
1576517165.506075,129137.000,21988,1,B%,1,100, 0
1576517166.499745,129973.000,22130,1,B%,1,100, 0
1576517167.494604,130810.000,22259,1,B%,1,100, 0
1576517168.498971,131655.000,22421,1,B%,1,100, 0
1576517169.504528,132501.000,22563,1,B%,1,100, 0
1576517170.507707,133345.000,22723,1,B%,1,100, 0
1576517171.497811,134178.000,22867,1,B%,1,100, 0
1576517172.487915,135011.000,23010,1,B%,1,100, 0
1576517173.495849,135859.000,23155,1,B%,1,100, 0
1576517174.483576,136690.000,23300,1,B%,1,100, 0
1576517175.484378,137532.000,23460,1,B%,1,100, 0
1576517176.472105,138363.000,23602,1,B%,1,100, 0
1576517177.477661,139209.000,23744,1,B%,1,100, 0
1576517178.467766,140042.000,23888,1,B%,1,100, 0
1576517179.463813,140880.000,24052,1,B%,1,100, 0
1576517180.475312,141731.000,24196,1,B%,1,100, 0
1576517181.466605,142565.000,24341,1,B%,1,100, 0
1576517182.478104,143416.000,24483,1,B%,1,100, 0
1576517183.459889,144242.000,24625,1,B%,1,100, 0
1576517184.467822,145090.000,24785,1,B%,1,100, 0
1576517185.468624,145932.000,24927,1,B%,1,100, 0
1576517186.475369,146779.000,25072,1,B%,1,100, 0
1576517187.459530,147607.000,25214,1,B%,1,100, 0
1576517188.472218,148459.000,25374,1,B%,1,100, 0
