EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1576518600.298524,33672.000,5360,9,MZ,1,100,-35
1576518600.298524,33672.000,5360,9,MZ,1,100,-35
1576518600.298524,33672.000,5360,9,MZ,1,100,-34
1576518600.298524,33672.000,5360,9,MZ,1,100,-35
1576518600.298524,33672.000,5360,9,MZ,1,100,-37
1576518600.298524,33672.000,5360,9,MZ,1,100,-36
1576518600.298524,33672.000,5360,9,MZ,1,100,-36
1576518600.298524,33672.000,5360,9,MZ,1,100,-37
1576518600.298524,33672.000,5360,9,MZ,1,100,-36
1576518600.336968,33704.333,5378,3,MZ,1,100,-36
1576518600.375412,33736.667,5378,3,MZ,1,100,-35
1576518600.413856,33769.000,5378,3,MZ,1,100,-36
1576518600.460820,33808.500,5395,2,MZ,1,100,-35
1576518600.507785,33848.000,5395,2,MZ,1,100,-35
1576518600.546427,33880.500,5413,4,MZ,1,100,-35
1576518600.585069,33913.000,5413,4,MZ,1,100,-36
1576518600.623711,33945.500,5413,4,MZ,1,100,-36
1576518600.662353,33978.000,5413,4,MZ,1,100,-36
1576518600.700796,34010.333,5431,3,MZ,1,100,-36
1576518600.739240,34042.667,5431,3,MZ,1,100,-36
1576518600.777684,34075.000,5431,3,MZ,1,100,-37
1576518600.818506,34109.333,5447,3,MZ,1,100,-38
1576518600.859327,34143.667,5447,3,MZ,1,100,-37
1576518600.900149,34178.000,5447,3,MZ,1,100,-36
1576518600.940574,34212.000,5465,3,MZ,1,100,-36
1576518600.981000,34246.000,5465,3,MZ,1,100,-36
1576518601.021425,34280.000,5465,3,MZ,1,100,-36
1576518601.063040,34315.000,5484,2,MZ,1,100,-37
1576518601.104654,34350.000,5484,2,MZ,1,100,-36
1576518601.143890,34383.000,5502,4,MZ,1,100,-38
1576518601.183127,34416.000,5502,4,MZ,1,100,-39
1576518601.222363,34449.000,5502,4,MZ,1,100,-38
1576518601.261600,34482.000,5502,4,MZ,1,100,-37
1576518601.303808,34517.500,5520,2,MZ,1,100,-37
1576518601.346017,34553.000,5520,2,MZ,1,100,-38
1576518601.384956,34585.750,5538,4,MZ,1,100,-39
1576518601.423896,34618.500,5538,4,MZ,1,100,-37
1576518601.462835,34651.250,5538,4,MZ,1,100,-38
1576518601.501774,34684.000,5538,4,MZ,1,100,-37
1576518601.544577,34720.000,5556,2,MZ,1,100,-38
1576518601.587381,34756.000,5556,2,MZ,1,100,-38
1576518601.627013,34789.333,5574,3,MZ,1,100,-39
1576518601.666646,34822.667,5574,3,MZ,1,100,-39
1576518601.706279,34856.000,5574,3,MZ,1,100,-38
1576518601.747893,34891.000,5591,3,MZ,1,100,-37
1576518601.789507,34926.000,5591,3,MZ,1,100,-38
1576518601.831122,34961.000,5591,3,MZ,1,100,-38
1576518601.871943,34995.333,5609,3,MZ,1,100,-38
1576518601.912765,35029.667,5609,3,MZ,1,100,-38
1576518601.953587,35064.000,5609,3,MZ,1,100,-38
1576518601.992427,35096.667,5625,3,MZ,1,100,-38
1576518602.031267,35129.333,5625,3,MZ,1,100,-39
1576518602.070107,35162.000,5625,3,MZ,1,100,-39
1576518602.108452,35194.250,5644,4,MZ,1,100,-38
1576518602.146796,35226.500,5644,4,MZ,1,100,-39
1576518602.185141,35258.750,5644,4,MZ,1,100,-40
1576518602.223486,35291.000,5644,4,MZ,1,100,-38
1576518602.268667,35329.000,5662,2,MZ,1,100,-39
1576518602.313848,35367.000,5662,2,MZ,1,100,-40
1576518602.355463,35402.000,5680,3,MZ,1,100,-38
1576518602.397077,35437.000,5680,3,MZ,1,100,-38
1576518602.438692,35472.000,5680,3,MZ,1,100,-38
1576518602.480306,35507.000,5698,3,MZ,1,100,-39
1576518602.521920,35542.000,5698,3,MZ,1,100,-40
1576518602.563535,35577.000,5698,3,MZ,1,100,-39
1576518602.602771,35610.000,5716,3,MZ,1,100,-40
1576518602.642007,35643.000,5716,3,MZ,1,100,-38
1576518602.681244,35676.000,5716,3,MZ,1,100,-40
1576518602.719291,35708.000,5734,3,MZ,1,100,-40
1576518602.757339,35740.000,5734,3,MZ,1,100,-39
1576518602.795386,35772.000,5734,3,MZ,1,100,-39
1576518602.834623,35805.000,5752,3,MZ,1,100,-40
1576518602.873859,35838.000,5752,3,MZ,1,100,-39
1576518602.913095,35871.000,5752,3,MZ,1,100,-39
1576518602.954710,35906.000,5769,3,MZ,1,100,-39
1576518602.996324,35941.000,5769,3,MZ,1,100,-40
1576518603.037938,35976.000,5769,3,MZ,1,100,-39
1576518603.082723,36013.667,5788,3,MZ,1,100,-40
1576518603.127508,36051.333,5788,3,MZ,1,100,-40
1576518603.172293,36089.000,5788,3,MZ,1,100,-40
1576518603.211530,36122.000,5804,3,MZ,1,100,-39
1576518603.250766,36155.000,5804,3,MZ,1,100,-39
1576518603.290003,36188.000,5804,3,MZ,1,100,-40
1576518603.326861,36219.000,5822,3,MZ,1,100,-39
1576518603.363719,36250.000,5822,3,MZ,1,100,-40
1576518603.400578,36281.000,5822,3,MZ,1,100,-39
1576518603.441400,36315.333,5840,3,MZ,1,100,-40
1576518603.482221,36349.667,5840,3,MZ,1,100,-40
1576518603.523043,36384.000,5840,3,MZ,1,100,-40
1576518603.563468,36418.000,5858,3,MZ,1,100,-40
1576518603.603894,36452.000,5858,3,MZ,1,100,-39
1576518603.644319,36486.000,5858,3,MZ,1,100,-40
1576518603.685141,36520.333,5876,3,MZ,1,100,-38
1576518603.725963,36554.667,5876,3,MZ,1,100,-39
1576518603.766784,36589.000,5876,3,MZ,1,100,-40
1576518603.811569,36626.667,5894,3,MZ,1,100,-39
1576518603.856354,36664.333,5894,3,MZ,1,100,-39
1576518603.901139,36702.000,5894,3,MZ,1,100,-39
1576518603.939583,36734.333,5912,3,MZ,1,100,-40
1576518603.978027,36766.667,5912,3,MZ,1,100,-40
1576518604.016470,36799.000,5912,3,MZ,1,100,-38
1576518604.056301,36832.500,5930,2,MZ,1,100,-36
1576518604.096132,36866.000,5930,2,MZ,1,100,-36
1576518604.136558,36900.000,5948,4,MZ,1,100,-36
1576518604.176983,36934.000,5948,4,MZ,1,100,-35
1576518604.217408,36968.000,5948,4,MZ,1,100,-34
1576518604.257834,37002.000,5948,4,MZ,1,100,-36
1576518604.296278,37034.333,5966,3,MZ,1,100,-35
1576518604.334721,37066.667,5966,3,MZ,1,100,-34
1576518604.373165,37099.000,5966,3,MZ,1,100,-34
1576518604.412005,37131.667,5984,3,MZ,1,100,-32
1576518604.450845,37164.333,5984,3,MZ,1,100,-32
1576518604.489685,37197.000,5984,3,MZ,1,100,-33
1576518604.529318,37230.333,6000,3,MZ,1,100,-32
1576518604.568951,37263.667,6000,3,MZ,1,100,-32
1576518604.608583,37297.000,6000,3,MZ,1,100,-32
1576518604.649801,37331.667,6018,3,MZ,1,100,-33
1576518604.691020,37366.333,6018,3,MZ,1,100,-35
1576518604.732238,37401.000,6018,3,MZ,1,100,-36
1576518604.773852,37436.000,6036,3,MZ,1,100,-40
1576518604.815466,37471.000,6036,3,MZ,1,100,-40
1576518604.857080,37506.000,6036,3,MZ,1,100,-40
1576518604.895921,37538.667,6054,3,MZ,1,100,-42
1576518604.934761,37571.333,6054,3,MZ,1,100,-41
1576518604.973601,37604.000,6054,3,MZ,1,100,-43
1576518605.012044,37636.333,6072,3,MZ,1,100,-44
1576518605.050488,37668.667,6072,3,MZ,1,100,-46
1576518605.088932,37701.000,6072,3,MZ,1,100,-46
1576518605.131735,37737.000,6091,3,MZ,1,100,-49
1576518605.174539,37773.000,6091,3,MZ,1,100,-49
1576518605.217342,37809.000,6091,3,MZ,1,100,-50
1576518605.258164,37843.333,6109,3,MZ,1,100,-50
1576518605.298985,37877.667,6109,3,MZ,1,100,-49
1576518605.339807,37912.000,6109,3,MZ,1,100,-47
1576518605.381025,37946.667,6126,3,MZ,1,100,-47
1576518605.422243,37981.333,6126,3,MZ,1,100,-48
1576518605.463461,38016.000,6126,3,MZ,1,100,-50
1576518605.503490,38049.667,6144,3,MZ,1,100,-55
1576518605.543519,38083.333,6144,3,MZ,1,100,-62
1576518605.583549,38117.000,6144,3,MZ,1,100,-69
1576518605.620803,38148.333,6162,3,MZ,1,100,-63
1576518605.658058,38179.667,6162,3,MZ,1,100,-58
1576518605.695313,38211.000,6162,3,MZ,1,100,-56
1576518605.734549,38244.000,6180,3,MZ,1,100,-52
1576518605.773786,38277.000,6180,3,MZ,1,100,-48
1576518605.813022,38310.000,6180,3,MZ,1,100,-45
1576518605.853447,38344.000,6196,2,MZ,1,100,-45
1576518605.893873,38378.000,6196,2,MZ,1,100,-50
1576518605.939054,38416.000,6214,3,MZ,1,100,-56
1576518605.984235,38454.000,6214,3,MZ,1,100,-59
1576518606.029417,38492.000,6214,3,MZ,1,100,-53
1576518606.071031,38527.000,6233,3,MZ,1,100,-50
1576518606.112645,38562.000,6233,3,MZ,1,100,-47
1576518606.154260,38597.000,6233,3,MZ,1,100,-44
1576518606.192505,38629.167,6254,6,MZ,1,100,-42
1576518606.230751,38661.333,6254,6,MZ,1,100,-43
1576518606.268996,38693.500,6254,6,MZ,1,100,-49
1576518606.307242,38725.667,6254,6,MZ,1,100,-57
