EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1576518600.259288,33639.000,5347,2,EL,1,100,0.234126
1576518600.259288,33639.000,5347,2,EL,1,100,0.235455
1576518600.331221,33699.500,5365,2,EL,1,100,0.234851
1576518600.403155,33760.000,5365,2,EL,1,100,0.235496
1576518600.469738,33816.000,5383,1,EL,1,100,0.234730
1576518600.537510,33873.000,5400,2,EL,1,100,0.235093
1576518600.605282,33930.000,5400,2,EL,1,100,0.235173
1576518600.668298,33983.000,5418,2,EL,1,100,0.235254
1576518600.731314,34036.000,5418,2,EL,1,100,0.234932
1576518600.796708,34091.000,5436,2,EL,1,100,0.235415
1576518600.862102,34146.000,5436,2,EL,1,100,0.235254
1576518600.931657,34204.500,5452,2,EL,1,100,0.235576
1576518601.001213,34263.000,5452,2,EL,1,100,0.235455
1576518601.066607,34318.000,5471,1,EL,1,100,0.235737
1576518601.135567,34376.000,5489,2,EL,1,100,0.236100
1576518601.204528,34434.000,5489,2,EL,1,100,0.235858
1576518601.271111,34490.000,5507,2,EL,1,100,0.236261
1576518601.337694,34546.000,5507,2,EL,1,100,0.236060
1576518601.402494,34600.500,5525,2,EL,1,100,0.236019
1576518601.467294,34655.000,5525,2,EL,1,100,0.236100
1576518601.531498,34709.000,5543,2,EL,1,100,0.236221
1576518601.595703,34763.000,5543,2,EL,1,100,0.236543
1576518601.662287,34819.000,5561,2,EL,1,100,0.235657
1576518601.728869,34875.000,5561,2,EL,1,100,0.236422
1576518601.799019,34934.000,5579,1,EL,1,100,0.236664
1576518601.866197,34990.500,5596,2,EL,1,100,0.237389
1576518601.933374,35047.000,5596,2,EL,1,100,0.236744
1576518601.999957,35103.000,5614,2,EL,1,100,0.236664
1576518602.066540,35159.000,5614,2,EL,1,100,0.236704
1576518602.129556,35212.000,5631,2,EL,1,100,0.236664
1576518602.192572,35265.000,5631,2,EL,1,100,0.237268
1576518602.258561,35320.500,5649,2,EL,1,100,0.236865
1576518602.324549,35376.000,5649,2,EL,1,100,0.236664
1576518602.398266,35438.000,5667,1,EL,1,100,0.236704
1576518602.464849,35494.000,5685,2,EL,1,100,0.237228
1576518602.531432,35550.000,5685,2,EL,1,100,0.237550
1576518602.599799,35607.500,5703,2,EL,1,100,0.236986
1576518602.668165,35665.000,5703,2,EL,1,100,0.237187
1576518602.731776,35718.500,5721,2,EL,1,100,0.237349
1576518602.795386,35772.000,5721,2,EL,1,100,0.237631
1576518602.860186,35826.500,5739,2,EL,1,100,0.237429
1576518602.924985,35881.000,5739,2,EL,1,100,0.237792
1576518602.997513,35942.000,5757,1,EL,1,100,0.237550
1576518603.064691,35998.500,5775,2,EL,1,100,0.237792
1576518603.131868,36055.000,5775,2,EL,1,100,0.238074
1576518603.199045,36111.500,5793,2,EL,1,100,0.237872
1576518603.266223,36168.000,5793,2,EL,1,100,0.237832
1576518603.328645,36220.500,5809,2,EL,1,100,0.237268
1576518603.391066,36273.000,5809,2,EL,1,100,0.238154
1576518603.457054,36328.500,5827,2,EL,1,100,0.237631
1576518603.523043,36384.000,5827,2,EL,1,100,0.238638
1576518603.593193,36443.000,5845,1,EL,1,100,0.238033
1576518603.659776,36499.000,5863,2,EL,1,100,0.238033
1576518603.726359,36555.000,5863,2,EL,1,100,0.238074
1576518603.796509,36614.000,5881,2,EL,1,100,0.238436
1576518603.866659,36673.000,5881,2,EL,1,100,0.238195
1576518603.936214,36731.500,5899,2,EL,1,100,0.237913
1576518604.005769,36790.000,5899,2,EL,1,100,0.238718
1576518604.072353,36846.000,5918,1,EL,1,100,0.238275
1576518604.135369,36899.000,5935,2,EL,1,100,0.238879
1576518604.198385,36952.000,5935,2,EL,1,100,0.238678
1576518604.263184,37006.500,5953,2,EL,1,100,0.238356
1576518604.327984,37061.000,5953,2,EL,1,100,0.238638
1576518604.391594,37114.500,5971,2,EL,1,100,0.238839
1576518604.455205,37168.000,5971,2,EL,1,100,0.238799
1576518604.521788,37224.000,5989,2,EL,1,100,0.238839
1576518604.588371,37280.000,5989,2,EL,1,100,0.238960
1576518604.656737,37337.500,6005,2,EL,1,100,0.238275
1576518604.725104,37395.000,6005,2,EL,1,100,0.239242
