EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1576518600.256910,33637.000,5343,5,PI,1,100,175319
1576518600.256910,33637.000,5343,5,PI,1,100,175483
1576518600.256910,33637.000,5343,5,PI,1,100,175495
1576518600.256910,33637.000,5343,5,PI,1,100,175397
1576518600.256910,33637.000,5343,5,PI,1,100,175290
1576518600.295354,33669.333,5361,3,PI,1,100,175283
1576518600.333797,33701.667,5361,3,PI,1,100,175211
1576518600.372241,33734.000,5361,3,PI,1,100,175214
1576518600.413856,33769.000,5379,3,PI,1,100,175228
1576518600.455470,33804.000,5379,3,PI,1,100,175232
1576518600.497084,33839.000,5379,3,PI,1,100,175229
1576518600.536321,33872.000,5396,3,PI,1,100,175177
1576518600.575557,33905.000,5396,3,PI,1,100,175196
1576518600.614794,33938.000,5396,3,PI,1,100,175245
1576518600.652841,33970.000,5414,3,PI,1,100,175251
1576518600.690888,34002.000,5414,3,PI,1,100,175216
1576518600.728936,34034.000,5414,3,PI,1,100,175270
1576518600.768569,34067.333,5432,3,PI,1,100,175334
1576518600.808201,34100.667,5432,3,PI,1,100,175342
1576518600.847834,34134.000,5432,3,PI,1,100,175156
1576518600.888656,34168.333,5448,3,PI,1,100,175032
1576518600.929477,34202.667,5448,3,PI,1,100,175004
1576518600.970299,34237.000,5448,3,PI,1,100,175013
1576518601.011517,34271.667,5467,3,PI,1,100,175021
1576518601.052735,34306.333,5467,3,PI,1,100,175018
1576518601.093953,34341.000,5467,3,PI,1,100,175023
1576518601.133982,34374.667,5485,3,PI,1,100,175018
1576518601.174011,34408.333,5485,3,PI,1,100,175016
1576518601.214040,34442.000,5485,3,PI,1,100,175054
1576518601.254466,34476.000,5503,3,PI,1,100,175047
1576518601.294891,34510.000,5503,3,PI,1,100,175079
1576518601.335316,34544.000,5503,3,PI,1,100,175096
1576518601.374553,34577.000,5521,3,PI,1,100,175121
1576518601.413789,34610.000,5521,3,PI,1,100,175104
