EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1576517088.510897,64359.000,10595,5,PR,1,100,153666
1576517088.510897,64359.000,10595,5,PR,1,100,153524
1576517088.510897,64359.000,10595,5,PR,1,100,153522
1576517088.510897,64359.000,10595,5,PR,1,100,153520
1576517088.510897,64359.000,10595,5,PR,1,100,153546
1576517088.550121,64392.000,10614,3,PR,1,100,153568
1576517088.589345,64425.000,10614,3,PR,1,100,153579
1576517088.628568,64458.000,10614,3,PR,1,100,153562
1576517088.668981,64492.000,10632,3,PR,1,100,153572
1576517088.709393,64526.000,10632,3,PR,1,100,153566
1576517088.749806,64560.000,10632,3,PR,1,100,153587
1576517088.790614,64594.333,10649,3,PR,1,100,153613
1576517088.831423,64628.667,10649,3,PR,1,100,153600
1576517088.872232,64663.000,10649,3,PR,1,100,153614
1576517088.913833,64698.000,10667,3,PR,1,100,153611
1576517088.955434,64733.000,10667,3,PR,1,100,153622
1576517088.997035,64768.000,10667,3,PR,1,100,153587
1576517089.034674,64799.667,10683,3,PR,1,100,153500
1576517089.072313,64831.333,10683,3,PR,1,100,153453
1576517089.109952,64863.000,10683,3,PR,1,100,153520
1576517089.148779,64895.667,10701,3,PR,1,100,153552
1576517089.187607,64928.333,10701,3,PR,1,100,153557
1576517089.226435,64961.000,10701,3,PR,1,100,153540
1576517089.266055,64994.333,10719,3,PR,1,100,153509
1576517089.305675,65027.667,10719,3,PR,1,100,153514
1576517089.345295,65061.000,10719,3,PR,1,100,153566
1576517089.386500,65095.667,10737,3,PR,1,100,153588
1576517089.427704,65130.333,10737,3,PR,1,100,153606
1576517089.468909,65165.000,10737,3,PR,1,100,153569
1576517089.510906,65200.333,10755,3,PR,1,100,153556
1576517089.552904,65235.667,10755,3,PR,1,100,153568
1576517089.594901,65271.000,10755,3,PR,1,100,153583
1576517089.632540,65302.667,10774,3,PR,1,100,153601
1576517089.670179,65334.333,10774,3,PR,1,100,153596
1576517089.707818,65366.000,10774,3,PR,1,100,153595
1576517089.746646,65398.667,10792,3,PR,1,100,153517
1576517089.785473,65431.333,10792,3,PR,1,100,153474
1576517089.824301,65464.000,10792,3,PR,1,100,153483
1576517089.864713,65498.000,10810,3,PR,1,100,153498
1576517089.905126,65532.000,10810,3,PR,1,100,153501
1576517089.945538,65566.000,10810,3,PR,1,100,153508
1576517089.986743,65600.667,10827,3,PR,1,100,153524
1576517090.027948,65635.333,10827,3,PR,1,100,153517
1576517090.069153,65670.000,10827,3,PR,1,100,153506
1576517090.109565,65704.000,10845,3,PR,1,100,153502
1576517090.149977,65738.000,10845,3,PR,1,100,153510
1576517090.190390,65772.000,10845,3,PR,1,100,153511
1576517090.231991,65807.000,10861,3,PR,1,100,153523
1576517090.273592,65842.000,10861,3,PR,1,100,153539
1576517090.315193,65877.000,10861,3,PR,1,100,153605
1576517090.356398,65911.667,10879,3,PR,1,100,153640
