EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1576517088.510897,64359.000,10596,5,PG,1,100,16401
1576517088.510897,64359.000,10596,5,PG,1,100,16291
1576517088.510897,64359.000,10596,5,PG,1,100,16291
1576517088.510897,64359.000,10596,5,PG,1,100,16269
1576517088.510897,64359.000,10596,5,PG,1,100,16260
1576517088.550121,64392.000,10615,3,PG,1,100,16340
1576517088.589345,64425.000,10615,3,PG,1,100,16351
1576517088.628568,64458.000,10615,3,PG,1,100,16375
1576517088.668981,64492.000,10633,3,PG,1,100,16337
1576517088.709393,64526.000,10633,3,PG,1,100,16343
1576517088.749806,64560.000,10633,3,PG,1,100,16345
1576517088.790614,64594.333,10650,3,PG,1,100,16360
1576517088.831423,64628.667,10650,3,PG,1,100,16374
1576517088.872232,64663.000,10650,3,PG,1,100,16386
1576517088.913833,64698.000,10668,3,PG,1,100,16420
1576517088.955434,64733.000,10668,3,PG,1,100,16417
1576517088.997035,64768.000,10668,3,PG,1,100,16368
1576517089.034674,64799.667,10684,3,PG,1,100,16309
1576517089.072313,64831.333,10684,3,PG,1,100,16289
1576517089.109952,64863.000,10684,3,PG,1,100,16298
1576517089.148779,64895.667,10702,3,PG,1,100,16312
1576517089.187607,64928.333,10702,3,PG,1,100,16317
1576517089.226435,64961.000,10702,3,PG,1,100,16321
1576517089.266055,64994.333,10720,3,PG,1,100,16329
1576517089.305675,65027.667,10720,3,PG,1,100,16313
1576517089.345295,65061.000,10720,3,PG,1,100,16320
1576517089.386500,65095.667,10738,3,PG,1,100,16351
1576517089.427704,65130.333,10738,3,PG,1,100,16348
1576517089.468909,65165.000,10738,3,PG,1,100,16356
1576517089.510906,65200.333,10756,3,PG,1,100,16347
1576517089.552904,65235.667,10756,3,PG,1,100,16363
1576517089.594901,65271.000,10756,3,PG,1,100,16378
1576517089.632540,65302.667,10775,3,PG,1,100,16366
1576517089.670179,65334.333,10775,3,PG,1,100,16392
1576517089.707818,65366.000,10775,3,PG,1,100,16406
1576517089.746646,65398.667,10793,3,PG,1,100,16390
1576517089.785473,65431.333,10793,3,PG,1,100,16318
1576517089.824301,65464.000,10793,3,PG,1,100,16255
1576517089.864713,65498.000,10811,3,PG,1,100,16251
1576517089.905126,65532.000,10811,3,PG,1,100,16275
1576517089.945538,65566.000,10811,3,PG,1,100,16331
1576517089.986743,65600.667,10828,3,PG,1,100,16328
1576517090.027948,65635.333,10828,3,PG,1,100,16353
1576517090.069153,65670.000,10828,3,PG,1,100,16292
1576517090.109565,65704.000,10846,3,PG,1,100,16274
1576517090.149977,65738.000,10846,3,PG,1,100,16299
1576517090.190390,65772.000,10846,3,PG,1,100,16345
1576517090.231991,65807.000,10862,3,PG,1,100,16374
1576517090.273592,65842.000,10862,3,PG,1,100,16350
1576517090.315193,65877.000,10862,3,PG,1,100,16367
1576517090.356398,65911.667,10880,3,PG,1,100,16386
1576517090.397603,65946.333,10880,3,PG,1,100,16400
1576517090.438807,65981.000,10880,3,PG,1,100,16397
1576517090.480408,66016.000,10898,3,PG,1,100,16350
1576517090.522009,66051.000,10898,3,PG,1,100,16308
1576517090.563611,66086.000,10898,3,PG,1,100,16277
1576517090.602438,66118.667,10917,3,PG,1,100,16300
1576517090.641266,66151.333,10917,3,PG,1,100,16344
1576517090.680093,66184.000,10917,3,PG,1,100,16373
1576517090.725260,66222.000,10935,3,PG,1,100,16343
1576517090.770427,66260.000,10935,3,PG,1,100,16363
1576517090.815594,66298.000,10935,3,PG,1,100,16368
1576517090.854025,66330.333,10953,3,PG,1,100,16370
1576517090.892457,66362.667,10953,3,PG,1,100,16384
1576517090.930888,66395.000,10953,3,PG,1,100,16398
1576517090.972489,66430.000,10970,3,PG,1,100,16418
1576517091.014090,66465.000,10970,3,PG,1,100,16460
1576517091.055691,66500.000,10970,3,PG,1,100,16465
1576517091.094123,66532.333,10988,3,PG,1,100,16473
1576517091.132554,66564.667,10988,3,PG,1,100,16461
1576517091.170985,66597.000,10988,3,PG,1,100,16466
1576517091.209021,66629.000,11004,3,PG,1,100,16435
1576517091.247056,66661.000,11004,3,PG,1,100,16361
1576517091.285091,66693.000,11004,3,PG,1,100,16347
