EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1558722341.838264,275034.000,48084,5,EA,1,100,0.449504
1558722341.838264,275034.000,48084,5,EA,1,100,0.449514
1558722341.838264,275034.000,48084,5,EA,1,100,0.449520
1558722341.838264,275034.000,48084,5,EA,1,100,0.449865
1558722341.838264,275034.000,48084,5,EA,1,100,0.450137
1558722341.905006,275083.000,48102,2,EA,1,100,0.450227
1558722341.971748,275132.000,48102,2,EA,1,100,0.450312
1558722342.038036,275180.667,48120,3,EA,1,100,0.450590
1558722342.104324,275229.333,48120,3,EA,1,100,0.450757
1558722342.170612,275278.000,48120,3,EA,1,100,0.451049
1558722342.237354,275327.000,48138,2,EA,1,100,0.451244
1558722342.304096,275376.000,48138,2,EA,1,100,0.451607
1558722342.370157,275424.500,48156,2,EA,1,100,0.451849
1558722342.436218,275473.000,48156,2,EA,1,100,0.451673
1558722342.502959,275522.000,48175,2,EA,1,100,0.452266
1558722342.569701,275571.000,48175,2,EA,1,100,0.452316
1558722342.637124,275620.500,48193,2,EA,1,100,0.452650
1558722342.704547,275670.000,48193,2,EA,1,100,0.452723
1558722342.771970,275719.500,48211,2,EA,1,100,0.452922
1558722342.839393,275769.000,48211,2,EA,1,100,0.452968
1558722342.905454,275817.500,48229,2,EA,1,100,0.453257
1558722342.971515,275866.000,48229,2,EA,1,100,0.453577
1558722343.037576,275914.500,48247,2,EA,1,100,0.453351
1558722343.103637,275963.000,48247,2,EA,1,100,0.453700
1558722343.169357,276011.250,48268,4,EA,1,100,0.453573
1558722343.235077,276059.500,48268,4,EA,1,100,0.453760
1558722343.300798,276107.750,48268,4,EA,1,100,0.453778
1558722343.366518,276156.000,48268,4,EA,1,100,0.453889
1558722343.433260,276205.000,48288,2,EA,1,100,0.454171
1558722343.500002,276254.000,48288,2,EA,1,100,0.454274
1558722343.566063,276302.500,48307,2,EA,1,100,0.453893
1558722343.632124,276351.000,48307,2,EA,1,100,0.454219
1558722343.699547,276400.500,48325,2,EA,1,100,0.454247
1558722343.766970,276450.000,48325,2,EA,1,100,0.454179
1558722343.834393,276499.500,48343,2,EA,1,100,0.454805
1558722343.901815,276549.000,48343,2,EA,1,100,0.454588
1558722343.967876,276597.500,48361,2,EA,1,100,0.454393
1558722344.033937,276646.000,48361,2,EA,1,100,0.454840
1558722344.100679,276695.000,48379,2,EA,1,100,0.454336
1558722344.167421,276744.000,48379,2,EA,1,100,0.454370
1558722344.234163,276793.000,48397,2,EA,1,100,0.454205
1558722344.300905,276842.000,48397,2,EA,1,100,0.454521
1558722344.366285,276890.000,48415,2,EA,1,100,0.454336
1558722344.431664,276938.000,48415,2,EA,1,100,0.454862
1558722344.498406,276987.000,48434,3,EA,1,100,0.454403
1558722344.565148,277036.000,48434,3,EA,1,100,0.454278
1558722344.631890,277085.000,48434,3,EA,1,100,0.454729
1558722344.699994,277135.000,48452,2,EA,1,100,0.454501
1558722344.768098,277185.000,48452,2,EA,1,100,0.454930
1558722344.835521,277234.500,48470,2,EA,1,100,0.454044
1558722344.902944,277284.000,48470,2,EA,1,100,0.454376
1558722344.969686,277333.000,48488,2,EA,1,100,0.454805
