EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1558723108.997639,33918.000,5100,2,AK,1,100,30
1558723108.997639,33918.000,5100,2,AK,1,100,RB
1558723110.161625,34772.500,5394,2,AK,1,100,5392
1558723111.325611,35627.000,5394,2,AK,1,100,RD
1558723111.458424,35724.500,5414,2,AK,1,100,5392
1558723111.591237,35822.000,5414,2,AK,1,100,RD
1558723114.940847,38281.000,6305,2,AK,1,100,6303
1558723118.290457,40740.000,6305,2,AK,1,100,RD
1558723118.422589,40837.000,6326,2,AK,1,100,6303
1558723118.554721,40934.000,6326,2,AK,1,100,RD
1558723121.911823,43398.500,7217,2,AK,1,100,7215
1558723125.268925,45863.000,7217,2,AK,1,100,RD
1558723125.443966,45991.500,7256,2,AK,1,100,7215
1558723125.619007,46120.000,7256,2,AK,1,100,RD
1558723128.930476,48551.000,8129,2,AK,1,100,8127
1558723132.241945,50982.000,8129,2,AK,1,100,RD
1558723132.414942,51109.000,8167,2,AK,1,100,8127
1558723132.587939,51236.000,8167,2,AK,1,100,RD
1558723135.900771,53668.000,9041,2,AK,1,100,9039
1558723139.213602,56100.000,9041,2,AK,1,100,RD
1558723139.387961,56228.000,9079,2,AK,1,100,9039
1558723139.562321,56356.000,9079,2,AK,1,100,RD
1558723142.870384,58784.500,9953,2,AK,1,100,9951
1558723146.178448,61213.000,9953,2,AK,1,100,RD
1558723146.307855,61308.000,9973,2,AK,1,100,9951
1558723146.437263,61403.000,9973,2,AK,1,100,RD
1558723149.789598,63864.000,10865,2,AK,1,100,10863
1558723153.141932,66325.000,10865,2,AK,1,100,RD
1558723153.316973,66453.500,10903,2,AK,1,100,10863
1558723153.492013,66582.000,10903,2,AK,1,100,RD
1558723156.800077,69010.500,11777,2,AK,1,100,11775
1558723160.108140,71439.000,11777,2,AK,1,100,RD
1558723160.239591,71535.500,11797,2,AK,1,100,11775
1558723160.371042,71632.000,11797,2,AK,1,100,RD
1558723163.722014,74092.000,12688,2,AK,1,100,12686
1558723167.072987,76552.000,12688,2,AK,1,100,RD
1558723167.247346,76680.000,12727,2,AK,1,100,12686
1558723167.421706,76808.000,12727,2,AK,1,100,RD
1558723170.732494,79238.500,13600,2,AK,1,100,13598
1558723174.043282,81669.000,13600,2,AK,1,100,RD
1558723174.174732,81765.500,13621,2,AK,1,100,13598
1558723174.306183,81862.000,13621,2,AK,1,100,RD
1558723177.660561,84324.500,14512,2,AK,1,100,14510
1558723181.014939,86787.000,14512,2,AK,1,100,RD
1558723181.190660,86916.000,14550,2,AK,1,100,14510
1558723181.366382,87045.000,14550,2,AK,1,100,RD
1558723184.675808,89474.500,15424,2,AK,1,100,15422
1558723187.985234,91904.000,15424,2,AK,1,100,RD
1558723188.115322,91999.500,15444,2,AK,1,100,15422
1558723188.245411,92095.000,15444,2,AK,1,100,RD
1558723191.600470,94558.000,16336,2,AK,1,100,16334
1558723194.955528,97021.000,16336,2,AK,1,100,RD
1558723195.086298,97117.000,16356,2,AK,1,100,16334
1558723195.217068,97213.000,16356,2,AK,1,100,RD
1558723198.568721,99673.500,17248,2,AK,1,100,17246
1558723201.920375,102134.000,17248,2,AK,1,100,RD
1558723202.095415,102262.500,17286,2,AK,1,100,17246
1558723202.270456,102391.000,17286,2,AK,1,100,RD
1558723205.577157,104818.500,18160,2,AK,1,100,18158
1558723208.883859,107246.000,18160,2,AK,1,100,RD
1558723209.059581,107375.000,18198,2,AK,1,100,18158
1558723209.235302,107504.000,18198,2,AK,1,100,RD
1558723212.543366,109932.500,19071,2,AK,1,100,19069
1558723215.851429,112361.000,19071,2,AK,1,100,RD
1558723216.027151,112490.000,19110,2,AK,1,100,19069
1558723216.202873,112619.000,19110,2,AK,1,100,RD
1558723219.514342,115050.000,19983,2,AK,1,100,19981
1558723222.825811,117481.000,19983,2,AK,1,100,RD
1558723222.958624,117578.500,20004,2,AK,1,100,19981
1558723223.091437,117676.000,20004,2,AK,1,100,RD
1558723226.445815,120138.500,20895,2,AK,1,100,20893
1558723229.800192,122601.000,20895,2,AK,1,100,RD
1558723229.976595,122730.500,20933,2,AK,1,100,20893
1558723230.152998,122860.000,20933,2,AK,1,100,RD
1558723233.463105,125290.000,21807,2,AK,1,100,21805
1558723236.773212,127720.000,21807,2,AK,1,100,RD
1558723236.903981,127816.000,21827,2,AK,1,100,21805
1558723237.034751,127912.000,21827,2,AK,1,100,RD
1558723240.387086,130373.000,22719,2,AK,1,100,22717
1558723243.739420,132834.000,22719,2,AK,1,100,RD
1558723243.871552,132931.000,22739,2,AK,1,100,22717
1558723244.003684,133028.000,22739,2,AK,1,100,RD
1558723247.356699,135489.500,23631,2,AK,1,100,23629
1558723250.709715,137951.000,23631,2,AK,1,100,RD
1558723250.882712,138078.000,23669,2,AK,1,100,23629
1558723251.055710,138205.000,23669,2,AK,1,100,RD
1558723254.362411,140632.500,24543,2,AK,1,100,24541
1558723257.669113,143060.000,24543,2,AK,1,100,RD
1558723257.800563,143156.500,24563,2,AK,1,100,24541
1558723257.932014,143253.000,24563,2,AK,1,100,RD
1558723261.282305,145712.500,25454,2,AK,1,100,25452
1558723264.632596,148172.000,25454,2,AK,1,100,RD
1558723264.806956,148300.000,25493,2,AK,1,100,25452
1558723264.981316,148428.000,25493,2,AK,1,100,RD
1558723268.302320,150866.000,26366,2,AK,1,100,26364
1558723271.623324,153304.000,26366,2,AK,1,100,RD
1558723271.746602,153394.500,26387,2,AK,1,100,26364
1558723271.869879,153485.000,26387,2,AK,1,100,RD
1558723275.226301,155949.000,27278,2,AK,1,100,27276
1558723278.582722,158413.000,27278,2,AK,1,100,RD
1558723278.756400,158540.500,27316,2,AK,1,100,27276
1558723278.930079,158668.000,27316,2,AK,1,100,RD
1558723282.236780,161095.500,28190,2,AK,1,100,28188
1558723285.543481,163523.000,28190,2,AK,1,100,RD
1558723285.674251,163619.000,28210,2,AK,1,100,28188
1558723285.805021,163715.000,28210,2,AK,1,100,RD
1558723289.160761,166178.500,29102,2,AK,1,100,29100
1558723292.516501,168642.000,29102,2,AK,1,100,RD
1558723292.649314,168739.500,29122,2,AK,1,100,29100
1558723292.782127,168837.000,29122,2,AK,1,100,RD
1558723296.139229,171301.500,30014,2,AK,1,100,30012
1558723299.496331,173766.000,30014,2,AK,1,100,RD
1558723299.670691,173894.000,30052,2,AK,1,100,30012
1558723299.845050,174022.000,30052,2,AK,1,100,RD
1558723303.156519,176453.000,30926,2,AK,1,100,30924
1558723306.467988,178884.000,30926,2,AK,1,100,RD
1558723306.599439,178980.500,30946,2,AK,1,100,30924
1558723306.730890,179077.000,30946,2,AK,1,100,RD
1558723310.087311,181541.000,31837,2,AK,1,100,31835
1558723313.443732,184005.000,31837,2,AK,1,100,RD
1558723313.621497,184135.500,31876,2,AK,1,100,31835
1558723313.799262,184266.000,31876,2,AK,1,100,RD
1558723317.103920,186692.000,32749,2,AK,1,100,32747
1558723320.408578,189118.000,32749,2,AK,1,100,RD
1558723320.583619,189246.500,32788,2,AK,1,100,32747
1558723320.758659,189375.000,32788,2,AK,1,100,RD
1558723324.063317,191801.000,33625,2,AK,1,100,33623
1558723327.367975,194227.000,33625,2,AK,1,100,RD
1558723327.545741,194357.500,33663,2,AK,1,100,33623
1558723327.723505,194488.000,33663,2,AK,1,100,RD
1558723331.030207,196915.500,34537,2,AK,1,100,34535
1558723334.336908,199343.000,34537,2,AK,1,100,RD
1558723334.465635,199437.500,34557,2,AK,1,100,34535
1558723334.594361,199532.000,34557,2,AK,1,100,RD
1558723337.952144,201997.000,35449,2,AK,1,100,35447
1558723341.309928,204462.000,35449,2,AK,1,100,RD
1558723341.436611,204555.000,35469,2,AK,1,100,35447
1558723341.563294,204648.000,35469,2,AK,1,100,RD
1558723344.918353,207111.000,36361,2,AK,1,100,36359
1558723348.273412,209574.000,36361,2,AK,1,100,RD
1558723348.448452,209702.500,36399,2,AK,1,100,36359
1558723348.623493,209831.000,36399,2,AK,1,100,RD
1558723351.932238,212260.000,37273,2,AK,1,100,37271
1558723355.240982,214689.000,37273,2,AK,1,100,RD
1558723355.373114,214786.000,37293,2,AK,1,100,37271
1558723355.505246,214883.000,37293,2,AK,1,100,RD
1558723358.852813,217340.500,38058,2,AK,1,100,38056
1558723362.200380,219798.000,38058,2,AK,1,100,RD
1558723362.380188,219930.000,38097,2,AK,1,100,38056
1558723362.559996,220062.000,38097,2,AK,1,100,RD
1558723365.867379,222490.000,38970,2,AK,1,100,38968
1558723369.174761,224918.000,38970,2,AK,1,100,RD
1558723369.304850,225013.500,38991,2,AK,1,100,38968
1558723369.434938,225109.000,38991,2,AK,1,100,RD
1558723372.792041,227573.500,39882,2,AK,1,100,39880
1558723376.149143,230038.000,39882,2,AK,1,100,RD
1558723376.326226,230168.000,39920,2,AK,1,100,39880
1558723376.503310,230298.000,39920,2,AK,1,100,RD
1558723379.811374,232726.500,40794,2,AK,1,100,40792
1558723383.119438,235155.000,40794,2,AK,1,100,RD
1558723383.251570,235252.000,40814,2,AK,1,100,40792
1558723383.383701,235349.000,40814,2,AK,1,100,RD
1558723386.733993,237808.500,41706,2,AK,1,100,41704
1558723390.084284,240268.000,41706,2,AK,1,100,RD
1558723390.217097,240365.500,41726,2,AK,1,100,41704
1558723390.349910,240463.000,41726,2,AK,1,100,RD
1558723393.703606,242925.000,42618,2,AK,1,100,42616
1558723397.057303,245387.000,42618,2,AK,1,100,RD
1558723397.234387,245517.000,42656,2,AK,1,100,42616
1558723397.411471,245647.000,42656,2,AK,1,100,RD
1558723400.721578,248077.000,43530,2,AK,1,100,43528
1558723404.031685,250507.000,43530,2,AK,1,100,RD
1558723404.163135,250603.500,43550,2,AK,1,100,43528
1558723404.294586,250700.000,43550,2,AK,1,100,RD
1558723407.650326,253163.500,44441,2,AK,1,100,44439
1558723411.006066,255627.000,44441,2,AK,1,100,RD
1558723411.182469,255756.500,44480,2,AK,1,100,44439
1558723411.358872,255886.000,44480,2,AK,1,100,RD
1558723414.673065,258319.000,45353,2,AK,1,100,45351
1558723417.987259,260752.000,45353,2,AK,1,100,RD
1558723418.161618,260880.000,45392,2,AK,1,100,45351
1558723418.335978,261008.000,45392,2,AK,1,100,RD
1558723421.649490,263440.500,46265,2,AK,1,100,46263
1558723424.963002,265873.000,46265,2,AK,1,100,RD
1558723425.137362,266001.000,46304,2,AK,1,100,46263
1558723425.311721,266129.000,46304,2,AK,1,100,RD
1558723428.625234,268561.500,47177,2,AK,1,100,47175
1558723431.938746,270994.000,47177,2,AK,1,100,RD
1558723432.115830,271124.000,47215,2,AK,1,100,47175
1558723432.292914,271254.000,47215,2,AK,1,100,RD
1558723435.601658,273683.000,48089,2,AK,1,100,48087
1558723438.910403,276112.000,48089,2,AK,1,100,RD
1558723439.082719,276238.500,48127,2,AK,1,100,48087
1558723439.255036,276365.000,48127,2,AK,1,100,RD
1558723442.577402,278804.000,49001,2,AK,1,100,48999
1558723445.899769,281243.000,49001,2,AK,1,100,RD
1558723446.018960,281330.500,49021,2,AK,1,100,48999
1558723446.138151,281418.000,49021,2,AK,1,100,RD
1558723449.494572,283882.000,49913,2,AK,1,100,49911
1558723452.850993,286346.000,49913,2,AK,1,100,RD
1558723452.982444,286442.500,49933,2,AK,1,100,49911
1558723453.113894,286539.000,49933,2,AK,1,100,RD
1558723456.469635,289002.500,50824,2,AK,1,100,50822
1558723459.825375,291466.000,50824,2,AK,1,100,RD
1558723460.001777,291595.500,50863,2,AK,1,100,50822
1558723460.178180,291725.000,50863,2,AK,1,100,RD
1558723463.490330,294156.500,51682,2,AK,1,100,51680
1558723466.802480,296588.000,51682,2,AK,1,100,RD
1558723466.979564,296718.000,51721,2,AK,1,100,51680
1558723467.156648,296848.000,51721,2,AK,1,100,RD
1558723470.466074,299277.500,52594,2,AK,1,100,52592
1558723473.775500,301707.000,52594,2,AK,1,100,RD
1558723473.905588,301802.500,52614,2,AK,1,100,52592
1558723474.035677,301898.000,52614,2,AK,1,100,RD
1558723477.388692,304359.500,53506,2,AK,1,100,53504
1558723480.741708,306821.000,53506,2,AK,1,100,RD
1558723480.920154,306952.000,53544,2,AK,1,100,53504
1558723481.098600,307083.000,53544,2,AK,1,100,RD
1558723484.410750,309514.500,54418,2,AK,1,100,54416
1558723487.722900,311946.000,54418,2,AK,1,100,RD
1558723487.851627,312040.500,54438,2,AK,1,100,54416
1558723487.980353,312135.000,54438,2,AK,1,100,RD
1558723491.335412,314598.000,55330,2,AK,1,100,55328
1558723494.690471,317061.000,55330,2,AK,1,100,RD
1558723494.862106,317187.000,55366,2,AK,1,100,55328
1558723495.033741,317313.000,55366,2,AK,1,100,RD
1558723498.347935,319746.000,56240,2,AK,1,100,56238
1558723501.662128,322179.000,56240,2,AK,1,100,RD
1558723501.792898,322275.000,56260,2,AK,1,100,56238
1558723501.923667,322371.000,56260,2,AK,1,100,RD
1558723505.278726,324834.000,57151,2,AK,1,100,57149
1558723508.633785,327297.000,57151,2,AK,1,100,RD
1558723508.806102,327423.500,57190,2,AK,1,100,57149
1558723508.978418,327550.000,57190,2,AK,1,100,RD
1558723512.287163,329979.000,58063,2,AK,1,100,58061
1558723515.595907,332408.000,58063,2,AK,1,100,RD
1558723515.727358,332504.500,58084,2,AK,1,100,58061
1558723515.858809,332601.000,58084,2,AK,1,100,RD
1558723519.215911,335065.500,58975,2,AK,1,100,58973
1558723522.573013,337530.000,58975,2,AK,1,100,RD
1558723522.701740,337624.500,58995,2,AK,1,100,58973
1558723522.830466,337719.000,58995,2,AK,1,100,RD
1558723526.184844,340181.500,59887,2,AK,1,100,59885
1558723529.539222,342644.000,59887,2,AK,1,100,RD
1558723529.712900,342771.500,59925,2,AK,1,100,59885
1558723529.886578,342899.000,59925,2,AK,1,100,RD
1558723533.191918,345325.500,60763,2,AK,1,100,60761
1558723536.497257,347752.000,60763,2,AK,1,100,RD
1558723536.628707,347848.500,60783,2,AK,1,100,60761
1558723536.760158,347945.000,60783,2,AK,1,100,RD
1558723540.109087,350403.500,61675,2,AK,1,100,61673
1558723543.458016,352862.000,61675,2,AK,1,100,RD
1558723543.632376,352990.000,61711,2,AK,1,100,61673
1558723543.806736,353118.000,61711,2,AK,1,100,RD
1558723547.115480,355547.000,62585,2,AK,1,100,62583
1558723550.424225,357976.000,62585,2,AK,1,100,RD
1558723550.554313,358071.500,62605,2,AK,1,100,62583
1558723550.684402,358167.000,62605,2,AK,1,100,RD
1558723554.035374,360627.000,63496,2,AK,1,100,63494
1558723557.386347,363087.000,63496,2,AK,1,100,RD
1558723557.562749,363216.500,63535,2,AK,1,100,63494
1558723557.739152,363346.000,63535,2,AK,1,100,RD
1558723561.046535,365774.000,64408,2,AK,1,100,64406
1558723564.353917,368202.000,64408,2,AK,1,100,RD
1558723564.534407,368334.500,64447,2,AK,1,100,64406
