EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1558722341.888661,275071.000,48093,22,AX,1,100,-0.752
1558722341.888661,275071.000,48093,22,AX,1,100,-0.754
1558722341.888661,275071.000,48093,22,AX,1,100,-0.760
1558722341.888661,275071.000,48093,22,AX,1,100,-0.762
1558722341.888661,275071.000,48093,22,AX,1,100,-0.755
1558722341.888661,275071.000,48093,22,AX,1,100,-0.749
1558722341.888661,275071.000,48093,22,AX,1,100,-0.750
1558722341.888661,275071.000,48093,22,AX,1,100,-0.753
1558722341.888661,275071.000,48093,22,AX,1,100,-0.751
1558722341.888661,275071.000,48093,22,AX,1,100,-0.752
1558722341.888661,275071.000,48093,22,AX,1,100,-0.749
1558722341.888661,275071.000,48093,22,AX,1,100,-0.752
1558722341.888661,275071.000,48093,22,AX,1,100,-0.752
1558722341.888661,275071.000,48093,22,AX,1,100,-0.754
1558722341.888661,275071.000,48093,22,AX,1,100,-0.760
1558722341.888661,275071.000,48093,22,AX,1,100,-0.757
1558722341.888661,275071.000,48093,22,AX,1,100,-0.761
1558722341.888661,275071.000,48093,22,AX,1,100,-0.760
1558722341.888661,275071.000,48093,22,AX,1,100,-0.750
1558722341.888661,275071.000,48093,22,AX,1,100,-0.745
1558722341.888661,275071.000,48093,22,AX,1,100,-0.743
1558722341.888661,275071.000,48093,22,AX,1,100,-0.750
1558722341.905309,275083.222,48111,9,AX,1,100,-0.753
1558722341.921957,275095.444,48111,9,AX,1,100,-0.748
1558722341.938604,275107.667,48111,9,AX,1,100,-0.755
1558722341.955252,275119.889,48111,9,AX,1,100,-0.754
1558722341.971900,275132.111,48111,9,AX,1,100,-0.754
1558722341.988547,275144.333,48111,9,AX,1,100,-0.757
1558722342.005195,275156.556,48111,9,AX,1,100,-0.754
1558722342.021842,275168.778,48111,9,AX,1,100,-0.755
1558722342.038490,275181.000,48111,9,AX,1,100,-0.756
1558722342.054835,275193.000,48129,9,AX,1,100,-0.752
1558722342.071180,275205.000,48129,9,AX,1,100,-0.749
1558722342.087525,275217.000,48129,9,AX,1,100,-0.748
1558722342.103870,275229.000,48129,9,AX,1,100,-0.738
1558722342.120215,275241.000,48129,9,AX,1,100,-0.745
1558722342.136560,275253.000,48129,9,AX,1,100,-0.744
1558722342.152905,275265.000,48129,9,AX,1,100,-0.751
1558722342.169250,275277.000,48129,9,AX,1,100,-0.753
1558722342.185595,275289.000,48129,9,AX,1,100,-0.762
1558722342.202280,275301.250,48147,8,AX,1,100,-0.757
1558722342.218966,275313.500,48147,8,AX,1,100,-0.764
1558722342.235651,275325.750,48147,8,AX,1,100,-0.762
1558722342.252337,275338.000,48147,8,AX,1,100,-0.760
1558722342.269022,275350.250,48147,8,AX,1,100,-0.750
1558722342.285708,275362.500,48147,8,AX,1,100,-0.752
1558722342.302393,275374.750,48147,8,AX,1,100,-0.751
1558722342.319079,275387.000,48147,8,AX,1,100,-0.747
1558722342.335764,275399.250,48165,8,AX,1,100,-0.736
1558722342.352450,275411.500,48165,8,AX,1,100,-0.744
1558722342.369135,275423.750,48165,8,AX,1,100,-0.749
1558722342.385821,275436.000,48165,8,AX,1,100,-0.753
1558722342.402506,275448.250,48165,8,AX,1,100,-0.755
1558722342.419192,275460.500,48165,8,AX,1,100,-0.757
1558722342.435877,275472.750,48165,8,AX,1,100,-0.765
1558722342.452563,275485.000,48165,8,AX,1,100,-0.760
1558722342.469418,275497.375,48184,8,AX,1,100,-0.756
1558722342.486274,275509.750,48184,8,AX,1,100,-0.747
1558722342.503130,275522.125,48184,8,AX,1,100,-0.746
1558722342.519985,275534.500,48184,8,AX,1,100,-0.742
1558722342.536841,275546.875,48184,8,AX,1,100,-0.749
1558722342.553697,275559.250,48184,8,AX,1,100,-0.752
1558722342.570553,275571.625,48184,8,AX,1,100,-0.739
1558722342.587408,275584.000,48184,8,AX,1,100,-0.738
1558722342.603924,275596.125,48202,8,AX,1,100,-0.744
1558722342.620439,275608.250,48202,8,AX,1,100,-0.752
1558722342.636954,275620.375,48202,8,AX,1,100,-0.757
1558722342.653469,275632.500,48202,8,AX,1,100,-0.764
1558722342.669985,275644.625,48202,8,AX,1,100,-0.766
1558722342.686500,275656.750,48202,8,AX,1,100,-0.766
1558722342.703015,275668.875,48202,8,AX,1,100,-0.760
1558722342.719530,275681.000,48202,8,AX,1,100,-0.755
1558722342.736480,275693.444,48220,9,AX,1,100,-0.745
1558722342.753431,275705.889,48220,9,AX,1,100,-0.744
1558722342.770381,275718.333,48220,9,AX,1,100,-0.735
1558722342.787331,275730.778,48220,9,AX,1,100,-0.736
1558722342.804282,275743.222,48220,9,AX,1,100,-0.734
1558722342.821232,275755.667,48220,9,AX,1,100,-0.730
1558722342.838182,275768.111,48220,9,AX,1,100,-0.741
1558722342.855133,275780.556,48220,9,AX,1,100,-0.746
1558722342.872083,275793.000,48220,9,AX,1,100,-0.761
1558722342.888598,275805.125,48238,8,AX,1,100,-0.762
