EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1558722341.855972,275047.000,48089,9,PG,1,100,17241
1558722341.855972,275047.000,48089,9,PG,1,100,17231
1558722341.855972,275047.000,48089,9,PG,1,100,17238
1558722341.855972,275047.000,48089,9,PG,1,100,17237
1558722341.855972,275047.000,48089,9,PG,1,100,17245
1558722341.855972,275047.000,48089,9,PG,1,100,17244
1558722341.855972,275047.000,48089,9,PG,1,100,17212
1558722341.855972,275047.000,48089,9,PG,1,100,17221
1558722341.855972,275047.000,48089,9,PG,1,100,17220
1558722341.897174,275077.250,48107,4,PG,1,100,17210
1558722341.938377,275107.500,48107,4,PG,1,100,17206
1558722341.979580,275137.750,48107,4,PG,1,100,17235
1558722342.020783,275168.000,48107,4,PG,1,100,17217
1558722342.058240,275195.500,48125,4,PG,1,100,17218
1558722342.095698,275223.000,48125,4,PG,1,100,17211
1558722342.133155,275250.500,48125,4,PG,1,100,17229
1558722342.170612,275278.000,48125,4,PG,1,100,17243
1558722342.215106,275310.667,48143,3,PG,1,100,17230
1558722342.259601,275343.333,48143,3,PG,1,100,17223
1558722342.304096,275376.000,48143,3,PG,1,100,17216
1558722342.341213,275403.250,48161,4,PG,1,100,17236
1558722342.378329,275430.500,48161,4,PG,1,100,17229
1558722342.415446,275457.750,48161,4,PG,1,100,17247
1558722342.452563,275485.000,48161,4,PG,1,100,17222
1558722342.497511,275518.000,48180,3,PG,1,100,17245
1558722342.542460,275551.000,48180,3,PG,1,100,17207
1558722342.587408,275584.000,48180,3,PG,1,100,17219
1558722342.626455,275612.667,48198,3,PG,1,100,17200
1558722342.665501,275641.333,48198,3,PG,1,100,17198
1558722342.704547,275670.000,48198,3,PG,1,100,17218
1558722342.742345,275697.750,48216,4,PG,1,100,17180
1558722342.780143,275725.500,48216,4,PG,1,100,17200
1558722342.817940,275753.250,48216,4,PG,1,100,17191
1558722342.855738,275781.000,48216,4,PG,1,100,17205
1558722342.899779,275813.333,48234,3,PG,1,100,17208
1558722342.943819,275845.667,48234,3,PG,1,100,17205
1558722342.987860,275878.000,48234,3,PG,1,100,17205
1558722343.024976,275905.250,48252,4,PG,1,100,17213
1558722343.062093,275932.500,48252,4,PG,1,100,17198
1558722343.099210,275959.750,48252,4,PG,1,100,17208
1558722343.136327,275987.000,48252,4,PG,1,100,17201
1558722343.177416,276017.167,48273,6,PG,1,100,17201
1558722343.218505,276047.333,48273,6,PG,1,100,17210
1558722343.259595,276077.500,48273,6,PG,1,100,17197
1558722343.300684,276107.667,48273,6,PG,1,100,17210
1558722343.341774,276137.833,48273,6,PG,1,100,17202
1558722343.382863,276168.000,48273,6,PG,1,100,17203
1558722343.420320,276195.500,48293,4,PG,1,100,17212
1558722343.457778,276223.000,48293,4,PG,1,100,17217
1558722343.495235,276250.500,48293,4,PG,1,100,17208
1558722343.532692,276278.000,48293,4,PG,1,100,17206
1558722343.571284,276306.333,48312,3,PG,1,100,17187
1558722343.609876,276334.667,48312,3,PG,1,100,17185
1558722343.648469,276363.000,48312,3,PG,1,100,17177
1558722343.690353,276393.750,48330,4,PG,1,100,17171
1558722343.732237,276424.500,48330,4,PG,1,100,17197
1558722343.774121,276455.250,48330,4,PG,1,100,17183
1558722343.816005,276486.000,48330,4,PG,1,100,17179
1558722343.855505,276515.000,48348,3,PG,1,100,17162
1558722343.895005,276544.000,48348,3,PG,1,100,17176
1558722343.934505,276573.000,48348,3,PG,1,100,17203
1558722343.973098,276601.333,48366,3,PG,1,100,17184
1558722344.011690,276629.667,48366,3,PG,1,100,17201
1558722344.050282,276658.000,48366,3,PG,1,100,17171
1558722344.091826,276688.500,48384,4,PG,1,100,17196
