EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1558723109.005812,33924.000,5105,14,PR,1,100,165813
1558723109.005812,33924.000,5105,14,PR,1,100,165791
1558723109.005812,33924.000,5105,14,PR,1,100,165811
1558723109.005812,33924.000,5105,14,PR,1,100,165803
1558723109.005812,33924.000,5105,14,PR,1,100,165821
1558723109.005812,33924.000,5105,14,PR,1,100,165822
1558723109.005812,33924.000,5105,14,PR,1,100,165801
1558723109.005812,33924.000,5105,14,PR,1,100,165828
1558723109.005812,33924.000,5105,14,PR,1,100,165835
1558723109.005812,33924.000,5105,14,PR,1,100,165816
1558723109.005812,33924.000,5105,14,PR,1,100,165747
1558723109.005812,33924.000,5105,14,PR,1,100,165679
1558723109.005812,33924.000,5105,14,PR,1,100,165684
1558723109.005812,33924.000,5105,14,PR,1,100,165684
1558723109.046677,33954.000,5123,7,PR,1,100,165681
1558723109.087543,33984.000,5123,7,PR,1,100,165686
1558723109.128408,34014.000,5123,7,PR,1,100,165724
1558723109.169274,34044.000,5123,7,PR,1,100,165696
1558723109.210140,34074.000,5123,7,PR,1,100,165722
1558723109.251005,34104.000,5123,7,PR,1,100,165707
1558723109.291871,34134.000,5123,7,PR,1,100,165734
1558723109.329330,34161.500,5142,4,PR,1,100,165744
1558723109.366791,34189.000,5142,4,PR,1,100,165776
1558723109.404251,34216.500,5142,4,PR,1,100,165763
1558723109.441711,34244.000,5142,4,PR,1,100,165751
1558723109.481214,34273.000,5160,3,PR,1,100,165743
1558723109.520717,34302.000,5160,3,PR,1,100,165763
1558723109.560221,34331.000,5160,3,PR,1,100,165742
1558723109.605173,34364.000,5178,3,PR,1,100,165782
1558723109.650125,34397.000,5178,3,PR,1,100,165798
1558723109.695077,34430.000,5178,3,PR,1,100,165802
1558723109.732196,34457.250,5196,4,PR,1,100,165798
1558723109.769316,34484.500,5196,4,PR,1,100,165809
1558723109.806436,34511.750,5196,4,PR,1,100,165805
1558723109.843555,34539.000,5196,4,PR,1,100,165811
1558723109.882150,34567.333,5214,3,PR,1,100,165824
1558723109.920745,34595.667,5214,3,PR,1,100,165817
1558723109.959341,34624.000,5214,3,PR,1,100,165804
1558723110.001228,34654.750,5232,4,PR,1,100,165736
1558723110.043115,34685.500,5232,4,PR,1,100,165682
1558723110.085002,34716.250,5232,4,PR,1,100,165650
1558723110.126889,34747.000,5232,4,PR,1,100,165689
1558723110.165030,34775.000,5250,3,PR,1,100,165680
1558723110.203171,34803.000,5250,3,PR,1,100,165700
1558723110.241313,34831.000,5250,3,PR,1,100,165698
1558723110.280362,34859.667,5269,3,PR,1,100,165716
1558723110.319411,34888.333,5269,3,PR,1,100,165708
1558723110.358460,34917.000,5269,3,PR,1,100,165727
1558723110.400348,34947.750,5287,4,PR,1,100,165731
1558723110.442235,34978.500,5287,4,PR,1,100,165728
1558723110.484122,35009.250,5287,4,PR,1,100,165741
1558723110.526009,35040.000,5287,4,PR,1,100,165755
1558723110.564604,35068.333,5305,3,PR,1,100,165760
1558723110.603199,35096.667,5305,3,PR,1,100,165769
1558723110.641795,35125.000,5305,3,PR,1,100,165768
1558723110.683001,35155.250,5323,4,PR,1,100,165779
1558723110.724207,35185.500,5323,4,PR,1,100,165752
1558723110.765413,35215.750,5323,4,PR,1,100,165776
1558723110.806619,35246.000,5323,4,PR,1,100,165799
1558723110.843739,35273.250,5341,4,PR,1,100,165760
1558723110.880858,35300.500,5341,4,PR,1,100,165804
1558723110.917978,35327.750,5341,4,PR,1,100,165790
1558723110.955097,35355.000,5341,4,PR,1,100,165799
1558723110.999141,35387.333,5359,3,PR,1,100,165751
