EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1558722341.855972,275047.000,48087,9,PI,1,100,169479
1558722341.855972,275047.000,48087,9,PI,1,100,169506
1558722341.855972,275047.000,48087,9,PI,1,100,169504
1558722341.855972,275047.000,48087,9,PI,1,100,169459
1558722341.855972,275047.000,48087,9,PI,1,100,169369
1558722341.855972,275047.000,48087,9,PI,1,100,169331
1558722341.855972,275047.000,48087,9,PI,1,100,169299
1558722341.855972,275047.000,48087,9,PI,1,100,169329
1558722341.855972,275047.000,48087,9,PI,1,100,169359
1558722341.897174,275077.250,48105,4,PI,1,100,169309
1558722341.938377,275107.500,48105,4,PI,1,100,169341
1558722341.979580,275137.750,48105,4,PI,1,100,169329
1558722342.020783,275168.000,48105,4,PI,1,100,169343
1558722342.058240,275195.500,48123,4,PI,1,100,169349
1558722342.095698,275223.000,48123,4,PI,1,100,169368
1558722342.133155,275250.500,48123,4,PI,1,100,169347
1558722342.170612,275278.000,48123,4,PI,1,100,169361
1558722342.215106,275310.667,48141,3,PI,1,100,169372
1558722342.259601,275343.333,48141,3,PI,1,100,169389
1558722342.304096,275376.000,48141,3,PI,1,100,169400
1558722342.342234,275404.000,48159,3,PI,1,100,169387
1558722342.380372,275432.000,48159,3,PI,1,100,169389
1558722342.418510,275460.000,48159,3,PI,1,100,169387
1558722342.460735,275491.000,48178,4,PI,1,100,169428
1558722342.502959,275522.000,48178,4,PI,1,100,169387
1558722342.545184,275553.000,48178,4,PI,1,100,169349
1558722342.587408,275584.000,48178,4,PI,1,100,169289
1558722342.626455,275612.667,48196,3,PI,1,100,169257
1558722342.665501,275641.333,48196,3,PI,1,100,169263
1558722342.704547,275670.000,48196,3,PI,1,100,169242
1558722342.742345,275697.750,48214,4,PI,1,100,169262
1558722342.780143,275725.500,48214,4,PI,1,100,169236
1558722342.817940,275753.250,48214,4,PI,1,100,169246
1558722342.855738,275781.000,48214,4,PI,1,100,169256
1558722342.899779,275813.333,48232,3,PI,1,100,169267
1558722342.943819,275845.667,48232,3,PI,1,100,169269
1558722342.987860,275878.000,48232,3,PI,1,100,169270
1558722343.024976,275905.250,48250,4,PI,1,100,169271
1558722343.062093,275932.500,48250,4,PI,1,100,169295
1558722343.099210,275959.750,48250,4,PI,1,100,169293
1558722343.136327,275987.000,48250,4,PI,1,100,169295
1558722343.177416,276017.167,48271,6,PI,1,100,169334
1558722343.218505,276047.333,48271,6,PI,1,100,169295
1558722343.259595,276077.500,48271,6,PI,1,100,169334
1558722343.300684,276107.667,48271,6,PI,1,100,169312
1558722343.341774,276137.833,48271,6,PI,1,100,169348
1558722343.382863,276168.000,48271,6,PI,1,100,169376
