EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1558723109.206053,34071.000,5137,1,B%,1,100,82
1558723110.224967,34819.000,5264,1,B%,1,100,83
1558723111.234345,35560.000,5391,1,B%,1,100,83
1558723112.250534,36306.000,5523,1,B%,1,100,82
1558723113.270810,37055.000,5650,1,B%,1,100,82
1558723114.289723,37803.000,5795,1,B%,1,100,82
1558723115.299101,38544.000,5922,1,B%,1,100,82
1558723116.319377,39293.000,6067,1,B%,1,100,83
1558723117.334204,40038.000,6194,1,B%,1,100,82
1558723118.347669,40782.000,6324,1,B%,1,100,82
1558723119.363858,41528.000,6453,1,B%,1,100,83
1558723120.384134,42277.000,6580,1,B%,1,100,82
1558723121.397599,43021.000,6725,1,B%,1,100,82
1558723122.416512,43769.000,6852,1,B%,1,100,83
1558723123.431339,44514.000,6997,1,B%,1,100,81
1558723124.444804,45258.000,7124,1,B%,1,100,83
1558723125.459631,46003.000,7236,1,B%,1,100,83
1558723126.479907,46752.000,7383,1,B%,1,100,82
1558723127.500183,47501.000,7510,1,B%,1,100,81
1558723128.513647,48245.000,7655,1,B%,1,100,82
1558723129.527112,48989.000,7782,1,B%,1,100,82
1558723130.547388,49738.000,7927,1,B%,1,100,83
1558723131.559490,50481.000,8054,1,B%,1,100,82
1558723132.578404,51229.000,8186,1,B%,1,100,81
1558723133.595955,51976.000,8313,1,B%,1,100,82
1558723134.612145,52722.000,8458,1,B%,1,100,82
1558723135.624247,53465.000,8585,1,B%,1,100,82
1558723136.644523,54214.000,8712,1,B%,1,100,83
1558723137.656626,54957.000,8857,1,B%,1,100,81
1558723138.671453,55702.000,8984,1,B%,1,100,83
1558723139.689004,56449.000,9116,1,B%,1,100,81
1558723140.706555,57196.000,9243,1,B%,1,100,82
1558723141.717296,57938.000,9370,1,B%,1,100,82
1558723142.736209,58686.000,9515,1,B%,1,100,82
1558723143.753761,59433.000,9642,1,B%,1,100,82
