EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1558723109.105251,33997.000,5115,37,GZ,1,100,0.488
1558723109.105251,33997.000,5115,37,GZ,1,100,0.153
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.183
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.336
1558723109.105251,33997.000,5115,37,GZ,1,100,0.305
1558723109.105251,33997.000,5115,37,GZ,1,100,0.687
1558723109.105251,33997.000,5115,37,GZ,1,100,0.717
1558723109.105251,33997.000,5115,37,GZ,1,100,0.412
1558723109.105251,33997.000,5115,37,GZ,1,100,0.092
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.015
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.015
1558723109.105251,33997.000,5115,37,GZ,1,100,0.061
1558723109.105251,33997.000,5115,37,GZ,1,100,0.275
1558723109.105251,33997.000,5115,37,GZ,1,100,0.320
1558723109.105251,33997.000,5115,37,GZ,1,100,0.473
1558723109.105251,33997.000,5115,37,GZ,1,100,0.290
1558723109.105251,33997.000,5115,37,GZ,1,100,0.320
1558723109.105251,33997.000,5115,37,GZ,1,100,0.061
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.458
1558723109.105251,33997.000,5115,37,GZ,1,100,0.031
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.076
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.076
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.107
1558723109.105251,33997.000,5115,37,GZ,1,100,0.198
1558723109.105251,33997.000,5115,37,GZ,1,100,0.778
1558723109.105251,33997.000,5115,37,GZ,1,100,0.290
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.031
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.168
1558723109.105251,33997.000,5115,37,GZ,1,100,0.137
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.092
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.229
1558723109.105251,33997.000,5115,37,GZ,1,100,0.031
1558723109.105251,33997.000,5115,37,GZ,1,100,0.198
1558723109.105251,33997.000,5115,37,GZ,1,100,0.748
1558723109.105251,33997.000,5115,37,GZ,1,100,0.427
1558723109.105251,33997.000,5115,37,GZ,1,100,-0.183
1558723109.105251,33997.000,5115,37,GZ,1,100,0.031
1558723109.122142,34009.400,5133,15,GZ,1,100,0.198
1558723109.139034,34021.800,5133,15,GZ,1,100,-0.229
1558723109.155925,34034.200,5133,15,GZ,1,100,-0.229
1558723109.172816,34046.600,5133,15,GZ,1,100,0.015
1558723109.189707,34059.000,5133,15,GZ,1,100,0.183
1558723109.206598,34071.400,5133,15,GZ,1,100,0.015
1558723109.223489,34083.800,5133,15,GZ,1,100,-0.244
1558723109.240380,34096.200,5133,15,GZ,1,100,-0.397
1558723109.257271,34108.600,5133,15,GZ,1,100,-0.290
1558723109.274162,34121.000,5133,15,GZ,1,100,0.534
1558723109.291053,34133.400,5133,15,GZ,1,100,0.702
1558723109.307944,34145.800,5133,15,GZ,1,100,0.610
1558723109.324835,34158.200,5133,15,GZ,1,100,0.015
1558723109.341727,34170.600,5133,15,GZ,1,100,-0.107
1558723109.358618,34183.000,5133,15,GZ,1,100,-0.092
1558723109.375191,34195.167,5152,6,GZ,1,100,-0.381
1558723109.391764,34207.333,5152,6,GZ,1,100,0.183
1558723109.408337,34219.500,5152,6,GZ,1,100,0.580
1558723109.424911,34231.667,5152,6,GZ,1,100,1.038
1558723109.441484,34243.833,5152,6,GZ,1,100,0.671
1558723109.458057,34256.000,5152,6,GZ,1,100,-0.031
1558723109.475084,34268.500,5170,8,GZ,1,100,-0.565
1558723109.492111,34281.000,5170,8,GZ,1,100,-0.137
1558723109.509139,34293.500,5170,8,GZ,1,100,0.076
1558723109.526166,34306.000,5170,8,GZ,1,100,0.244
1558723109.543193,34318.500,5170,8,GZ,1,100,0.107
1558723109.560221,34331.000,5170,8,GZ,1,100,0.183
1558723109.577248,34343.500,5170,8,GZ,1,100,0.488
1558723109.594275,34356.000,5170,8,GZ,1,100,0.366
1558723109.611132,34368.375,5188,8,GZ,1,100,-0.229
1558723109.627989,34380.750,5188,8,GZ,1,100,-0.229
1558723109.644846,34393.125,5188,8,GZ,1,100,-0.061
1558723109.661703,34405.500,5188,8,GZ,1,100,-0.031
1558723109.678560,34417.875,5188,8,GZ,1,100,0.534
1558723109.695417,34430.250,5188,8,GZ,1,100,0.854
1558723109.712275,34442.625,5188,8,GZ,1,100,0.259
1558723109.729131,34455.000,5188,8,GZ,1,100,0.168
1558723109.745478,34467.000,5206,9,GZ,1,100,-0.046
1558723109.761824,34479.000,5206,9,GZ,1,100,-0.168
1558723109.778170,34491.000,5206,9,GZ,1,100,0.061
1558723109.794516,34503.000,5206,9,GZ,1,100,0.290
1558723109.810863,34515.000,5206,9,GZ,1,100,0.687
1558723109.827209,34527.000,5206,9,GZ,1,100,0.961
1558723109.843555,34539.000,5206,9,GZ,1,100,0.427
1558723109.859901,34551.000,5206,9,GZ,1,100,-0.443
1558723109.876247,34563.000,5206,9,GZ,1,100,-0.702
1558723109.892764,34575.125,5224,8,GZ,1,100,-0.381
1558723109.909280,34587.250,5224,8,GZ,1,100,0.473
1558723109.925797,34599.375,5224,8,GZ,1,100,0.732
1558723109.942313,34611.500,5224,8,GZ,1,100,0.748
1558723109.958830,34623.625,5224,8,GZ,1,100,0.229
1558723109.975346,34635.750,5224,8,GZ,1,100,0.305
1558723109.991863,34647.875,5224,8,GZ,1,100,0.412
1558723110.008379,34660.000,5224,8,GZ,1,100,0.305
1558723110.024896,34672.125,5242,8,GZ,1,100,0.198
1558723110.041412,34684.250,5242,8,GZ,1,100,0.198
1558723110.057929,34696.375,5242,8,GZ,1,100,0.641
1558723110.074445,34708.500,5242,8,GZ,1,100,0.732
1558723110.090962,34720.625,5242,8,GZ,1,100,0.320
1558723110.107478,34732.750,5242,8,GZ,1,100,-0.031
1558723110.123995,34744.875,5242,8,GZ,1,100,-0.061
1558723110.140511,34757.000,5242,8,GZ,1,100,0.244
1558723110.157311,34769.333,5260,9,GZ,1,100,0.320
1558723110.174112,34781.667,5260,9,GZ,1,100,0.305
1558723110.190912,34794.000,5260,9,GZ,1,100,0.580
1558723110.207712,34806.333,5260,9,GZ,1,100,0.519
1558723110.224512,34818.667,5260,9,GZ,1,100,0.443
1558723110.241313,34831.000,5260,9,GZ,1,100,0.275
1558723110.258113,34843.333,5260,9,GZ,1,100,0.153
1558723110.274913,34855.667,5260,9,GZ,1,100,0.427
1558723110.291713,34868.000,5260,9,GZ,1,100,0.427
1558723110.308400,34880.250,5279,8,GZ,1,100,0.290
1558723110.325087,34892.500,5279,8,GZ,1,100,0.168
1558723110.341774,34904.750,5279,8,GZ,1,100,0.183
1558723110.358460,34917.000,5279,8,GZ,1,100,0.397
1558723110.375147,34929.250,5279,8,GZ,1,100,0.320
1558723110.391834,34941.500,5279,8,GZ,1,100,0.198
1558723110.408521,34953.750,5279,8,GZ,1,100,0.290
1558723110.425208,34966.000,5279,8,GZ,1,100,0.351
1558723110.441894,34978.250,5297,8,GZ,1,100,0.320
1558723110.458581,34990.500,5297,8,GZ,1,100,0.488
1558723110.475268,35002.750,5297,8,GZ,1,100,0.259
1558723110.491955,35015.000,5297,8,GZ,1,100,0.168
1558723110.508641,35027.250,5297,8,GZ,1,100,0.565
1558723110.525328,35039.500,5297,8,GZ,1,100,0.610
1558723110.542015,35051.750,5297,8,GZ,1,100,0.732
1558723110.558702,35064.000,5297,8,GZ,1,100,0.702
1558723110.575388,35076.250,5315,8,GZ,1,100,0.092
1558723110.592075,35088.500,5315,8,GZ,1,100,0.168
1558723110.608762,35100.750,5315,8,GZ,1,100,0.626
1558723110.625448,35113.000,5315,8,GZ,1,100,0.443
1558723110.642135,35125.250,5315,8,GZ,1,100,0.031
1558723110.658822,35137.500,5315,8,GZ,1,100,0.122
1558723110.675509,35149.750,5315,8,GZ,1,100,0.565
1558723110.692196,35162.000,5315,8,GZ,1,100,1.099
1558723110.708542,35174.000,5333,9,GZ,1,100,0.534
1558723110.724888,35186.000,5333,9,GZ,1,100,0.320
1558723110.741234,35198.000,5333,9,GZ,1,100,0.229
1558723110.757580,35210.000,5333,9,GZ,1,100,1.099
1558723110.773926,35222.000,5333,9,GZ,1,100,1.404
1558723110.790273,35234.000,5333,9,GZ,1,100,1.007
1558723110.806619,35246.000,5333,9,GZ,1,100,-0.107
1558723110.822965,35258.000,5333,9,GZ,1,100,-0.534
1558723110.839311,35270.000,5333,9,GZ,1,100,0.046
1558723110.855658,35282.000,5351,8,GZ,1,100,0.885
1558723110.872004,35294.000,5351,8,GZ,1,100,0.854
1558723110.888350,35306.000,5351,8,GZ,1,100,0.412
1558723110.904696,35318.000,5351,8,GZ,1,100,0.809
1558723110.921042,35330.000,5351,8,GZ,1,100,0.748
1558723110.937389,35342.000,5351,8,GZ,1,100,0.320
1558723110.953735,35354.000,5351,8,GZ,1,100,-0.076
1558723110.970081,35366.000,5351,8,GZ,1,100,0.229
1558723110.986598,35378.125,5369,8,GZ,1,100,0.565
1558723111.003114,35390.250,5369,8,GZ,1,100,0.412
1558723111.019630,35402.375,5369,8,GZ,1,100,1.419
1558723111.036147,35414.500,5369,8,GZ,1,100,1.297
1558723111.052664,35426.625,5369,8,GZ,1,100,1.434
1558723111.069180,35438.750,5369,8,GZ,1,100,1.373
1558723111.085696,35450.875,5369,8,GZ,1,100,0.916
1558723111.102213,35463.000,5369,8,GZ,1,100,0.610
1558723111.118862,35475.222,5387,9,GZ,1,100,0.687
1558723111.135511,35487.444,5387,9,GZ,1,100,1.556
1558723111.152160,35499.667,5387,9,GZ,1,100,1.633
1558723111.168808,35511.889,5387,9,GZ,1,100,1.892
1558723111.185457,35524.111,5387,9,GZ,1,100,2.274
1558723111.202106,35536.333,5387,9,GZ,1,100,2.075
1558723111.218755,35548.556,5387,9,GZ,1,100,1.434
1558723111.235404,35560.778,5387,9,GZ,1,100,1.480
1558723111.252053,35573.000,5387,9,GZ,1,100,1.236
1558723111.268886,35585.357,5409,14,GZ,1,100,0.839
1558723111.285718,35597.714,5409,14,GZ,1,100,2.289
