EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1558723108.990828,33913.000,5107,4,T0,1,100,31.990
1558723108.990828,33913.000,5107,4,T0,1,100,31.958
1558723108.990828,33913.000,5107,4,T0,1,100,31.926
1558723108.990828,33913.000,5107,4,T0,1,100,31.953
1558723109.123641,34010.500,5125,2,T0,1,100,31.958
1558723109.256454,34108.000,5125,2,T0,1,100,31.937
1558723109.392672,34208.000,5144,1,T0,1,100,31.963
1558723109.527528,34307.000,5162,1,T0,1,100,31.963
1558723109.661022,34405.000,5180,1,T0,1,100,31.963
1558723109.793154,34502.000,5198,1,T0,1,100,31.931
1558723109.928010,34601.000,5216,1,T0,1,100,31.974
1558723110.058780,34697.000,5234,1,T0,1,100,31.974
1558723110.190912,34794.000,5252,1,T0,1,100,31.963
1558723110.325768,34893.000,5271,1,T0,1,100,31.931
1558723110.457900,34990.000,5289,1,T0,1,100,31.942
1558723110.591394,35088.000,5307,1,T0,1,100,31.953
1558723110.724888,35186.000,5325,1,T0,1,100,31.937
1558723110.857020,35283.000,5343,1,T0,1,100,31.937
1558723110.987789,35379.000,5361,1,T0,1,100,31.985
1558723111.119921,35476.000,5379,1,T0,1,100,31.974
1558723111.253415,35574.000,5401,2,T0,1,100,31.963
1558723111.386909,35672.000,5401,2,T0,1,100,31.969
1558723111.520403,35770.000,5421,1,T0,1,100,31.974
1558723111.655260,35869.000,5439,1,T0,1,100,31.963
1558723111.788754,35967.000,5457,1,T0,1,100,31.958
1558723111.920885,36064.000,5475,1,T0,1,100,31.958
1558723112.051655,36160.000,5493,1,T0,1,100,31.947
1558723112.186511,36259.000,5511,1,T0,1,100,31.915
1558723112.320005,36357.000,5530,1,T0,1,100,31.926
1558723112.452137,36454.000,5548,1,T0,1,100,31.953
1558723112.588356,36554.000,5566,1,T0,1,100,31.942
1558723112.723212,36653.000,5584,1,T0,1,100,31.926
1558723112.856706,36751.000,5602,1,T0,1,100,32.006
1558723112.988837,36848.000,5620,1,T0,1,100,32.006
1558723113.123694,36947.000,5638,1,T0,1,100,31.958
1558723113.254463,37043.000,5657,1,T0,1,100,31.942
1558723113.389320,37142.000,5675,2,T0,1,100,31.920
1558723113.524176,37241.000,5675,2,T0,1,100,31.931
1558723113.660394,37341.000,5693,1,T0,1,100,31.920
1558723113.793888,37439.000,5711,1,T0,1,100,31.937
1558723113.927382,37537.000,5729,1,T0,1,100,31.931
1558723114.060876,37635.000,5747,1,T0,1,100,31.937
1558723114.190284,37730.000,5765,1,T0,1,100,31.942
1558723114.322416,37827.000,5783,1,T0,1,100,31.937
1558723114.455910,37925.000,5802,1,T0,1,100,31.979
1558723114.588042,38022.000,5820,1,T0,1,100,31.958
1558723114.721535,38120.000,5838,1,T0,1,100,31.953
1558723114.856392,38219.000,5856,1,T0,1,100,31.937
1558723114.988523,38316.000,5874,1,T0,1,100,31.990
1558723115.119293,38412.000,5892,1,T0,1,100,31.958
1558723115.251425,38509.000,5910,1,T0,1,100,31.937
1558723115.383557,38606.000,5929,1,T0,1,100,31.947
1558723115.518413,38705.000,5947,1,T0,1,100,31.953
1558723115.651907,38803.000,5965,1,T0,1,100,31.931
1558723115.786763,38902.000,5983,1,T0,1,100,31.931
1558723115.921619,39001.000,6001,1,T0,1,100,31.926
1558723116.053751,39098.000,6019,1,T0,1,100,31.947
1558723116.184521,39194.000,6037,1,T0,1,100,31.942
1558723116.319377,39293.000,6055,1,T0,1,100,31.920
1558723116.452871,39391.000,6074,1,T0,1,100,31.979
1558723116.586365,39489.000,6092,1,T0,1,100,31.958
1558723116.722584,39589.000,6110,1,T0,1,100,31.942
1558723116.858802,39689.000,6128,1,T0,1,100,31.910
1558723116.990934,39786.000,6146,1,T0,1,100,31.963
1558723117.123066,39883.000,6164,1,T0,1,100,31.963
1558723117.256560,39981.000,6182,1,T0,1,100,31.958
1558723117.385967,40076.000,6201,1,T0,1,100,31.947
1558723117.519461,40174.000,6219,1,T0,1,100,31.958
1558723117.652955,40272.000,6237,2,T0,1,100,31.942
1558723117.786449,40370.000,6237,2,T0,1,100,31.937
1558723117.919943,40468.000,6255,1,T0,1,100,31.969
1558723118.052075,40565.000,6273,1,T0,1,100,31.947
1558723118.184207,40662.000,6291,1,T0,1,100,31.953
1558723118.314976,40758.000,6312,1,T0,1,100,31.931
1558723118.447109,40855.000,6333,1,T0,1,100,31.979
1558723118.580602,40953.000,6351,1,T0,1,100,31.937
1558723118.715459,41052.000,6369,1,T0,1,100,31.910
1558723118.848953,41150.000,6387,1,T0,1,100,31.937
1558723118.983809,41249.000,6405,1,T0,1,100,31.953
1558723119.116622,41346.500,6423,2,T0,1,100,31.942
1558723119.249435,41444.000,6423,2,T0,1,100,31.953
1558723119.380204,41540.000,6441,1,T0,1,100,31.963
1558723119.515061,41639.000,6460,1,T0,1,100,31.958
1558723119.649917,41738.000,6478,1,T0,1,100,31.920
1558723119.782049,41835.000,6496,1,T0,1,100,31.969
1558723119.918267,41935.000,6514,1,T0,1,100,31.910
1558723120.053123,42034.000,6532,1,T0,1,100,31.926
1558723120.185255,42131.000,6550,1,T0,1,100,31.974
1558723120.317387,42228.000,6568,1,T0,1,100,31.915
1558723120.452243,42327.000,6587,1,T0,1,100,31.926
1558723120.583013,42423.000,6605,1,T0,1,100,31.953
1558723120.716507,42521.000,6623,1,T0,1,100,31.942
1558723120.851363,42620.000,6641,1,T0,1,100,31.942
1558723120.983495,42717.000,6659,1,T0,1,100,31.931
1558723121.118351,42816.000,6677,1,T0,1,100,31.985
1558723121.250483,42913.000,6695,1,T0,1,100,31.942
1558723121.382615,43010.000,6713,1,T0,1,100,31.947
1558723121.513384,43106.000,6732,1,T0,1,100,31.942
1558723121.646878,43204.000,6750,1,T0,1,100,31.920
1558723121.780372,43302.000,6768,1,T0,1,100,31.942
1558723121.915229,43401.000,6786,1,T0,1,100,32.001
1558723122.048723,43499.000,6804,1,T0,1,100,31.953
1558723122.182217,43597.000,6822,1,T0,1,100,31.920
1558723122.317073,43696.000,6840,1,T0,1,100,31.969
1558723122.449205,43793.000,6859,1,T0,1,100,31.931
1558723122.579974,43889.000,6877,1,T0,1,100,31.904
1558723122.714831,43988.000,6895,1,T0,1,100,31.894
1558723122.849687,44087.000,6913,1,T0,1,100,31.947
1558723122.981819,44184.000,6931,1,T0,1,100,31.969
1558723123.118037,44284.000,6949,1,T0,1,100,31.937
1558723123.251531,44382.000,6967,1,T0,1,100,31.942
1558723123.382982,44478.500,6985,2,T0,1,100,31.910
1558723123.514432,44575.000,6985,2,T0,1,100,31.937
1558723123.649289,44674.000,7004,1,T0,1,100,31.947
1558723123.780058,44770.000,7022,1,T0,1,100,31.947
