EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1558722341.861420,275051.000,48083,2,AK,1,100,43
1558722341.861420,275051.000,48083,2,AK,1,100,RB
1558722342.564253,275567.000,48267,2,AK,1,100,48265
1558722343.267086,276083.000,48267,2,AK,1,100,RD
1558722343.442113,276211.500,48306,2,AK,1,100,48265
1558722343.617141,276340.000,48306,2,AK,1,100,RD
1558722346.924271,278768.000,49125,2,AK,1,100,49123
1558722350.231401,281196.000,49125,2,AK,1,100,RD
1558722350.356712,281288.000,49145,2,AK,1,100,49123
1558722350.482023,281380.000,49145,2,AK,1,100,RD
1558722353.835464,283842.000,50037,2,AK,1,100,50035
1558722357.188905,286304.000,50037,2,AK,1,100,RD
1558722357.313535,286395.500,50057,2,AK,1,100,50035
1558722357.438165,286487.000,50057,2,AK,1,100,RD
1558722360.792968,288950.000,50949,2,AK,1,100,50947
1558722364.147771,291413.000,50949,2,AK,1,100,RD
1558722364.273082,291505.000,50969,2,AK,1,100,50947
1558722364.398394,291597.000,50969,2,AK,1,100,RD
1558722367.755921,294062.000,51861,2,AK,1,100,51859
1558722371.113448,296527.000,51861,2,AK,1,100,RD
1558722371.239440,296619.500,51881,2,AK,1,100,51859
1558722371.365433,296712.000,51881,2,AK,1,100,RD
1558722374.716830,299172.500,52773,2,AK,1,100,52771
1558722378.068228,301633.000,52773,2,AK,1,100,RD
1558722378.196944,301727.500,52793,2,AK,1,100,52771
1558722378.325661,301822.000,52793,2,AK,1,100,RD
1558722381.691360,304293.000,53666,2,AK,1,100,53664
1558722385.057060,306764.000,53666,2,AK,1,100,RD
1558722385.183052,306856.500,53687,2,AK,1,100,53664
1558722385.309044,306949.000,53687,2,AK,1,100,RD
1558722388.661123,309410.000,54578,2,AK,1,100,54576
1558722392.013202,311871.000,54578,2,AK,1,100,RD
1558722392.139194,311963.500,54599,2,AK,1,100,54576
1558722392.265186,312056.000,54599,2,AK,1,100,RD
1558722395.622713,314521.000,55490,2,AK,1,100,55488
1558722398.980240,316986.000,55490,2,AK,1,100,RD
1558722399.098741,317073.000,55510,2,AK,1,100,55488
1558722399.217242,317160.000,55510,2,AK,1,100,RD
1558722402.572726,319623.500,56402,2,AK,1,100,56400
1558722405.928210,322087.000,56402,2,AK,1,100,RD
1558722406.051478,322177.500,56422,2,AK,1,100,56400
1558722406.174746,322268.000,56422,2,AK,1,100,RD
1558722409.535678,324735.500,57314,2,AK,1,100,57312
1558722412.896611,327203.000,57314,2,AK,1,100,RD
1558722413.019879,327293.500,57334,2,AK,1,100,57312
1558722413.143147,327384.000,57334,2,AK,1,100,RD
1558722416.507484,329854.000,58208,2,AK,1,100,58206
1558722419.871822,332324.000,58208,2,AK,1,100,RD
1558722419.995090,332414.500,58228,2,AK,1,100,58206
1558722420.118358,332505.000,58228,2,AK,1,100,RD
1558722423.475204,334969.500,59120,2,AK,1,100,59118
1558722426.832050,337434.000,59120,2,AK,1,100,RD
1558722426.956680,337525.500,59140,2,AK,1,100,59118
1558722427.081311,337617.000,59140,2,AK,1,100,RD
1558722430.434070,340078.500,60031,2,AK,1,100,60029
1558722433.786830,342540.000,60031,2,AK,1,100,RD
1558722433.914185,342633.500,60052,2,AK,1,100,60029
1558722434.041539,342727.000,60052,2,AK,1,100,RD
1558722437.392936,345187.500,60943,2,AK,1,100,60941
1558722440.744334,347648.000,60943,2,AK,1,100,RD
1558722440.868284,347739.000,60963,2,AK,1,100,60941
1558722440.992233,347830.000,60963,2,AK,1,100,RD
1558722444.347717,350293.500,61855,2,AK,1,100,61853
1558722447.703200,352757.000,61855,2,AK,1,100,RD
1558722447.828512,352849.000,61875,2,AK,1,100,61853
1558722447.953823,352941.000,61875,2,AK,1,100,RD
1558722451.308626,355404.000,62749,2,AK,1,100,62747
1558722454.663429,357867.000,62749,2,AK,1,100,RD
1558722454.790783,357960.500,62769,2,AK,1,100,62747
1558722454.918138,358054.000,62769,2,AK,1,100,RD
1558722458.267492,360513.000,63661,2,AK,1,100,63659
1558722461.616847,362972.000,63661,2,AK,1,100,RD
1558722461.741477,363063.500,63681,2,AK,1,100,63659
1558722461.866107,363155.000,63681,2,AK,1,100,RD
1558722465.222953,365619.500,64573,2,AK,1,100,64571
1558722468.579799,368084.000,64573,2,AK,1,100,RD
1558722468.703067,368174.500,64593,2,AK,1,100,64571
1558722468.826335,368265.000,64593,2,AK,1,100,RD
1558722472.182500,370729.000,65484,2,AK,1,100,65482
1558722475.538665,373193.000,65484,2,AK,1,100,RD
1558722475.664658,373285.500,65505,2,AK,1,100,65482
1558722475.790650,373378.000,65505,2,AK,1,100,RD
1558722479.140685,375837.500,860,2,AK,1,100,858
1558722482.490721,378297.000,860,2,AK,1,100,RD
1558722482.613989,378387.500,881,2,AK,1,100,858
1558722482.737257,378478.000,881,2,AK,1,100,RD
1558722486.105681,380951.000,1754,2,AK,1,100,1752
1558722489.474105,383424.000,1754,2,AK,1,100,RD
1558722489.598735,383515.500,1774,2,AK,1,100,1752
1558722489.723365,383607.000,1774,2,AK,1,100,RD
1558722493.078849,386070.500,2666,2,AK,1,100,2664
1558722496.434333,388534.000,2666,2,AK,1,100,RD
1558722496.558963,388625.500,2686,2,AK,1,100,2664
1558722496.683594,388717.000,2686,2,AK,1,100,RD
1558722500.042482,391183.000,3578,2,AK,1,100,3576
1558722503.401371,393649.000,3578,2,AK,1,100,RD
1558722503.519872,393736.000,3598,2,AK,1,100,3576
1558722503.638373,393823.000,3598,2,AK,1,100,RD
1558722506.993857,396286.500,4490,2,AK,1,100,4488
1558722510.349341,398750.000,4490,2,AK,1,100,RD
1558722510.473971,398841.500,4510,2,AK,1,100,4488
1558722510.598602,398933.000,4510,2,AK,1,100,RD
1558722513.953404,401396.000,5402,2,AK,1,100,5400
1558722517.308207,403859.000,5402,2,AK,1,100,RD
1558722517.434881,403952.000,5422,2,AK,1,100,5400
1558722517.561554,404045.000,5422,2,AK,1,100,RD
1558722520.918400,406509.500,6295,2,AK,1,100,6293
1558722524.275246,408974.000,6295,2,AK,1,100,RD
1558722524.395790,409062.500,6316,2,AK,1,100,6293
1558722524.516334,409151.000,6316,2,AK,1,100,RD
1558722527.874542,411616.500,7207,2,AK,1,100,7205
1558722531.232750,414082.000,7207,2,AK,1,100,RD
1558722531.359423,414175.000,7228,2,AK,1,100,7205
1558722531.486097,414268.000,7228,2,AK,1,100,RD
1558722534.836133,416727.500,8119,2,AK,1,100,8117
1558722538.186168,419187.000,8119,2,AK,1,100,RD
1558722538.308755,419277.000,8139,2,AK,1,100,8117
1558722538.431342,419367.000,8139,2,AK,1,100,RD
1558722541.788188,421831.500,9031,2,AK,1,100,9029
1558722545.145034,424296.000,9031,2,AK,1,100,RD
1558722545.265578,424384.500,9051,2,AK,1,100,9029
1558722545.386122,424473.000,9051,2,AK,1,100,RD
1558722548.744330,426938.500,9943,2,AK,1,100,9941
1558722552.102538,429404.000,9943,2,AK,1,100,RD
1558722552.225126,429494.000,9963,2,AK,1,100,9941
1558722552.347713,429584.000,9963,2,AK,1,100,RD
1558722555.705240,432049.000,10855,2,AK,1,100,10853
1558722559.062767,434514.000,10855,2,AK,1,100,RD
1558722559.334502,434713.500,10893,2,AK,1,100,10853
1558722559.606236,434913.000,10893,2,AK,1,100,RD
1558722562.822107,437274.000,11749,2,AK,1,100,11747
1558722566.037978,439635.000,11749,2,AK,1,100,RD
1558722566.163970,439727.500,11769,2,AK,1,100,11747
1558722566.289963,439820.000,11769,2,AK,1,100,RD
1558722569.640679,442280.000,12660,2,AK,1,100,12658
1558722572.991395,444740.000,12660,2,AK,1,100,RD
1558722573.120112,444834.500,12681,2,AK,1,100,12658
1558722573.248829,444929.000,12681,2,AK,1,100,RD
1558722576.600907,447390.000,13572,2,AK,1,100,13570
1558722579.952986,449851.000,13572,2,AK,1,100,RD
1558722580.078297,449943.000,13592,2,AK,1,100,13570
1558722580.203609,450035.000,13592,2,AK,1,100,RD
1558722583.557730,452497.500,14483,2,AK,1,100,14481
1558722586.911852,454960.000,14483,2,AK,1,100,RD
1558722587.037844,455052.500,14503,2,AK,1,100,14481
1558722587.163837,455145.000,14503,2,AK,1,100,RD
1558722590.519321,457608.500,15395,2,AK,1,100,15393
1558722593.874804,460072.000,15395,2,AK,1,100,RD
1558722593.997392,460162.000,15415,2,AK,1,100,15393
1558722594.119979,460252.000,15415,2,AK,1,100,RD
1558722597.475463,462715.500,16307,2,AK,1,100,16305
1558722600.830947,465179.000,16307,2,AK,1,100,RD
1558722600.955577,465270.500,16327,2,AK,1,100,16305
1558722601.080207,465362.000,16327,2,AK,1,100,RD
1558722604.440458,467829.000,17219,2,AK,1,100,17217
1558722607.800709,470296.000,17219,2,AK,1,100,RD
1558722607.916486,470381.000,17239,2,AK,1,100,17217
1558722608.032263,470466.000,17239,2,AK,1,100,RD
1558722611.391833,472932.500,18130,2,AK,1,100,18128
1558722614.751403,475399.000,18130,2,AK,1,100,RD
1558722614.875352,475490.000,18151,2,AK,1,100,18128
1558722614.999302,475581.000,18151,2,AK,1,100,RD
1558722618.354105,478044.000,19042,2,AK,1,100,19040
1558722621.708907,480507.000,19042,2,AK,1,100,RD
1558722621.834219,480599.000,19063,2,AK,1,100,19040
1558722621.959530,480691.000,19063,2,AK,1,100,RD
1558722625.313652,483153.500,19954,2,AK,1,100,19952
1558722628.667773,485616.000,19954,2,AK,1,100,RD
1558722628.794447,485709.000,19974,2,AK,1,100,19952
1558722628.921120,485802.000,19974,2,AK,1,100,RD
1558722632.271837,488262.000,20866,2,AK,1,100,20864
1558722635.622553,490722.000,20866,2,AK,1,100,RD
1558722635.747865,490814.000,20886,2,AK,1,100,20864
1558722635.873176,490906.000,20886,2,AK,1,100,RD
1558722639.225255,493367.000,21778,2,AK,1,100,21776
1558722642.577333,495828.000,21778,2,AK,1,100,RD
1558722642.701283,495919.000,21798,2,AK,1,100,21776
1558722642.825232,496010.000,21798,2,AK,1,100,RD
1558722646.183440,498475.500,22690,2,AK,1,100,22688
1558722649.541648,500941.000,22690,2,AK,1,100,RD
1558722649.664235,501031.000,22710,2,AK,1,100,22688
1558722649.786822,501121.000,22710,2,AK,1,100,RD
1558722653.142306,503584.500,23602,2,AK,1,100,23600
1558722656.497790,506048.000,23602,2,AK,1,100,RD
1558722656.621739,506139.000,23622,2,AK,1,100,23600
1558722656.745688,506230.000,23622,2,AK,1,100,RD
1558722660.103896,508695.500,24513,2,AK,1,100,24511
1558722663.462104,511161.000,24513,2,AK,1,100,RD
1558722663.588097,511253.500,24534,2,AK,1,100,24511
1558722663.714089,511346.000,24534,2,AK,1,100,RD
1558722667.068892,513809.000,25425,2,AK,1,100,25423
1558722670.423695,516272.000,25425,2,AK,1,100,RD
1558722670.546282,516362.000,25445,2,AK,1,100,25423
1558722670.668869,516452.000,25445,2,AK,1,100,RD
1558722674.020948,518913.000,26337,2,AK,1,100,26335
1558722677.373026,521374.000,26337,2,AK,1,100,RD
1558722677.499019,521466.500,26357,2,AK,1,100,26335
1558722677.625011,521559.000,26357,2,AK,1,100,RD
1558722680.979133,524021.500,27249,2,AK,1,100,27247
1558722684.333255,526484.000,27249,2,AK,1,100,RD
1558722684.455842,526574.000,27269,2,AK,1,100,27247
1558722684.578429,526664.000,27269,2,AK,1,100,RD
1558722687.936637,529129.500,28161,2,AK,1,100,28159
1558722691.294845,531595.000,28161,2,AK,1,100,RD
1558722691.418794,531686.000,28181,2,AK,1,100,28159
1558722691.542744,531777.000,28181,2,AK,1,100,RD
1558722694.898908,534241.000,29073,2,AK,1,100,29071
1558722698.255073,536705.000,29073,2,AK,1,100,RD
1558722698.379704,536796.500,29093,2,AK,1,100,29071
1558722698.504334,536888.000,29093,2,AK,1,100,RD
1558722701.857775,539350.000,29984,2,AK,1,100,29982
1558722705.211215,541812.000,29984,2,AK,1,100,RD
1558722705.341294,541907.500,30005,2,AK,1,100,29982
1558722705.471373,542003.000,30005,2,AK,1,100,RD
1558722708.820046,544461.500,30896,2,AK,1,100,30894
1558722712.168720,546920.000,30896,2,AK,1,100,RD
1558722712.297436,547014.500,30917,2,AK,1,100,30894
1558722712.426153,547109.000,30917,2,AK,1,100,RD
1558722715.778912,549570.500,31807,2,AK,1,100,31805
1558722719.131672,552032.000,31807,2,AK,1,100,RD
1558722719.257664,552124.500,31827,2,AK,1,100,31805
1558722719.383657,552217.000,31827,2,AK,1,100,RD
1558722722.734373,554677.000,32719,2,AK,1,100,32717
1558722726.085090,557137.000,32719,2,AK,1,100,RD
1558722726.214487,557232.000,32739,2,AK,1,100,32717
1558722726.343885,557327.000,32739,2,AK,1,100,RD
1558722729.693921,559786.500,33631,2,AK,1,100,33629
1558722733.043956,562246.000,33631,2,AK,1,100,RD
1558722733.168586,562337.500,33651,2,AK,1,100,33629
1558722733.293217,562429.000,33651,2,AK,1,100,RD
1558722736.650063,564893.500,34543,2,AK,1,100,34541
1558722740.006908,567358.000,34543,2,AK,1,100,RD
1558722740.132220,567450.000,34563,2,AK,1,100,34541
1558722740.257531,567542.000,34563,2,AK,1,100,RD
1558722743.608248,570002.000,35455,2,AK,1,100,35453
1558722746.958964,572462.000,35455,2,AK,1,100,RD
1558722747.086319,572555.500,35475,2,AK,1,100,35453
1558722747.213673,572649.000,35475,2,AK,1,100,RD
1558722750.568476,575112.000,36366,2,AK,1,100,36364
1558722753.923279,577575.000,36366,2,AK,1,100,RD
1558722754.054039,577671.000,36387,2,AK,1,100,36364
1558722754.184798,577767.000,36387,2,AK,1,100,RD
1558722757.532109,580224.500,37278,2,AK,1,100,37276
1558722760.879421,582682.000,37278,2,AK,1,100,RD
1558722761.008818,582777.000,37298,2,AK,1,100,37276
1558722761.138216,582872.000,37298,2,AK,1,100,RD
1558722764.487571,585331.000,38190,2,AK,1,100,38188
1558722767.836925,587790.000,38190,2,AK,1,100,RD
1558722767.964279,587883.500,38210,2,AK,1,100,38188
1558722768.091634,587977.000,38210,2,AK,1,100,RD
1558722771.443712,590438.000,39102,2,AK,1,100,39100
1558722774.795791,592899.000,39102,2,AK,1,100,RD
1558722774.920421,592990.500,39122,2,AK,1,100,39100
1558722775.045052,593082.000,39122,2,AK,1,100,RD
1558722778.401217,595546.000,40014,2,AK,1,100,40012
1558722781.757381,598010.000,40014,2,AK,1,100,RD
1558722781.880650,598100.500,40034,2,AK,1,100,40012
1558722782.003918,598191.000,40034,2,AK,1,100,RD
1558722785.360083,600655.000,40926,2,AK,1,100,40924
1558722788.716248,603119.000,40926,2,AK,1,100,RD
1558722788.842921,603212.000,40946,2,AK,1,100,40924
1558722788.969594,603305.000,40946,2,AK,1,100,RD
1558722792.323716,605767.500,41837,2,AK,1,100,41835
1558722795.677838,608230.000,41837,2,AK,1,100,RD
1558722795.803830,608322.500,41858,2,AK,1,100,41835
1558722795.929823,608415.000,41858,2,AK,1,100,RD
1558722799.283263,610877.000,42749,2,AK,1,100,42747
1558722802.636704,613339.000,42749,2,AK,1,100,RD
1558722802.762016,613431.000,42770,2,AK,1,100,42747
1558722802.887327,613523.000,42770,2,AK,1,100,RD
1558722806.244854,615988.000,43661,2,AK,1,100,43659
1558722809.602381,618453.000,43661,2,AK,1,100,RD
1558722809.728373,618545.500,43681,2,AK,1,100,43659
1558722809.854366,618638.000,43681,2,AK,1,100,RD
1558722813.208487,621100.500,44573,2,AK,1,100,44571
1558722816.562609,623563.000,44573,2,AK,1,100,RD
1558722816.685196,623653.000,44593,2,AK,1,100,44571
1558722816.807783,623743.000,44593,2,AK,1,100,RD
1558722820.165310,626208.000,45485,2,AK,1,100,45483
1558722823.522837,628673.000,45485,2,AK,1,100,RD
1558722823.649511,628766.000,45505,2,AK,1,100,45483
1558722823.776184,628859.000,45505,2,AK,1,100,RD
1558722827.125539,631318.000,46397,2,AK,1,100,46395
1558722830.474893,633777.000,46397,2,AK,1,100,RD
1558722830.602929,633871.000,46417,2,AK,1,100,46395
1558722830.730964,633965.000,46417,2,AK,1,100,RD
1558722834.084405,636427.000,47309,2,AK,1,100,47307
1558722837.437846,638889.000,47309,2,AK,1,100,RD
1558722837.568605,638985.000,47329,2,AK,1,100,47307
1558722837.699365,639081.000,47329,2,AK,1,100,RD
1558722841.047357,641539.000,48220,2,AK,1,100,48218
1558722844.395350,643997.000,48220,2,AK,1,100,RD
1558722844.522023,644090.000,48241,2,AK,1,100,48218
1558722844.648697,644183.000,48241,2,AK,1,100,RD
1558722848.003499,646646.000,49132,2,AK,1,100,49130
1558722851.358302,649109.000,49132,2,AK,1,100,RD
1558722851.484976,649202.000,49153,2,AK,1,100,49130
1558722851.611649,649295.000,49153,2,AK,1,100,RD
1558722854.963728,651756.000,50044,2,AK,1,100,50042
1558722858.315806,654217.000,50044,2,AK,1,100,RD
1558722858.440437,654308.500,50064,2,AK,1,100,50042
1558722858.565067,654400.000,50064,2,AK,1,100,RD
1558722861.917827,656861.500,50956,2,AK,1,100,50954
1558722865.270586,659323.000,50956,2,AK,1,100,RD
1558722865.395216,659414.500,50976,2,AK,1,100,50954
1558722865.519847,659506.000,50976,2,AK,1,100,RD
1558722868.876012,661970.000,51868,2,AK,1,100,51866
1558722872.232177,664434.000,51868,2,AK,1,100,RD
1558722872.358850,664527.000,51888,2,AK,1,100,51866
1558722872.485523,664620.000,51888,2,AK,1,100,RD
1558722875.836921,667080.500,52780,2,AK,1,100,52778
1558722879.188319,669541.000,52780,2,AK,1,100,RD
1558722879.314992,669634.000,52800,2,AK,1,100,52778
1558722879.441665,669727.000,52800,2,AK,1,100,RD
