EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1558722341.838264,275034.000,48091,3,TH,1,100,16306
1558722341.838264,275034.000,48091,3,TH,1,100,16350
1558722341.838264,275034.000,48091,3,TH,1,100,16358
1558722341.971748,275132.000,48109,1,TH,1,100,16332
1558722342.105232,275230.000,48127,1,TH,1,100,16310
1558722342.237354,275327.000,48145,1,TH,1,100,16314
1558722342.369476,275424.000,48163,1,TH,1,100,16322
1558722342.502959,275522.000,48182,1,TH,1,100,16314
1558722342.637805,275621.000,48200,1,TH,1,100,16338
1558722342.771289,275719.000,48218,1,TH,1,100,16354
1558722342.906135,275818.000,48236,1,TH,1,100,16338
1558722343.036895,275914.000,48254,1,TH,1,100,16318
1558722343.169017,276011.000,48275,2,TH,1,100,16336
1558722343.301138,276108.000,48275,2,TH,1,100,16326
1558722343.431898,276204.000,48295,1,TH,1,100,16302
1558722343.566744,276303.000,48314,1,TH,1,100,16342
1558722343.700228,276401.000,48332,1,TH,1,100,16316
1558722343.832349,276498.000,48350,1,TH,1,100,16300
1558722343.967195,276597.000,48368,1,TH,1,100,16300
1558722344.099998,276694.500,48386,2,TH,1,100,16314
1558722344.232801,276792.000,48386,2,TH,1,100,16294
1558722344.366285,276890.000,48404,1,TH,1,100,16316
1558722344.499768,276988.000,48422,1,TH,1,100,16322
1558722344.631890,277085.000,48441,1,TH,1,100,16340
1558722344.768098,277185.000,48459,1,TH,1,100,16312
1558722344.902944,277284.000,48477,1,TH,1,100,16316
1558722345.036428,277382.000,48495,1,TH,1,100,16340
1558722345.168550,277479.000,48513,1,TH,1,100,16334
1558722345.302034,277577.000,48531,1,TH,1,100,16348
1558722345.434155,277674.000,48549,1,TH,1,100,16346
1558722345.567639,277772.000,48568,1,TH,1,100,16316
1558722345.703847,277872.000,48586,1,TH,1,100,16340
1558722345.838693,277971.000,48604,1,TH,1,100,16318
1558722345.973539,278070.000,48622,1,TH,1,100,16344
1558722346.108385,278169.000,48640,1,TH,1,100,16320
