EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1558722341.921351,275095.000,48097,23,GY,1,100,1.923
1558722341.921351,275095.000,48097,23,GY,1,100,0.931
1558722341.921351,275095.000,48097,23,GY,1,100,1.190
1558722341.921351,275095.000,48097,23,GY,1,100,-1.572
1558722341.921351,275095.000,48097,23,GY,1,100,-0.412
1558722341.921351,275095.000,48097,23,GY,1,100,-0.320
1558722341.921351,275095.000,48097,23,GY,1,100,0.076
1558722341.921351,275095.000,48097,23,GY,1,100,0.031
1558722341.921351,275095.000,48097,23,GY,1,100,-0.900
1558722341.921351,275095.000,48097,23,GY,1,100,-0.748
1558722341.921351,275095.000,48097,23,GY,1,100,0.336
1558722341.921351,275095.000,48097,23,GY,1,100,0.687
1558722341.921351,275095.000,48097,23,GY,1,100,1.602
1558722341.921351,275095.000,48097,23,GY,1,100,-0.107
1558722341.921351,275095.000,48097,23,GY,1,100,-1.511
1558722341.921351,275095.000,48097,23,GY,1,100,-1.236
1558722341.921351,275095.000,48097,23,GY,1,100,-0.565
1558722341.921351,275095.000,48097,23,GY,1,100,1.419
1558722341.921351,275095.000,48097,23,GY,1,100,1.862
1558722341.921351,275095.000,48097,23,GY,1,100,-0.168
1558722341.921351,275095.000,48097,23,GY,1,100,0.580
1558722341.921351,275095.000,48097,23,GY,1,100,-0.046
1558722341.921351,275095.000,48097,23,GY,1,100,1.297
1558722341.938037,275107.250,48115,8,GY,1,100,1.358
1558722341.954722,275119.500,48115,8,GY,1,100,1.099
1558722341.971408,275131.750,48115,8,GY,1,100,0.885
1558722341.988093,275144.000,48115,8,GY,1,100,1.114
1558722342.004779,275156.250,48115,8,GY,1,100,-2.899
1558722342.021464,275168.500,48115,8,GY,1,100,-0.107
1558722342.038150,275180.750,48115,8,GY,1,100,1.160
1558722342.054835,275193.000,48115,8,GY,1,100,1.175
1558722342.071180,275205.000,48133,8,GY,1,100,2.213
1558722342.087525,275217.000,48133,8,GY,1,100,1.114
1558722342.103870,275229.000,48133,8,GY,1,100,-1.068
1558722342.120215,275241.000,48133,8,GY,1,100,-1.572
1558722342.136560,275253.000,48133,8,GY,1,100,-1.465
1558722342.152905,275265.000,48133,8,GY,1,100,0.961
1558722342.169250,275277.000,48133,8,GY,1,100,1.907
1558722342.185595,275289.000,48133,8,GY,1,100,1.480
1558722342.202280,275301.250,48151,8,GY,1,100,-0.473
1558722342.218966,275313.500,48151,8,GY,1,100,-1.312
1558722342.235651,275325.750,48151,8,GY,1,100,-0.397
1558722342.252337,275338.000,48151,8,GY,1,100,0.671
1558722342.269022,275350.250,48151,8,GY,1,100,1.343
