EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DO
1558723606.681057,399275.000,4291,3,DO,1,100,MY
1558723606.681057,399275.000,4291,3,DO,1,100,MZ
1558723606.681057,399275.000,4291,3,DO,1,100,MZ
