EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1558722341.806937,275011.000,48092,3,H0,1,100,31.827
1558722341.806937,275011.000,48092,3,H0,1,100,31.853
1558722341.806937,275011.000,48092,3,H0,1,100,31.838
1558722341.940420,275109.000,48110,1,H0,1,100,31.838
1558722342.071180,275205.000,48128,1,H0,1,100,31.842
1558722342.203302,275302.000,48146,1,H0,1,100,31.842
1558722342.338148,275401.000,48164,1,H0,1,100,31.834
1558722342.468907,275497.000,48183,1,H0,1,100,31.846
1558722342.603753,275596.000,48201,1,H0,1,100,31.857
1558722342.737918,275694.500,48219,2,H0,1,100,31.846
1558722342.872083,275793.000,48219,2,H0,1,100,31.842
1558722343.004205,275890.000,48237,1,H0,1,100,31.849
1558722343.136327,275987.000,48255,1,H0,1,100,31.861
1558722343.267767,276083.500,48276,2,H0,1,100,31.872
1558722343.399208,276180.000,48276,2,H0,1,100,31.861
1558722343.532692,276278.000,48296,1,H0,1,100,31.857
1558722343.666176,276376.000,48315,1,H0,1,100,31.849
1558722343.799659,276474.000,48333,1,H0,1,100,31.876
1558722343.934505,276573.000,48351,1,H0,1,100,31.861
1558722344.066627,276670.000,48369,1,H0,1,100,31.872
1558722344.201473,276769.000,48387,1,H0,1,100,31.857
1558722344.333595,276866.000,48405,1,H0,1,100,31.876
1558722344.464355,276962.000,48423,1,H0,1,100,31.865
1558722344.600563,277062.000,48442,1,H0,1,100,31.880
1558722344.735408,277161.000,48460,1,H0,1,100,31.876
1558722344.867530,277258.000,48478,1,H0,1,100,31.876
1558722345.003738,277358.000,48496,1,H0,1,100,31.868
1558722345.137222,277456.000,48514,1,H0,1,100,31.876
1558722345.267982,277552.000,48532,1,H0,1,100,31.910
1558722345.400103,277649.000,48550,1,H0,1,100,31.914
1558722345.534949,277748.000,48569,1,H0,1,100,31.926
1558722345.671157,277848.000,48587,1,H0,1,100,31.918
1558722345.804641,277946.000,48605,1,H0,1,100,31.937
1558722345.940849,278046.000,48623,1,H0,1,100,31.937
1558722346.077057,278146.000,48641,1,H0,1,100,31.930
1558722346.206455,278241.000,48659,1,H0,1,100,31.937
1558722346.338576,278338.000,48677,1,H0,1,100,31.937
1558722346.472060,278436.000,48696,1,H0,1,100,31.937
1558722346.602820,278532.000,48714,1,H0,1,100,31.945
1558722346.736304,278630.000,48732,1,H0,1,100,31.937
1558722346.871150,278729.000,48750,1,H0,1,100,31.949
1558722347.003271,278826.000,48768,1,H0,1,100,31.949
1558722347.136755,278924.000,48786,1,H0,1,100,31.926
1558722347.268877,279021.000,48804,1,H0,1,100,31.922
1558722347.400318,279117.500,48822,2,H0,1,100,31.933
1558722347.531758,279214.000,48822,2,H0,1,100,31.930
1558722347.665242,279312.000,48841,1,H0,1,100,31.930
1558722347.800088,279411.000,48859,1,H0,1,100,31.930
1558722347.934253,279509.500,48877,2,H0,1,100,31.945
1558722348.068418,279608.000,48877,2,H0,1,100,31.952
1558722348.201448,279705.667,48895,3,H0,1,100,31.960
1558722348.334477,279803.333,48895,3,H0,1,100,31.956
1558722348.467507,279901.000,48895,3,H0,1,100,31.964
1558722348.598267,279997.000,48914,1,H0,1,100,31.952
1558722348.734475,280097.000,48932,1,H0,1,100,31.952
1558722348.870683,280197.000,48950,1,H0,1,100,31.971
1558722349.004167,280295.000,48968,1,H0,1,100,31.994
1558722349.140375,280395.000,48986,1,H0,1,100,31.987
1558722349.273859,280493.000,49004,1,H0,1,100,31.983
1558722349.403256,280588.000,49022,1,H0,1,100,31.991
1558722349.535378,280685.000,49040,1,H0,1,100,32.017
1558722349.668862,280783.000,49059,1,H0,1,100,32.021
1558722349.800983,280880.000,49077,1,H0,1,100,32.017
1558722349.934467,280978.000,49095,1,H0,1,100,32.013
1558722350.069313,281077.000,49113,1,H0,1,100,32.010
1558722350.201435,281174.000,49134,2,H0,1,100,31.998
1558722350.333557,281271.000,49134,2,H0,1,100,32.010
1558722350.465678,281368.000,49154,1,H0,1,100,31.998
1558722350.597800,281465.000,49173,1,H0,1,100,32.025
1558722350.731284,281563.000,49191,1,H0,1,100,32.013
1558722350.864768,281661.000,49209,1,H0,1,100,32.006
1558722350.999614,281760.000,49227,1,H0,1,100,31.987
1558722351.134460,281859.000,49245,1,H0,1,100,31.994
1558722351.269306,281958.000,49263,1,H0,1,100,32.002
1558722351.400065,282054.000,49281,1,H0,1,100,32.006
1558722351.534911,282153.000,49299,1,H0,1,100,31.998
1558722351.667033,282250.000,49318,1,H0,1,100,31.987
1558722351.800517,282348.000,49336,1,H0,1,100,31.998
1558722351.936725,282448.000,49354,1,H0,1,100,31.968
1558722352.072933,282548.000,49372,1,H0,1,100,31.991
1558722352.206417,282646.000,49390,1,H0,1,100,31.979
1558722352.341263,282745.000,49408,1,H0,1,100,31.983
1558722352.474746,282843.000,49426,1,H0,1,100,31.979
1558722352.604144,282938.000,49445,1,H0,1,100,31.991
1558722352.736266,283035.000,49463,1,H0,1,100,31.975
1558722352.869750,283133.000,49481,1,H0,1,100,31.994
1558722353.001871,283230.000,49499,1,H0,1,100,32.002
1558722353.135355,283328.000,49517,1,H0,1,100,32.006
1558722353.270201,283427.000,49535,1,H0,1,100,31.987
1558722353.402323,283524.000,49553,1,H0,1,100,31.979
1558722353.533763,283620.500,49571,2,H0,1,100,31.998
1558722353.665204,283717.000,49571,2,H0,1,100,32.010
1558722353.797326,283814.000,49590,1,H0,1,100,32.010
1558722353.932172,283913.000,49608,1,H0,1,100,32.013
1558722354.065656,284011.000,49626,1,H0,1,100,32.013
1558722354.200502,284110.000,49644,1,H0,1,100,32.013
1558722354.335347,284209.000,49662,1,H0,1,100,32.021
1558722354.468831,284307.000,49680,1,H0,1,100,32.029
1558722354.599591,284403.000,49698,1,H0,1,100,32.029
1558722354.734437,284502.000,49717,1,H0,1,100,32.010
1558722354.866559,284599.000,49735,1,H0,1,100,32.029
1558722354.998680,284696.000,49753,1,H0,1,100,32.029
1558722355.134888,284796.000,49771,1,H0,1,100,32.013
1558722355.269734,284895.000,49789,1,H0,1,100,32.029
1558722355.403218,284993.000,49807,1,H0,1,100,32.033
1558722355.535340,285090.000,49825,1,H0,1,100,32.029
1558722355.670186,285189.000,49844,1,H0,1,100,32.040
1558722355.800946,285285.000,49862,1,H0,1,100,32.044
1558722355.933067,285382.000,49880,1,H0,1,100,32.025
1558722356.067913,285481.000,49898,1,H0,1,100,32.036
1558722356.200035,285578.000,49916,1,H0,1,100,32.029
1558722356.333519,285676.000,49934,1,H0,1,100,32.048
1558722356.467003,285774.000,49952,1,H0,1,100,32.040
1558722356.600486,285872.000,49970,1,H0,1,100,32.048
1558722356.731246,285968.000,49989,1,H0,1,100,32.063
1558722356.863368,286065.000,50007,1,H0,1,100,32.048
1558722356.995490,286162.000,50025,1,H0,1,100,32.059
1558722357.129654,286260.500,50046,2,H0,1,100,32.048
1558722357.263819,286359.000,50046,2,H0,1,100,32.071
1558722357.398665,286458.000,50066,1,H0,1,100,32.071
1558722357.533511,286557.000,50084,1,H0,1,100,32.071
1558722357.665633,286654.000,50102,1,H0,1,100,32.074
1558722357.796392,286750.000,50121,1,H0,1,100,32.082
1558722357.931238,286849.000,50139,1,H0,1,100,32.082
1558722358.064722,286947.000,50157,1,H0,1,100,32.090
1558722358.196844,287044.000,50175,1,H0,1,100,32.090
1558722358.333052,287144.000,50193,1,H0,1,100,32.086
1558722358.467898,287243.000,50211,1,H0,1,100,32.090
1558722358.601382,287341.000,50229,1,H0,1,100,32.101
1558722358.733504,287438.000,50248,1,H0,1,100,32.086
1558722358.868349,287537.000,50266,1,H0,1,100,32.120
1558722358.999109,287633.000,50284,1,H0,1,100,32.120
1558722359.132593,287731.000,50302,1,H0,1,100,32.120
1558722359.267439,287830.000,50320,1,H0,1,100,32.124
1558722359.399560,287927.000,50338,1,H0,1,100,32.116
1558722359.533044,288025.000,50356,1,H0,1,100,32.113
1558722359.665847,288122.500,50375,2,H0,1,100,32.116
1558722359.798650,288220.000,50375,2,H0,1,100,32.124
1558722359.929410,288316.000,50393,1,H0,1,100,32.120
1558722360.061531,288413.000,50411,1,H0,1,100,32.128
1558722360.195015,288511.000,50429,1,H0,1,100,32.139
1558722360.329861,288610.000,50447,1,H0,1,100,32.132
1558722360.463345,288708.000,50465,1,H0,1,100,32.136
1558722360.598191,288807.000,50483,1,H0,1,100,32.143
1558722360.731675,288905.000,50501,1,H0,1,100,32.139
1558722360.863796,289002.000,50520,1,H0,1,100,32.139
1558722360.994556,289098.000,50538,1,H0,1,100,32.147
1558722361.129402,289197.000,50556,1,H0,1,100,32.132
1558722361.264248,289296.000,50574,1,H0,1,100,32.139
1558722361.396370,289393.000,50592,1,H0,1,100,32.143
1558722361.532578,289493.000,50610,1,H0,1,100,32.136
1558722361.667423,289592.000,50628,1,H0,1,100,32.143
1558722361.798183,289688.000,50647,1,H0,1,100,32.143
1558722361.930305,289785.000,50665,1,H0,1,100,32.139
1558722362.065151,289884.000,50683,1,H0,1,100,32.139
1558722362.195911,289980.000,50701,1,H0,1,100,32.143
1558722362.329394,290078.000,50719,1,H0,1,100,32.139
1558722362.464240,290177.000,50737,1,H0,1,100,32.143
1558722362.596362,290274.000,50755,1,H0,1,100,32.139
1558722362.731208,290373.000,50773,1,H0,1,100,32.147
1558722362.863330,290470.000,50792,1,H0,1,100,32.147
1558722362.995451,290567.000,50810,1,H0,1,100,32.132
1558722363.126211,290663.000,50828,1,H0,1,100,32.139
1558722363.259695,290761.000,50846,1,H0,1,100,32.147
1558722363.391817,290858.000,50864,1,H0,1,100,32.151
1558722363.525301,290956.000,50882,1,H0,1,100,32.143
1558722363.658103,291053.500,50900,2,H0,1,100,32.143
1558722363.790906,291151.000,50900,2,H0,1,100,32.151
1558722363.925752,291250.000,50919,1,H0,1,100,32.155
1558722364.057874,291347.000,50937,1,H0,1,100,32.136
1558722364.188633,291443.000,50958,1,H0,1,100,32.155
1558722364.324841,291543.000,50978,1,H0,1,100,32.162
1558722364.459687,291642.000,50996,1,H0,1,100,32.147
1558722364.591809,291739.000,51014,1,H0,1,100,32.139
1558722364.728017,291839.000,51032,1,H0,1,100,32.155
1558722364.861501,291937.000,51051,1,H0,1,100,32.132
1558722364.992261,292033.000,51069,1,H0,1,100,32.136
1558722365.124382,292130.000,51087,1,H0,1,100,32.139
1558722365.259228,292229.000,51105,1,H0,1,100,32.132
1558722365.392712,292327.000,51123,1,H0,1,100,32.139
1558722365.527558,292426.000,51141,2,H0,1,100,32.120
1558722365.662404,292525.000,51141,2,H0,1,100,32.132
1558722365.798612,292625.000,51159,1,H0,1,100,32.124
1558722365.929372,292721.000,51178,1,H0,1,100,32.105
1558722366.061493,292818.000,51196,1,H0,1,100,32.116
1558722366.194977,292916.000,51214,1,H0,1,100,32.101
1558722366.325737,293012.000,51232,1,H0,1,100,32.113
1558722366.459221,293110.000,51250,1,H0,1,100,32.097
1558722366.594067,293209.000,51268,1,H0,1,100,32.078
1558722366.726188,293306.000,51286,1,H0,1,100,32.086
1558722366.861034,293405.000,51305,1,H0,1,100,32.071
1558722366.993156,293502.000,51323,1,H0,1,100,32.067
1558722367.125278,293599.000,51341,1,H0,1,100,32.052
1558722367.256037,293695.000,51359,1,H0,1,100,32.059
1558722367.389521,293793.000,51377,1,H0,1,100,32.040
1558722367.523005,293891.000,51395,1,H0,1,100,32.029
1558722367.657851,293990.000,51413,1,H0,1,100,32.044
1558722367.791335,294088.000,51431,1,H0,1,100,32.044
1558722367.924819,294186.000,51450,1,H0,1,100,32.033
1558722368.059664,294285.000,51468,1,H0,1,100,32.033
1558722368.191786,294382.000,51486,1,H0,1,100,32.048
1558722368.322546,294478.000,51504,1,H0,1,100,32.044
