EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1199
1558723109.124322,34011.000,5116,38,MX,1,100,-1199
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1215
1558723109.124322,34011.000,5116,38,MX,1,100,-1199
1558723109.124322,34011.000,5116,38,MX,1,100,-1199
1558723109.124322,34011.000,5116,38,MX,1,100,-1191
1558723109.124322,34011.000,5116,38,MX,1,100,-1191
1558723109.124322,34011.000,5116,38,MX,1,100,-1191
1558723109.124322,34011.000,5116,38,MX,1,100,-1191
1558723109.124322,34011.000,5116,38,MX,1,100,-1191
1558723109.124322,34011.000,5116,38,MX,1,100,-1207
1558723109.124322,34011.000,5116,38,MX,1,100,-1207
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1223
1558723109.124322,34011.000,5116,38,MX,1,100,-1199
1558723109.124322,34011.000,5116,38,MX,1,100,-1199
1558723109.124322,34011.000,5116,38,MX,1,100,-1231
1558723109.124322,34011.000,5116,38,MX,1,100,-1231
1558723109.124322,34011.000,5116,38,MX,1,100,-1231
1558723109.124322,34011.000,5116,38,MX,1,100,-1207
1558723109.124322,34011.000,5116,38,MX,1,100,-1207
1558723109.124322,34011.000,5116,38,MX,1,100,-1207
1558723109.124322,34011.000,5116,38,MX,1,100,-1207
1558723109.124322,34011.000,5116,38,MX,1,100,-1231
1558723109.124322,34011.000,5116,38,MX,1,100,-1231
1558723109.141057,34023.286,5134,14,MX,1,100,-1231
1558723109.157793,34035.571,5134,14,MX,1,100,-1199
1558723109.174528,34047.857,5134,14,MX,1,100,-1199
1558723109.191263,34060.143,5134,14,MX,1,100,-1215
1558723109.207999,34072.429,5134,14,MX,1,100,-1215
1558723109.224734,34084.714,5134,14,MX,1,100,-1215
1558723109.241470,34097.000,5134,14,MX,1,100,-1199
1558723109.258205,34109.286,5134,14,MX,1,100,-1199
1558723109.274940,34121.571,5134,14,MX,1,100,-1191
1558723109.291676,34133.857,5134,14,MX,1,100,-1191
1558723109.308411,34146.143,5134,14,MX,1,100,-1191
1558723109.325147,34158.429,5134,14,MX,1,100,-1231
1558723109.341882,34170.714,5134,14,MX,1,100,-1231
1558723109.358618,34183.000,5134,14,MX,1,100,-1199
1558723109.375191,34195.167,5153,6,MX,1,100,-1199
1558723109.391764,34207.333,5153,6,MX,1,100,-1215
1558723109.408337,34219.500,5153,6,MX,1,100,-1215
1558723109.424911,34231.667,5153,6,MX,1,100,-1215
1558723109.441484,34243.833,5153,6,MX,1,100,-1207
1558723109.458057,34256.000,5153,6,MX,1,100,-1207
1558723109.475084,34268.500,5171,8,MX,1,100,-1215
1558723109.492111,34281.000,5171,8,MX,1,100,-1215
1558723109.509139,34293.500,5171,8,MX,1,100,-1215
1558723109.526166,34306.000,5171,8,MX,1,100,-1199
1558723109.543193,34318.500,5171,8,MX,1,100,-1199
1558723109.560221,34331.000,5171,8,MX,1,100,-1207
1558723109.577248,34343.500,5171,8,MX,1,100,-1207
1558723109.594275,34356.000,5171,8,MX,1,100,-1215
1558723109.610773,34368.111,5189,9,MX,1,100,-1215
1558723109.627270,34380.222,5189,9,MX,1,100,-1215
1558723109.643768,34392.333,5189,9,MX,1,100,-1199
1558723109.660266,34404.444,5189,9,MX,1,100,-1199
1558723109.676763,34416.556,5189,9,MX,1,100,-1215
1558723109.693261,34428.667,5189,9,MX,1,100,-1215
1558723109.709758,34440.778,5189,9,MX,1,100,-1215
1558723109.726256,34452.889,5189,9,MX,1,100,-1215
1558723109.742753,34465.000,5189,9,MX,1,100,-1215
1558723109.759440,34477.250,5207,8,MX,1,100,-1223
1558723109.776127,34489.500,5207,8,MX,1,100,-1223
1558723109.792814,34501.750,5207,8,MX,1,100,-1223
1558723109.809500,34514.000,5207,8,MX,1,100,-1207
1558723109.826187,34526.250,5207,8,MX,1,100,-1207
1558723109.842874,34538.500,5207,8,MX,1,100,-1207
1558723109.859561,34550.750,5207,8,MX,1,100,-1207
1558723109.876247,34563.000,5207,8,MX,1,100,-1207
1558723109.892764,34575.125,5225,8,MX,1,100,-1207
1558723109.909280,34587.250,5225,8,MX,1,100,-1207
1558723109.925797,34599.375,5225,8,MX,1,100,-1215
1558723109.942313,34611.500,5225,8,MX,1,100,-1215
1558723109.958830,34623.625,5225,8,MX,1,100,-1215
1558723109.975346,34635.750,5225,8,MX,1,100,-1215
1558723109.991863,34647.875,5225,8,MX,1,100,-1215
1558723110.008379,34660.000,5225,8,MX,1,100,-1191
1558723110.025028,34672.222,5243,9,MX,1,100,-1191
1558723110.041677,34684.444,5243,9,MX,1,100,-1223
1558723110.058326,34696.667,5243,9,MX,1,100,-1223
1558723110.074975,34708.889,5243,9,MX,1,100,-1223
1558723110.091624,34721.111,5243,9,MX,1,100,-1207
1558723110.108273,34733.333,5243,9,MX,1,100,-1207
1558723110.124922,34745.556,5243,9,MX,1,100,-1199
1558723110.141571,34757.778,5243,9,MX,1,100,-1199
1558723110.158219,34770.000,5243,9,MX,1,100,-1207
1558723110.174906,34782.250,5261,8,MX,1,100,-1207
1558723110.191593,34794.500,5261,8,MX,1,100,-1207
1558723110.208280,34806.750,5261,8,MX,1,100,-1199
