EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1558723109.005812,33924.000,5104,14,PI,1,100,166892
1558723109.005812,33924.000,5104,14,PI,1,100,166937
1558723109.005812,33924.000,5104,14,PI,1,100,166937
1558723109.005812,33924.000,5104,14,PI,1,100,166961
1558723109.005812,33924.000,5104,14,PI,1,100,166932
1558723109.005812,33924.000,5104,14,PI,1,100,166993
1558723109.005812,33924.000,5104,14,PI,1,100,166998
1558723109.005812,33924.000,5104,14,PI,1,100,167005
1558723109.005812,33924.000,5104,14,PI,1,100,167030
1558723109.005812,33924.000,5104,14,PI,1,100,167006
1558723109.005812,33924.000,5104,14,PI,1,100,166826
1558723109.005812,33924.000,5104,14,PI,1,100,166729
1558723109.005812,33924.000,5104,14,PI,1,100,166694
1558723109.005812,33924.000,5104,14,PI,1,100,166704
1558723109.046677,33954.000,5122,7,PI,1,100,166695
1558723109.087543,33984.000,5122,7,PI,1,100,166711
1558723109.128408,34014.000,5122,7,PI,1,100,166716
1558723109.169274,34044.000,5122,7,PI,1,100,166726
1558723109.210140,34074.000,5122,7,PI,1,100,166727
1558723109.251005,34104.000,5122,7,PI,1,100,166762
1558723109.291871,34134.000,5122,7,PI,1,100,166716
1558723109.329330,34161.500,5141,4,PI,1,100,166764
1558723109.366791,34189.000,5141,4,PI,1,100,166807
1558723109.404251,34216.500,5141,4,PI,1,100,166798
1558723109.441711,34244.000,5141,4,PI,1,100,166819
1558723109.481214,34273.000,5159,3,PI,1,100,166854
1558723109.520717,34302.000,5159,3,PI,1,100,166859
1558723109.560221,34331.000,5159,3,PI,1,100,166861
1558723109.605173,34364.000,5177,3,PI,1,100,166877
1558723109.650125,34397.000,5177,3,PI,1,100,166897
1558723109.695077,34430.000,5177,3,PI,1,100,166924
1558723109.732196,34457.250,5195,4,PI,1,100,166916
1558723109.769316,34484.500,5195,4,PI,1,100,166954
1558723109.806436,34511.750,5195,4,PI,1,100,166943
1558723109.843555,34539.000,5195,4,PI,1,100,166951
1558723109.882150,34567.333,5213,3,PI,1,100,166972
1558723109.920745,34595.667,5213,3,PI,1,100,167002
1558723109.959341,34624.000,5213,3,PI,1,100,166983
1558723110.001228,34654.750,5231,4,PI,1,100,166868
1558723110.043115,34685.500,5231,4,PI,1,100,166705
1558723110.085002,34716.250,5231,4,PI,1,100,166712
1558723110.126889,34747.000,5231,4,PI,1,100,166665
1558723110.165030,34775.000,5249,3,PI,1,100,166699
1558723110.203171,34803.000,5249,3,PI,1,100,166681
1558723110.241313,34831.000,5249,3,PI,1,100,166728
1558723110.280362,34859.667,5268,3,PI,1,100,166746
1558723110.319411,34888.333,5268,3,PI,1,100,166745
1558723110.358460,34917.000,5268,3,PI,1,100,166747
1558723110.400348,34947.750,5286,4,PI,1,100,166750
1558723110.442235,34978.500,5286,4,PI,1,100,166782
1558723110.484122,35009.250,5286,4,PI,1,100,166806
1558723110.526009,35040.000,5286,4,PI,1,100,166806
1558723110.564604,35068.333,5304,3,PI,1,100,166812
1558723110.603199,35096.667,5304,3,PI,1,100,166832
1558723110.641795,35125.000,5304,3,PI,1,100,166833
1558723110.683001,35155.250,5322,4,PI,1,100,166869
1558723110.724207,35185.500,5322,4,PI,1,100,166887
1558723110.765413,35215.750,5322,4,PI,1,100,166902
1558723110.806619,35246.000,5322,4,PI,1,100,166891
1558723110.843739,35273.250,5340,4,PI,1,100,166914
1558723110.880858,35300.500,5340,4,PI,1,100,166921
1558723110.917978,35327.750,5340,4,PI,1,100,166979
1558723110.955097,35355.000,5340,4,PI,1,100,166939
1558723110.999141,35387.333,5358,3,PI,1,100,166925
1558723111.043185,35419.667,5358,3,PI,1,100,166717
1558723111.087229,35452.000,5358,3,PI,1,100,166670
1558723111.125370,35480.000,5376,3,PI,1,100,166655
1558723111.163511,35508.000,5376,3,PI,1,100,166672
1558723111.201652,35536.000,5376,3,PI,1,100,166644
1558723111.240702,35564.667,5398,6,PI,1,100,166627
1558723111.279751,35593.333,5398,6,PI,1,100,166650
1558723111.318800,35622.000,5398,6,PI,1,100,166667
1558723111.357849,35650.667,5398,6,PI,1,100,166647
1558723111.396899,35679.333,5398,6,PI,1,100,166694
1558723111.435948,35708.000,5398,6,PI,1,100,166715
1558723111.475451,35737.000,5418,3,PI,1,100,166719
1558723111.514955,35766.000,5418,3,PI,1,100,166730
