EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1575568018.098729,76198.000,12848,2,AK,1,100,84
1575568018.098729,76198.000,12848,2,AK,1,100,RB
1575568021.140682,78758.000,13742,2,AK,1,100,13740
1575568024.182635,81318.000,13742,2,AK,1,100,RD
1575568024.322850,81436.000,13778,2,AK,1,100,13740
1575568024.463065,81554.000,13778,2,AK,1,100,RD
1575568027.462240,84078.000,14656,2,AK,1,100,14636
1575568030.461415,86602.000,14656,2,AK,1,100,RD
1575568030.465574,86605.500,14658,2,AK,1,100,14636
1575568030.469733,86609.000,14658,2,AK,1,100,RD
1575568033.500397,89159.500,15552,2,AK,1,100,15532
1575568036.531062,91710.000,15552,2,AK,1,100,RD
1575568036.534626,91713.000,15554,2,AK,1,100,15532
1575568036.538191,91716.000,15554,2,AK,1,100,RD
1575568039.605692,94297.500,16468,2,AK,1,100,16430
1575568042.673192,96879.000,16468,2,AK,1,100,RD
1575568042.676757,96882.000,16470,2,AK,1,100,16430
1575568042.680322,96885.000,16470,2,AK,1,100,RD
1575568045.618301,99357.500,17328,2,AK,1,100,17326
1575568048.556281,101830.000,17328,2,AK,1,100,RD
1575568048.596682,101864.000,17348,2,AK,1,100,17326
1575568048.637083,101898.000,17348,2,AK,1,100,RD
1575568051.584569,104378.500,18224,2,AK,1,100,18222
1575568054.532055,106859.000,18224,2,AK,1,100,RD
1575568054.633057,106944.000,18244,2,AK,1,100,18222
1575568054.734060,107029.000,18244,2,AK,1,100,RD
1575568057.672039,109501.500,19120,2,AK,1,100,19118
1575568060.610019,111974.000,19120,2,AK,1,100,RD
1575568060.697356,112047.500,19140,2,AK,1,100,19118
1575568060.784694,112121.000,19140,2,AK,1,100,RD
1575568063.729803,114599.500,20016,2,AK,1,100,20014
1575568066.674912,117078.000,20016,2,AK,1,100,RD
1575568066.765815,117154.500,20036,2,AK,1,100,20014
1575568066.856717,117231.000,20036,2,AK,1,100,RD
1575568069.797667,119706.000,20912,2,AK,1,100,20910
1575568072.738618,122181.000,20912,2,AK,1,100,RD
1575568072.834867,122262.000,20932,2,AK,1,100,20910
1575568072.931116,122343.000,20932,2,AK,1,100,RD
1575568075.869096,124815.500,21810,2,AK,1,100,21808
1575568078.807076,127288.000,21810,2,AK,1,100,RD
1575568078.902137,127368.000,21831,2,AK,1,100,21808
1575568078.997198,127448.000,21831,2,AK,1,100,RD
1575568081.938148,129923.000,22706,2,AK,1,100,22704
1575568084.879099,132398.000,22706,2,AK,1,100,RD
1575568084.971783,132476.000,22727,2,AK,1,100,22704
1575568085.064468,132554.000,22727,2,AK,1,100,RD
1575568088.007200,135030.500,23603,2,AK,1,100,23601
1575568090.949933,137507.000,23603,2,AK,1,100,RD
1575568091.093713,137628.000,23641,2,AK,1,100,23601
1575568091.237493,137749.000,23641,2,AK,1,100,RD
1575568094.130319,140183.500,24499,2,AK,1,100,24497
1575568097.023144,142618.000,24499,2,AK,1,100,RD
1575568097.114641,142695.000,24519,2,AK,1,100,24497
1575568097.206137,142772.000,24519,2,AK,1,100,RD
1575568100.158376,145256.500,25396,2,AK,1,100,25394
1575568103.110615,147741.000,25396,2,AK,1,100,RD
1575568103.262712,147869.000,25433,2,AK,1,100,25394
1575568103.414810,147997.000,25433,2,AK,1,100,RD
1575568106.286247,150413.500,26293,2,AK,1,100,26291
1575568109.157684,152830.000,26293,2,AK,1,100,RD
1575568109.300276,152950.000,26331,2,AK,1,100,26291
1575568109.442867,153070.000,26331,2,AK,1,100,RD
1575568112.335099,155504.000,27189,2,AK,1,100,27187
1575568115.227331,157938.000,27189,2,AK,1,100,RD
1575568115.334274,158028.000,27209,2,AK,1,100,27187
1575568115.441218,158118.000,27209,2,AK,1,100,RD
1575568118.462376,160660.500,28103,2,AK,1,100,28083
1575568121.483534,163203.000,28103,2,AK,1,100,RD
1575568121.487693,163206.500,28105,2,AK,1,100,28083
1575568121.491852,163210.000,28105,2,AK,1,100,RD
1575568124.479145,165724.000,28981,2,AK,1,100,28979
1575568127.466437,168238.000,28981,2,AK,1,100,RD
1575568127.509809,168274.500,29001,2,AK,1,100,28979
