EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1575568684.698860,37546.000,6018,2,RD,1,100,TL
1575568684.698860,37546.000,6018,2,RD,1,100,TU
1575568687.736795,40100.000,6916,2,RD,1,100,TL
1575568690.774729,42654.000,6916,2,RD,1,100,TU
1575568693.812664,45208.000,7813,2,RD,1,100,TL
1575568696.850598,47762.000,7813,2,RD,1,100,TU
1575568699.888533,50316.000,8710,2,RD,1,100,TL
1575568702.926467,52870.000,8710,2,RD,1,100,TU
1575568705.964402,55424.000,9606,2,RD,1,100,TL
1575568709.002336,57978.000,9606,2,RD,1,100,TU
1575568712.040271,60532.000,10502,2,RD,1,100,TL
1575568715.078205,63086.000,10502,2,RD,1,100,TU
1575568718.116140,65640.000,11400,2,RD,1,100,TL
1575568721.154074,68194.000,11400,2,RD,1,100,TU
1575568724.192008,70748.000,12296,2,RD,1,100,TL
1575568727.229943,73302.000,12296,2,RD,1,100,TU
1575568730.267878,75856.000,13192,2,RD,1,100,TL
1575568733.305812,78410.000,13192,2,RD,1,100,TU
1575568736.343746,80964.000,14088,2,RD,1,100,TL
1575568739.381681,83518.000,14088,2,RD,1,100,TU
1575568742.419615,86072.000,14985,2,RD,1,100,TL
1575568745.457550,88626.000,14985,2,RD,1,100,TU
1575568748.495484,91180.000,15881,2,RD,1,100,TL
1575568751.533419,93734.000,15881,2,RD,1,100,TU
1575568754.573138,96289.500,16777,2,RD,1,100,TL
1575568757.612856,98845.000,16777,2,RD,1,100,TU
1575568760.650791,101399.000,17675,2,RD,1,100,TL
1575568763.688725,103953.000,17675,2,RD,1,100,TU
1575568766.726660,106507.000,18571,2,RD,1,100,TL
1575568769.764594,109061.000,18571,2,RD,1,100,TU
1575568772.802529,111615.000,19470,2,RD,1,100,TL
1575568775.840463,114169.000,19470,2,RD,1,100,TU
1575568778.878397,116723.000,20366,2,RD,1,100,TL
1575568781.916332,119277.000,20366,2,RD,1,100,TU
1575568784.954267,121831.000,21263,2,RD,1,100,TL
1575568787.992201,124385.000,21263,2,RD,1,100,TU
1575568791.030135,126939.000,22159,2,RD,1,100,TL
1575568794.068070,129493.000,22159,2,RD,1,100,TU
