EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1575568018.215179,76296.000,12863,8,GZ,1,100,0.397
1575568018.215179,76296.000,12863,8,GZ,1,100,0.366
1575568018.215179,76296.000,12863,8,GZ,1,100,0.183
1575568018.215179,76296.000,12863,8,GZ,1,100,0.275
1575568018.215179,76296.000,12863,8,GZ,1,100,1.007
1575568018.215179,76296.000,12863,8,GZ,1,100,0.122
1575568018.215179,76296.000,12863,8,GZ,1,100,0.061
1575568018.215179,76296.000,12863,8,GZ,1,100,-0.031
1575568018.255580,76330.000,12880,3,GZ,1,100,0.610
1575568018.295981,76364.000,12880,3,GZ,1,100,1.221
1575568018.336382,76398.000,12880,3,GZ,1,100,1.129
1575568018.377575,76432.667,12898,3,GZ,1,100,1.221
1575568018.418768,76467.333,12898,3,GZ,1,100,2.594
1575568018.459961,76502.000,12898,3,GZ,1,100,3.632
1575568018.506303,76541.000,12914,2,GZ,1,100,1.556
1575568018.552645,76580.000,12914,2,GZ,1,100,1.709
1575568018.592452,76613.500,12932,4,GZ,1,100,1.923
1575568018.632259,76647.000,12932,4,GZ,1,100,-0.336
1575568018.672066,76680.500,12932,4,GZ,1,100,-0.275
1575568018.711873,76714.000,12932,4,GZ,1,100,-0.397
1575568018.749897,76746.000,12950,3,GZ,1,100,-0.183
1575568018.787922,76778.000,12950,3,GZ,1,100,-0.793
1575568018.825946,76810.000,12950,3,GZ,1,100,1.556
1575568018.865951,76843.667,12968,3,GZ,1,100,3.540
1575568018.905956,76877.333,12968,3,GZ,1,100,-0.214
1575568018.945961,76911.000,12968,3,GZ,1,100,-1.373
1575568018.987154,76945.667,12987,3,GZ,1,100,-0.244
1575568019.028347,76980.333,12987,3,GZ,1,100,-0.793
1575568019.069540,77015.000,12987,3,GZ,1,100,-0.092
1575568019.110733,77049.667,13005,3,GZ,1,100,0.854
1575568019.151926,77084.333,13005,3,GZ,1,100,0.275
1575568019.193119,77119.000,13005,3,GZ,1,100,0.336
1575568019.233124,77152.667,13023,3,GZ,1,100,1.099
1575568019.273129,77186.333,13023,3,GZ,1,100,-0.061
1575568019.313134,77220.000,13023,3,GZ,1,100,0.336
1575568019.351752,77252.500,13041,2,GZ,1,100,0.488
1575568019.390371,77285.000,13041,2,GZ,1,100,-0.580
1575568019.431366,77319.500,13058,4,GZ,1,100,0.366
1575568019.472361,77354.000,13058,4,GZ,1,100,0.427
1575568019.513356,77388.500,13058,4,GZ,1,100,-0.702
1575568019.554351,77423.000,13058,4,GZ,1,100,1.221
1575568019.594752,77457.000,13076,2,GZ,1,100,0.397
1575568019.635153,77491.000,13076,2,GZ,1,100,-0.977
1575568019.675950,77525.333,13092,3,GZ,1,100,0.031
1575568019.716747,77559.667,13092,3,GZ,1,100,-1.831
1575568019.757544,77594.000,13092,3,GZ,1,100,-2.533
1575568019.799529,77629.333,13110,3,GZ,1,100,-1.465
1575568019.841515,77664.667,13110,3,GZ,1,100,0.610
1575568019.883500,77700.000,13110,3,GZ,1,100,4.364
1575568019.921227,77731.750,13129,4,GZ,1,100,5.768
1575568019.958955,77763.500,13129,4,GZ,1,100,5.768
1575568019.996682,77795.250,13129,4,GZ,1,100,6.104
1575568020.034409,77827.000,13129,4,GZ,1,100,-0.458
1575568020.073028,77859.500,13147,2,GZ,1,100,-1.587
1575568020.111646,77892.000,13147,2,GZ,1,100,0.031
1575568020.155612,77929.000,13165,3,GZ,1,100,3.937
1575568020.199578,77966.000,13165,3,GZ,1,100,-0.183
1575568020.243544,78003.000,13165,3,GZ,1,100,1.312
1575568020.285133,78038.000,13183,3,GZ,1,100,2.472
