EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1575568678.753834,32548.000,5132,4,ER,1,100,1.700273
1575568678.753834,32548.000,5132,4,ER,1,100,1.700394
1575568678.753834,32548.000,5132,4,ER,1,100,1.700716
1575568678.753834,32548.000,5132,4,ER,1,100,1.699790
1575568678.821635,32605.000,5150,1,ER,1,100,1.699750
1575568678.884083,32657.500,5168,2,ER,1,100,1.702852
1575568678.946530,32710.000,5168,2,ER,1,100,1.700314
1575568679.011952,32765.000,5186,2,ER,1,100,1.697776
1575568679.077373,32820.000,5186,2,ER,1,100,1.700435
1575568679.146958,32878.500,5202,2,ER,1,100,1.699347
1575568679.216542,32937.000,5202,2,ER,1,100,1.699709
1575568679.281964,32992.000,5220,1,ER,1,100,1.699145
1575568679.353333,33052.000,5238,2,ER,1,100,1.697212
1575568679.424701,33112.000,5238,2,ER,1,100,1.697897
1575568679.487149,33164.500,5256,2,ER,1,100,1.695319
1575568679.549597,33217.000,5256,2,ER,1,100,1.697494
1575568679.615613,33272.500,5274,2,ER,1,100,1.694513
1575568679.681629,33328.000,5274,2,ER,1,100,1.696406
1575568679.749430,33385.000,5292,2,ER,1,100,1.694070
1575568679.817230,33442.000,5292,2,ER,1,100,1.695883
1575568679.886220,33500.000,5311,1,ER,1,100,1.695601
1575568679.955805,33558.500,5328,2,ER,1,100,1.695158
1575568680.025389,33617.000,5328,2,ER,1,100,1.696567
1575568680.087243,33669.000,5346,2,ER,1,100,1.694029
1575568680.149096,33721.000,5346,2,ER,1,100,1.697534
1575568680.213922,33775.500,5364,2,ER,1,100,1.693989
1575568680.278749,33830.000,5364,2,ER,1,100,1.706799
1575568680.347739,33888.000,5381,2,ER,1,100,1.694513
1575568680.416729,33946.000,5381,2,ER,1,100,1.695802
1575568680.483340,34002.000,5398,2,ER,1,100,1.695359
1575568680.549951,34058.000,5398,2,ER,1,100,1.694553
1575568680.623698,34120.000,5416,1,ER,1,100,1.696970
1575568680.686146,34172.500,5434,2,ER,1,100,1.694150
1575568680.748594,34225.000,5434,2,ER,1,100,1.697252
1575568680.813421,34279.500,5452,2,ER,1,100,1.693949
1575568680.878247,34334.000,5452,2,ER,1,100,1.697856
1575568680.947832,34392.500,5471,2,ER,1,100,1.693788
1575568681.017417,34451.000,5471,2,ER,1,100,1.696648
1575568681.084028,34507.000,5489,2,ER,1,100,1.696728
1575568681.150639,34563.000,5489,2,ER,1,100,1.696044
1575568681.223197,34624.000,5507,1,ER,1,100,1.698501
1575568681.286239,34677.000,5524,2,ER,1,100,1.696044
1575568681.349282,34730.000,5524,2,ER,1,100,1.697937
1575568681.412919,34783.500,5542,2,ER,1,100,1.695923
1575568681.476556,34837.000,5542,2,ER,1,100,1.699307
1575568681.544357,34894.000,5560,2,ER,1,100,1.696890
1575568681.612157,34951.000,5560,2,ER,1,100,1.699629
1575568681.679363,35007.500,5576,2,ER,1,100,1.697776
1575568681.746568,35064.000,5576,2,ER,1,100,1.698420
1575568681.817937,35124.000,5594,1,ER,1,100,1.700072
1575568681.882764,35178.500,5613,2,ER,1,100,1.697333
1575568681.947591,35233.000,5613,2,ER,1,100,1.699427
1575568682.010633,35286.000,5631,2,ER,1,100,1.697172
1575568682.073676,35339.000,5631,2,ER,1,100,1.700757
1575568682.140882,35395.500,5649,2,ER,1,100,1.697695
1575568682.208087,35452.000,5649,2,ER,1,100,1.701563
1575568682.275887,35509.000,5667,2,ER,1,100,1.698904
1575568682.343688,35566.000,5667,2,ER,1,100,1.699186
1575568682.412678,35624.000,5685,1,ER,1,100,1.700273
1575568682.481073,35681.500,5702,2,ER,1,100,1.698944
1575568682.549468,35739.000,5702,2,ER,1,100,1.700918
1575568682.612511,35792.000,5720,2,ER,1,100,1.698300
1575568682.675553,35845.000,5720,2,ER,1,100,1.701321
1575568682.740975,35900.000,5738,2,ER,1,100,1.697252
1575568682.806396,35955.000,5738,2,ER,1,100,1.699025
1575568682.874197,36012.000,5755,2,ER,1,100,1.699186
1575568682.941997,36069.000,5755,2,ER,1,100,1.701321
1575568683.010987,36127.000,5773,1,ER,1,100,1.701845
1575568683.079977,36185.000,5791,2,ER,1,100,1.701845
1575568683.148967,36243.000,5791,2,ER,1,100,1.704221
1575568683.213199,36297.000,5809,2,ER,1,100,1.699830
1575568683.277431,36351.000,5809,2,ER,1,100,1.701160
1575568683.342257,36405.500,5827,2,ER,1,100,1.697494
1575568683.407084,36460.000,5827,2,ER,1,100,1.701039
1575568683.473695,36516.000,5845,2,ER,1,100,1.694835
1575568683.540306,36572.000,5845,2,ER,1,100,1.698380
1575568683.609296,36630.000,5863,1,ER,1,100,1.698944
1575568683.677096,36687.000,5880,2,ER,1,100,1.693667
1575568683.744897,36744.000,5880,2,ER,1,100,1.698501
1575568683.810318,36799.000,5898,2,ER,1,100,1.695923
1575568683.875740,36854.000,5898,2,ER,1,100,1.704141
1575568683.941161,36909.000,5917,2,ER,1,100,1.698340
1575568684.006582,36964.000,5917,2,ER,1,100,1.700153
1575568684.072004,37019.000,5933,2,ER,1,100,1.698098
1575568684.137425,37074.000,5933,2,ER,1,100,1.695762
1575568684.211173,37136.000,5951,1,ER,1,100,1.693949
1575568684.277784,37192.000,5969,2,ER,1,100,1.698944
1575568684.344395,37248.000,5969,2,ER,1,100,1.701079
1575568684.411601,37304.500,5987,2,ER,1,100,1.696245
1575568684.478806,37361.000,5987,2,ER,1,100,1.697011
1575568684.543038,37415.000,6005,2,ER,1,100,1.694553
1575568684.607270,37469.000,6005,2,ER,1,100,1.700515
1575568684.675467,37526.333,6026,3,ER,1,100,1.698461
1575568684.743664,37583.667,6026,3,ER,1,100,1.696527
1575568684.811861,37641.000,6026,3,ER,1,100,1.694553
1575568684.878472,37697.000,6047,1,ER,1,100,1.692418
1575568684.948057,37755.500,6065,2,ER,1,100,1.693143
1575568685.017641,37814.000,6065,2,ER,1,100,1.694392
1575568685.078900,37865.500,6083,2,ER,1,100,1.690525
1575568685.140158,37917.000,6083,2,ER,1,100,1.694513
1575568685.204390,37971.000,6101,2,ER,1,100,1.692217
1575568685.268622,38025.000,6101,2,ER,1,100,1.695238
1575568685.338206,38083.500,6119,2,ER,1,100,1.691733
1575568685.407791,38142.000,6119,2,ER,1,100,1.693304
1575568685.474402,38198.000,6137,2,ER,1,100,1.688108
1575568685.541013,38254.000,6137,2,ER,1,100,1.686053
1575568685.612382,38314.000,6155,1,ER,1,100,1.685248
1575568685.677208,38368.500,6172,2,ER,1,100,1.683556
1575568685.742035,38423.000,6172,2,ER,1,100,1.683918
1575568685.805672,38476.500,6191,2,ER,1,100,1.679930
1575568685.869310,38530.000,6191,2,ER,1,100,1.686013
1575568685.937705,38587.500,6209,2,ER,1,100,1.684724
1575568686.006100,38645.000,6209,2,ER,1,100,1.682710
1575568686.074495,38702.500,6225,2,ER,1,100,1.686013
1575568686.142890,38760.000,6225,2,ER,1,100,1.682307
1575568686.211880,38818.000,6243,1,ER,1,100,1.682549
1575568686.277896,38873.500,6261,2,ER,1,100,1.677795
1575568686.343913,38929.000,6261,2,ER,1,100,1.682025
1575568686.408739,38983.500,6279,2,ER,1,100,1.681663
1575568686.473566,39038.000,6279,2,ER,1,100,1.682428
1575568686.538987,39093.000,6297,2,ER,1,100,1.675096
1575568686.604409,39148.000,6297,2,ER,1,100,1.676305
1575568686.672209,39205.000,6315,2,ER,1,100,1.679004
1575568686.740010,39262.000,6315,2,ER,1,100,1.675580
1575568686.809000,39320.000,6333,1,ER,1,100,1.679729
1575568686.876205,39376.500,6351,2,ER,1,100,1.675177
1575568686.943411,39433.000,6351,2,ER,1,100,1.679286
1575568687.007048,39486.500,6369,2,ER,1,100,1.675660
1575568687.070685,39540.000,6369,2,ER,1,100,1.679648
1575568687.136107,39595.000,6387,2,ER,1,100,1.676668
1575568687.201528,39650.000,6387,2,ER,1,100,1.680092
1575568687.268734,39706.500,6403,2,ER,1,100,1.679366
1575568687.335940,39763.000,6403,2,ER,1,100,1.679810
1575568687.408498,39824.000,6421,1,ER,1,100,1.681219
1575568687.475109,39880.000,6439,2,ER,1,100,1.681219
1575568687.541720,39936.000,6439,2,ER,1,100,1.682589
1575568687.605357,39989.500,6457,2,ER,1,100,1.680817
1575568687.668994,40043.000,6457,2,ER,1,100,1.683435
1575568687.735605,40099.000,6475,2,ER,1,100,1.682629
1575568687.802216,40155.000,6475,2,ER,1,100,1.685812
1575568687.868827,40211.000,6494,2,ER,1,100,1.683395
1575568687.935438,40267.000,6494,2,ER,1,100,1.686698
1575568688.007997,40328.000,6512,1,ER,1,100,1.685127
1575568688.076392,40385.500,6529,2,ER,1,100,1.685409
1575568688.144787,40443.000,6529,2,ER,1,100,1.689961
1575568688.208424,40496.500,6547,2,ER,1,100,1.688390
1575568688.272061,40550.000,6547,2,ER,1,100,1.689921
1575568688.336888,40604.500,6565,2,ER,1,100,1.688027
1575568688.401715,40659.000,6565,2,ER,1,100,1.691975
1575568688.468920,40715.500,6581,2,ER,1,100,1.688350
1575568688.536126,40772.000,6581,2,ER,1,100,1.691814
1575568688.607495,40832.000,6599,1,ER,1,100,1.693143
1575568688.674106,40888.000,6617,2,ER,1,100,1.696769
1575568688.740717,40944.000,6617,2,ER,1,100,1.695762
1575568688.804949,40998.000,6635,2,ER,1,100,1.691451
1575568688.869181,41052.000,6635,2,ER,1,100,1.699266
1575568688.933413,41106.000,6654,2,ER,1,100,1.696648
1575568688.997645,41160.000,6654,2,ER,1,100,1.700193
1575568689.065445,41217.000,6672,2,ER,1,100,1.694755
1575568689.133245,41274.000,6672,2,ER,1,100,1.701401
1575568689.199262,41329.500,6690,2,ER,1,100,1.702449
1575568689.265278,41385.000,6690,2,ER,1,100,1.701482
1575568689.335457,41444.000,6708,1,ER,1,100,1.703093
1575568689.403258,41501.000,6725,2,ER,1,100,1.702006
1575568689.471058,41558.000,6725,2,ER,1,100,1.703335
1575568689.542427,41618.000,6743,2,ER,1,100,1.701361
1575568689.613796,41678.000,6743,2,ER,1,100,1.704262
1575568689.676244,41730.500,6759,2,ER,1,100,1.703697
1575568689.738691,41783.000,6759,2,ER,1,100,1.702852
1575568689.802923,41837.000,6777,2,ER,1,100,1.703214
1575568689.867155,41891.000,6777,2,ER,1,100,1.702086
1575568689.936145,41949.000,6796,1,ER,1,100,1.702771
1575568690.003946,42006.000,6814,2,ER,1,100,1.702046
1575568690.071746,42063.000,6814,2,ER,1,100,1.703899
1575568690.143115,42123.000,6832,2,ER,1,100,1.701804
1575568690.214484,42183.000,6832,2,ER,1,100,1.703859
1575568690.277526,42236.000,6850,2,ER,1,100,1.703375
1575568690.340569,42289.000,6850,2,ER,1,100,1.702529
1575568690.405396,42343.500,6868,2,ER,1,100,1.702449
1575568690.470222,42398.000,6868,2,ER,1,100,1.701764
1575568690.538023,42455.000,6886,1,ER,1,100,1.703899
1575568690.605228,42511.500,6903,2,ER,1,100,1.702287
1575568690.672434,42568.000,6903,2,ER,1,100,1.705188
1575568690.741027,42625.667,6924,3,ER,1,100,1.704624
1575568690.809621,42683.333,6924,3,ER,1,100,1.706477
1575568690.878214,42741.000,6924,3,ER,1,100,1.697695
1575568690.940662,42793.500,6945,2,ER,1,100,1.699387
1575568691.003110,42846.000,6945,2,ER,1,100,1.702811
1575568691.067936,42900.500,6963,2,ER,1,100,1.700314
1575568691.132763,42955.000,6963,2,ER,1,100,1.700153
1575568691.202942,43014.000,6981,1,ER,1,100,1.698219
1575568691.270148,43070.500,6998,2,ER,1,100,1.697655
1575568691.337354,43127.000,6998,2,ER,1,100,1.699951
1575568691.406938,43185.500,7016,2,ER,1,100,1.694956
1575568691.476523,43244.000,7016,2,ER,1,100,1.694070
1575568691.540755,43298.000,7032,2,ER,1,100,1.692499
1575568691.604987,43352.000,7032,2,ER,1,100,1.697212
1575568691.668030,43405.000,7050,2,ER,1,100,1.695117
1575568691.731072,43458.000,7050,2,ER,1,100,1.696326
1575568691.800062,43516.000,7068,1,ER,1,100,1.693949
1575568691.867862,43573.000,7087,2,ER,1,100,1.693063
1575568691.935663,43630.000,7087,2,ER,1,100,1.695359
1575568692.004653,43688.000,7105,2,ER,1,100,1.691170
1575568692.073642,43746.000,7105,2,ER,1,100,1.693506
1575568692.137280,43799.500,7123,2,ER,1,100,1.690404
1575568692.200917,43853.000,7123,2,ER,1,100,1.692338
1575568692.263959,43906.000,7141,2,ER,1,100,1.691774
1575568692.327002,43959.000,7141,2,ER,1,100,1.693465
1575568692.394208,44015.500,7159,2,ER,1,100,1.693707
1575568692.461413,44072.000,7159,2,ER,1,100,1.694271
1575568692.529214,44129.000,7177,1,ER,1,100,1.697695
1575568692.598204,44187.000,7194,2,ER,1,100,1.691653
1575568692.667194,44245.000,7194,2,ER,1,100,1.694392
1575568692.733210,44300.500,7212,2,ER,1,100,1.693345
1575568692.799226,44356.000,7212,2,ER,1,100,1.695641
1575568692.864053,44410.500,7229,2,ER,1,100,1.694191
1575568692.928879,44465.000,7229,2,ER,1,100,1.696527
1575568692.991922,44518.000,7247,2,ER,1,100,1.695721
1575568693.054964,44571.000,7247,2,ER,1,100,1.696285
1575568693.123954,44629.000,7265,1,ER,1,100,1.697011
1575568693.186997,44682.000,7283,2,ER,1,100,1.695319
1575568693.250039,44735.000,7283,2,ER,1,100,1.697655
1575568693.315461,44790.000,7301,2,ER,1,100,1.694634
1575568693.380882,44845.000,7301,2,ER,1,100,1.697494
1575568693.448088,44901.500,7319,2,ER,1,100,1.693385
1575568693.515294,44958.000,7319,2,ER,1,100,1.696849
1575568693.582499,45014.500,7337,2,ER,1,100,1.694513
1575568693.649705,45071.000,7337,2,ER,1,100,1.697131
1575568693.721074,45131.000,7355,1,ER,1,100,1.696728
1575568693.785306,45185.000,7373,2,ER,1,100,1.695883
1575568693.849538,45239.000,7373,2,ER,1,100,1.697131
1575568693.914364,45293.500,7391,2,ER,1,100,1.694634
1575568693.979191,45348.000,7391,2,ER,1,100,1.697534
1575568694.046397,45404.500,7409,2,ER,1,100,1.694553
1575568694.113602,45461.000,7409,2,ER,1,100,1.698179
1575568694.183187,45519.500,7427,2,ER,1,100,1.694795
1575568694.252772,45578.000,7427,2,ER,1,100,1.697333
1575568694.320572,45635.000,7443,1,ER,1,100,1.696769
1575568694.387183,45691.000,7461,2,ER,1,100,1.695198
1575568694.453794,45747.000,7461,2,ER,1,100,1.697131
1575568694.516836,45800.000,7479,2,ER,1,100,1.692257
1575568694.579879,45853.000,7479,2,ER,1,100,1.694432
1575568694.645895,45908.500,7497,2,ER,1,100,1.690122
1575568694.711911,45964.000,7497,2,ER,1,100,1.692177
1575568694.780901,46022.000,7515,2,ER,1,100,1.688188
1575568694.849891,46080.000,7515,2,ER,1,100,1.690001
1575568694.916502,46136.000,7534,1,ER,1,100,1.688551
1575568694.984303,46193.000,7551,2,ER,1,100,1.688068
1575568695.052103,46250.000,7551,2,ER,1,100,1.690001
1575568695.115740,46303.500,7569,2,ER,1,100,1.686416
1575568695.179377,46357.000,7569,2,ER,1,100,1.688994
1575568695.245394,46412.500,7587,2,ER,1,100,1.685892
1575568695.311410,46468.000,7587,2,ER,1,100,1.687302
1575568695.380995,46526.500,7605,2,ER,1,100,1.683798
1575568695.450579,46585.000,7605,2,ER,1,100,1.685771
1575568695.518379,46642.000,7621,1,ER,1,100,1.682589
1575568695.586775,46699.500,7639,2,ER,1,100,1.681783
1575568695.655170,46757.000,7639,2,ER,1,100,1.681058
1575568695.718807,46810.500,7657,2,ER,1,100,1.675258
1575568695.782444,46864.000,7657,2,ER,1,100,1.675902
1575568695.847866,46919.000,7676,2,ER,1,100,1.673163
1575568695.913287,46974.000,7676,2,ER,1,100,1.675096
1575568695.981682,47031.500,7694,2,ER,1,100,1.669819
1575568696.050077,47089.000,7694,2,ER,1,100,1.670907
1575568696.117878,47146.000,7712,1,ER,1,100,1.668691
1575568696.186273,47203.500,7730,2,ER,1,100,1.666677
1575568696.254668,47261.000,7730,2,ER,1,100,1.668691
1575568696.316521,47313.000,7747,2,ER,1,100,1.666919
1575568696.378374,47365.000,7747,2,ER,1,100,1.668772
1575568696.443201,47419.500,7765,2,ER,1,100,1.665831
1575568696.508028,47474.000,7765,2,ER,1,100,1.669336
1575568696.576423,47531.500,7783,2,ER,1,100,1.666758
1575568696.644818,47589.000,7783,2,ER,1,100,1.669054
1575568696.714403,47647.500,7799,2,ER,1,100,1.668288
1575568696.783987,47706.000,7799,2,ER,1,100,1.669094
1575568696.852382,47763.500,7821,2,ER,1,100,1.669981
1575568696.920778,47821.000,7821,2,ER,1,100,1.669537
1575568696.989768,47879.000,7841,2,ER,1,100,1.671028
1575568697.058757,47937.000,7841,2,ER,1,100,1.675096
1575568697.122989,47991.000,7859,2,ER,1,100,1.673968
1575568697.187221,48045.000,7859,2,ER,1,100,1.676748
1575568697.251453,48099.000,7877,2,ER,1,100,1.677795
1575568697.315685,48153.000,7877,2,ER,1,100,1.681783
1575568697.382296,48209.000,7893,2,ER,1,100,1.672075
1575568697.448907,48265.000,7893,2,ER,1,100,1.672438
1575568697.520276,48325.000,7911,1,ER,1,100,1.671390
1575568697.587482,48381.500,7929,2,ER,1,100,1.667563
1575568697.654687,48438.000,7929,2,ER,1,100,1.667926
1575568697.726651,48498.500,7947,2,ER,1,100,1.662931
1575568697.798615,48559.000,7947,2,ER,1,100,1.666395
1575568697.866415,48616.000,7966,2,ER,1,100,1.665751
1575568697.934215,48673.000,7966,2,ER,1,100,1.667644
1575568697.998447,48727.000,7984,1,ER,1,100,1.667080
1575568698.060895,48779.500,8002,2,ER,1,100,1.665428
1575568698.123343,48832.000,8002,2,ER,1,100,1.659869
1575568698.191738,48889.500,8019,2,ER,1,100,1.657573
1575568698.260133,48947.000,8019,2,ER,1,100,1.668047
1575568698.327934,49004.000,8037,2,ER,1,100,1.669578
1575568698.395734,49061.000,8037,2,ER,1,100,1.675217
1575568698.464724,49119.000,8053,2,ER,1,100,1.679326
1575568698.533714,49177.000,8053,2,ER,1,100,1.676144
1575568698.599135,49232.000,8071,1,ER,1,100,1.685409
