EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1575568018.215179,76296.000,12854,3,ER,1,100,1.640090
1575568018.215179,76296.000,12854,3,ER,1,100,1.678359
1575568018.215179,76296.000,12854,3,ER,1,100,1.644804
1575568018.285286,76355.000,12872,1,ER,1,100,1.612899
1575568018.352423,76411.500,12889,2,ER,1,100,1.654351
1575568018.419560,76468.000,12889,2,ER,1,100,1.655922
1575568018.487885,76525.500,12907,2,ER,1,100,1.652256
1575568018.556210,76583.000,12907,2,ER,1,100,1.650443
1575568018.624535,76640.500,12923,2,ER,1,100,1.648228
1575568018.692861,76698.000,12923,2,ER,1,100,1.647462
1575568018.755838,76751.000,12941,2,ER,1,100,1.643192
1575568018.818816,76804.000,12941,2,ER,1,100,1.642588
1575568018.885359,76860.000,12959,1,ER,1,100,1.645166
1575568018.953090,76917.000,12978,2,ER,1,100,1.641097
1575568019.020821,76974.000,12978,2,ER,1,100,1.631993
1575568019.087958,77030.500,12996,2,ER,1,100,1.633041
1575568019.155095,77087.000,12996,2,ER,1,100,1.648993
1575568019.224608,77145.500,13014,2,ER,1,100,1.656767
1575568019.294122,77204.000,13014,2,ER,1,100,1.659869
1575568019.357100,77257.000,13032,2,ER,1,100,1.663132
1575568019.420077,77310.000,13032,2,ER,1,100,1.661481
1575568019.484244,77364.000,13050,1,ER,1,100,1.662730
1575568019.550192,77419.500,13067,2,ER,1,100,1.663132
1575568019.616141,77475.000,13067,2,ER,1,100,1.669014
1575568019.685060,77533.000,13085,2,ER,1,100,1.670706
1575568019.753979,77591.000,13085,2,ER,1,100,1.672518
1575568019.822898,77649.000,13101,2,ER,1,100,1.671229
1575568019.891818,77707.000,13101,2,ER,1,100,1.671108
1575568019.954201,77759.500,13120,2,ER,1,100,1.671793
1575568020.016585,77812.000,13120,2,ER,1,100,1.670142
1575568020.080751,77866.000,13138,1,ER,1,100,1.676627
1575568020.146700,77921.500,13156,2,ER,1,100,1.676426
1575568020.212649,77977.000,13156,2,ER,1,100,1.678923
1575568020.282756,78036.000,13174,2,ER,1,100,1.682025
1575568020.352864,78095.000,13174,2,ER,1,100,1.703416
1575568020.423565,78154.500,13192,2,ER,1,100,1.669900
1575568020.494267,78214.000,13192,2,ER,1,100,1.672397
1575568020.555463,78265.500,13210,2,ER,1,100,1.675137
1575568020.616658,78317.000,13210,2,ER,1,100,1.677191
1575568020.683201,78373.000,13228,1,ER,1,100,1.691049
1575568020.746179,78426.000,13246,2,ER,1,100,1.688793
1575568020.809157,78479.000,13246,2,ER,1,100,1.677836
1575568020.878670,78537.500,13263,2,ER,1,100,1.673203
1575568020.948183,78596.000,13263,2,ER,1,100,1.671592
1575568021.017697,78654.500,13282,2,ER,1,100,1.668772
1575568021.087210,78713.000,13282,2,ER,1,100,1.674049
1575568021.149594,78765.500,13298,2,ER,1,100,1.673848
1575568021.211978,78818.000,13298,2,ER,1,100,1.682146
1575568021.276144,78872.000,13316,2,ER,1,100,1.690323
1575568021.340310,78926.000,13316,2,ER,1,100,1.688148
1575568021.408041,78983.000,13334,1,ER,1,100,1.688027
1575568021.475772,79040.000,13352,2,ER,1,100,1.689316
1575568021.543503,79097.000,13352,2,ER,1,100,1.695923
1575568021.613016,79155.500,13370,2,ER,1,100,1.696487
1575568021.682530,79214.000,13370,2,ER,1,100,1.698662
1575568021.747290,79268.500,13388,2,ER,1,100,1.698219
1575568021.812050,79323.000,13388,2,ER,1,100,1.704745
1575568021.875623,79376.500,13406,2,ER,1,100,1.706437
1575568021.939194,79430.000,13406,2,ER,1,100,1.705148
1575568022.004549,79485.000,13425,1,ER,1,100,1.703899
1575568022.071686,79541.500,13442,2,ER,1,100,1.703778
1575568022.138823,79598.000,13442,2,ER,1,100,1.712560
1575568022.208336,79656.500,13460,2,ER,1,100,1.719811
1575568022.277849,79715.000,13460,2,ER,1,100,1.731815
1575568022.344986,79771.500,13476,2,ER,1,100,1.718199
1575568022.412123,79828.000,13476,2,ER,1,100,1.712600
1575568022.475695,79881.500,13494,2,ER,1,100,1.708491
1575568022.539267,79935.000,13494,2,ER,1,100,1.679085
1575568022.604622,79990.000,13512,1,ER,1,100,1.692861
1575568022.672353,80047.000,13530,2,ER,1,100,1.704624
1575568022.740084,80104.000,13530,2,ER,1,100,1.708934
1575568022.807815,80161.000,13548,2,ER,1,100,1.698501
1575568022.875546,80218.000,13548,2,ER,1,100,1.713406
1575568022.943277,80275.000,13567,2,ER,1,100,1.700032
1575568023.011008,80332.000,13567,2,ER,1,100,1.700918
1575568023.074580,80385.500,13585,2,ER,1,100,1.702690
1575568023.138152,80439.000,13585,2,ER,1,100,1.703899
1575568023.199941,80491.000,13603,1,ER,1,100,1.710465
1575568023.266484,80547.000,13621,2,ER,1,100,1.707645
1575568023.333027,80603.000,13621,2,ER,1,100,1.697252
1575568023.402540,80661.500,13638,2,ER,1,100,1.694714
1575568023.472054,80720.000,13638,2,ER,1,100,1.696567
1575568023.540379,80777.500,13656,2,ER,1,100,1.694795
1575568023.608704,80835.000,13656,2,ER,1,100,1.698058
1575568023.672276,80888.500,13672,2,ER,1,100,1.693707
1575568023.735848,80942.000,13672,2,ER,1,100,1.693385
1575568023.798826,80995.000,13690,1,ER,1,100,1.699508
1575568023.865369,81051.000,13709,2,ER,1,100,1.688753
1575568023.931911,81107.000,13709,2,ER,1,100,1.690686
1575568024.001425,81165.500,13727,2,ER,1,100,1.672639
1575568024.070938,81224.000,13727,2,ER,1,100,1.683032
1575568024.137877,81280.333,13748,3,ER,1,100,1.679769
1575568024.204816,81336.667,13748,3,ER,1,100,1.657815
1575568024.271755,81393.000,13748,3,ER,1,100,1.646737
1575568024.332950,81444.500,13766,2,ER,1,100,1.635619
1575568024.394145,81496.000,13766,2,ER,1,100,1.655035
1575568024.458906,81550.500,13784,2,ER,1,100,1.625468
1575568024.523666,81605.000,13784,2,ER,1,100,1.624984
1575568024.591397,81662.000,13802,1,ER,1,100,1.607300
1575568024.660316,81720.000,13820,2,ER,1,100,1.607622
1575568024.729236,81778.000,13820,2,ER,1,100,1.609435
1575568024.798749,81836.500,13838,2,ER,1,100,1.598276
1575568024.868262,81895.000,13838,2,ER,1,100,1.606736
1575568024.931240,81948.000,13857,2,ER,1,100,1.612416
1575568024.994218,82001.000,13857,2,ER,1,100,1.602828
1575568025.058979,82055.500,13875,2,ER,1,100,1.599565
1575568025.123739,82110.000,13875,2,ER,1,100,1.606091
1575568025.192658,82168.000,13893,1,ER,1,100,1.614631
1575568025.257418,82222.500,13910,2,ER,1,100,1.619546
1575568025.322179,82277.000,13910,2,ER,1,100,1.629214
1575568025.388721,82333.000,13928,2,ER,1,100,1.627844
1575568025.455264,82389.000,13928,2,ER,1,100,1.630704
1575568025.522401,82445.500,13946,2,ER,1,100,1.630785
1575568025.589538,82502.000,13946,2,ER,1,100,1.636787
1575568025.657269,82559.000,13962,2,ER,1,100,1.645045
1575568025.725000,82616.000,13962,2,ER,1,100,1.649114
1575568025.796296,82676.000,13980,1,ER,1,100,1.654471
1575568025.864027,82733.000,13999,2,ER,1,100,1.653102
1575568025.931757,82790.000,13999,2,ER,1,100,1.653666
1575568025.995330,82843.500,14017,2,ER,1,100,1.656365
1575568026.058902,82897.000,14017,2,ER,1,100,1.657009
1575568026.124256,82952.000,14035,2,ER,1,100,1.656244
1575568026.189610,83007.000,14035,2,ER,1,100,1.658016
1575568026.259124,83065.500,14053,2,ER,1,100,1.664864
1575568026.328637,83124.000,14053,2,ER,1,100,1.677070
1575568026.397557,83182.000,14071,1,ER,1,100,1.666919
1575568026.464693,83238.500,14088,2,ER,1,100,1.671713
1575568026.531830,83295.000,14088,2,ER,1,100,1.677312
1575568026.602532,83354.500,14106,2,ER,1,100,1.679648
1575568026.673234,83414.000,14106,2,ER,1,100,1.686335
1575568026.737994,83468.500,14122,2,ER,1,100,1.687060
1575568026.802754,83523.000,14122,2,ER,1,100,1.689478
1575568026.866326,83576.500,14140,2,ER,1,100,1.695883
1575568026.929898,83630.000,14140,2,ER,1,100,1.698582
1575568026.994065,83684.000,14159,1,ER,1,100,1.697373
1575568027.062390,83741.500,14177,2,ER,1,100,1.697292
1575568027.130715,83799.000,14177,2,ER,1,100,1.701683
1575568027.198446,83856.000,14195,2,ER,1,100,1.700999
1575568027.266177,83913.000,14195,2,ER,1,100,1.706235
1575568027.332719,83969.000,14213,2,ER,1,100,1.707524
1575568027.399262,84025.000,14213,2,ER,1,100,1.710425
1575568027.463428,84079.000,14231,2,ER,1,100,1.712318
1575568027.527595,84133.000,14231,2,ER,1,100,1.711432
1575568027.590572,84186.000,14249,1,ER,1,100,1.714816
1575568027.660086,84244.500,14266,2,ER,1,100,1.714937
1575568027.729599,84303.000,14266,2,ER,1,100,1.717756
1575568027.799113,84361.500,14284,2,ER,1,100,1.716628
1575568027.868626,84420.000,14284,2,ER,1,100,1.720737
