EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1575568678.762161,32555.000,5139,10,GX,1,100,-0.793
1575568678.762161,32555.000,5139,10,GX,1,100,-0.336
1575568678.762161,32555.000,5139,10,GX,1,100,0.427
1575568678.762161,32555.000,5139,10,GX,1,100,-0.549
1575568678.762161,32555.000,5139,10,GX,1,100,-0.427
1575568678.762161,32555.000,5139,10,GX,1,100,-0.793
1575568678.762161,32555.000,5139,10,GX,1,100,-1.404
1575568678.762161,32555.000,5139,10,GX,1,100,-1.495
1575568678.762161,32555.000,5139,10,GX,1,100,-1.495
1575568678.762161,32555.000,5139,10,GX,1,100,-1.007
1575568678.800819,32587.500,5156,2,GX,1,100,-1.556
1575568678.839477,32620.000,5156,2,GX,1,100,-1.312
1575568678.877540,32652.000,5175,4,GX,1,100,-0.671
1575568678.915604,32684.000,5175,4,GX,1,100,-0.519
1575568678.953667,32716.000,5175,4,GX,1,100,0.580
1575568678.991730,32748.000,5175,4,GX,1,100,0.092
1575568679.032569,32782.333,5191,3,GX,1,100,-1.282
1575568679.073408,32816.667,5191,3,GX,1,100,-0.549
1575568679.114247,32851.000,5191,3,GX,1,100,-0.763
1575568679.155086,32885.333,5209,3,GX,1,100,-0.214
1575568679.195925,32919.667,5209,3,GX,1,100,0.244
1575568679.236763,32954.000,5209,3,GX,1,100,0.366
1575568679.278395,32989.000,5227,2,GX,1,100,0.610
1575568679.320027,33024.000,5227,2,GX,1,100,0.183
1575568679.361263,33058.667,5245,3,GX,1,100,0.336
1575568679.402498,33093.333,5245,3,GX,1,100,0.366
1575568679.443733,33128.000,5245,3,GX,1,100,-0.793
1575568679.484969,33162.667,5263,3,GX,1,100,0.031
1575568679.526204,33197.333,5263,3,GX,1,100,0.824
1575568679.567439,33232.000,5263,3,GX,1,100,0.977
1575568679.606692,33265.000,5281,3,GX,1,100,2.075
1575568679.645945,33298.000,5281,3,GX,1,100,1.099
1575568679.685198,33331.000,5281,3,GX,1,100,0.549
1575568679.726433,33365.667,5299,3,GX,1,100,1.434
1575568679.767668,33400.333,5299,3,GX,1,100,1.617
1575568679.808904,33435.000,5299,3,GX,1,100,0.397
1575568679.849346,33469.000,5317,3,GX,1,100,0.244
1575568679.889789,33503.000,5317,3,GX,1,100,0.763
1575568679.930231,33537.000,5317,3,GX,1,100,0.793
1575568679.971863,33572.000,5335,3,GX,1,100,-0.092
1575568680.013495,33607.000,5335,3,GX,1,100,-0.305
1575568680.055126,33642.000,5335,3,GX,1,100,-0.671
1575568680.092397,33673.333,5353,3,GX,1,100,-0.671
1575568680.129667,33704.667,5353,3,GX,1,100,-1.099
1575568680.166938,33736.000,5353,3,GX,1,100,-1.495
1575568680.205398,33768.333,5370,3,GX,1,100,-0.793
1575568680.243857,33800.667,5370,3,GX,1,100,-0.854
1575568680.282317,33833.000,5370,3,GX,1,100,-1.007
1575568680.327121,33870.667,5387,3,GX,1,100,-1.343
1575568680.371925,33908.333,5387,3,GX,1,100,-0.671
1575568680.416729,33946.000,5387,3,GX,1,100,-0.183
1575568680.457567,33980.333,5405,3,GX,1,100,-0.641
1575568680.498406,34014.667,5405,3,GX,1,100,-0.092
1575568680.539245,34049.000,5405,3,GX,1,100,0.122
1575568680.580877,34084.000,5423,3,GX,1,100,-0.763
1575568680.622509,34119.000,5423,3,GX,1,100,-0.916
1575568680.664141,34154.000,5423,3,GX,1,100,-0.519
1575568680.701808,34185.667,5441,3,GX,1,100,-1.221
1575568680.739475,34217.333,5441,3,GX,1,100,-1.343
1575568680.777142,34249.000,5441,3,GX,1,100,-0.763
1575568680.815998,34281.667,5459,3,GX,1,100,-1.282
1575568680.854854,34314.333,5459,3,GX,1,100,-0.305
1575568680.893711,34347.000,5459,3,GX,1,100,-0.366
1575568680.934946,34381.667,5478,3,GX,1,100,-1.007
1575568680.976181,34416.333,5478,3,GX,1,100,-1.404
1575568681.017417,34451.000,5478,3,GX,1,100,-1.312
1575568681.058255,34485.333,5496,3,GX,1,100,-0.732
1575568681.099094,34519.667,5496,3,GX,1,100,-1.038
1575568681.139933,34554.000,5496,3,GX,1,100,-1.648
1575568681.181169,34588.667,5513,3,GX,1,100,-1.587
1575568681.222404,34623.333,5513,3,GX,1,100,-0.427
1575568681.263639,34658.000,5513,3,GX,1,100,-0.031
1575568681.304081,34692.000,5531,3,GX,1,100,1.251
