EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1575568018.215179,76296.000,12859,8,AY,1,100,0.499
1575568018.215179,76296.000,12859,8,AY,1,100,0.517
1575568018.215179,76296.000,12859,8,AY,1,100,0.504
1575568018.215179,76296.000,12859,8,AY,1,100,0.523
1575568018.215179,76296.000,12859,8,AY,1,100,0.512
1575568018.215179,76296.000,12859,8,AY,1,100,0.505
1575568018.215179,76296.000,12859,8,AY,1,100,0.522
1575568018.215179,76296.000,12859,8,AY,1,100,0.483
1575568018.255580,76330.000,12876,3,AY,1,100,0.512
1575568018.295981,76364.000,12876,3,AY,1,100,0.505
1575568018.336382,76398.000,12876,3,AY,1,100,0.534
1575568018.377575,76432.667,12894,3,AY,1,100,0.505
1575568018.418768,76467.333,12894,3,AY,1,100,0.505
1575568018.459961,76502.000,12894,3,AY,1,100,0.527
1575568018.506303,76541.000,12910,2,AY,1,100,0.499
1575568018.552645,76580.000,12910,2,AY,1,100,0.514
1575568018.593046,76614.000,12928,3,AY,1,100,0.495
1575568018.633447,76648.000,12928,3,AY,1,100,0.484
1575568018.673848,76682.000,12928,3,AY,1,100,0.481
1575568018.711873,76714.000,12946,4,AY,1,100,0.479
1575568018.749897,76746.000,12946,4,AY,1,100,0.495
1575568018.787922,76778.000,12946,4,AY,1,100,0.483
1575568018.825946,76810.000,12946,4,AY,1,100,0.510
1575568018.865951,76843.667,12964,3,AY,1,100,0.523
1575568018.905956,76877.333,12964,3,AY,1,100,0.506
1575568018.945961,76911.000,12964,3,AY,1,100,0.506
1575568018.987154,76945.667,12983,3,AY,1,100,0.512
1575568019.028347,76980.333,12983,3,AY,1,100,0.514
1575568019.069540,77015.000,12983,3,AY,1,100,0.506
1575568019.110535,77049.500,13001,2,AY,1,100,0.498
1575568019.151530,77084.000,13001,2,AY,1,100,0.506
1575568019.192723,77118.667,13019,3,AY,1,100,0.521
1575568019.233916,77153.333,13019,3,AY,1,100,0.523
1575568019.275109,77188.000,13019,3,AY,1,100,0.509
1575568019.313530,77220.333,13037,3,AY,1,100,0.520
1575568019.351950,77252.667,13037,3,AY,1,100,0.505
1575568019.390371,77285.000,13037,3,AY,1,100,0.499
1575568019.431960,77320.000,13054,3,AY,1,100,0.497
1575568019.473549,77355.000,13054,3,AY,1,100,0.496
1575568019.515138,77390.000,13054,3,AY,1,100,0.501
1575568019.555143,77423.667,13072,3,AY,1,100,0.527
1575568019.595148,77457.333,13072,3,AY,1,100,0.519
1575568019.635153,77491.000,13072,3,AY,1,100,0.510
1575568019.675950,77525.333,13088,3,AY,1,100,0.503
1575568019.716747,77559.667,13088,3,AY,1,100,0.495
1575568019.757544,77594.000,13088,3,AY,1,100,0.513
1575568019.799529,77629.333,13106,3,AY,1,100,0.513
1575568019.841515,77664.667,13106,3,AY,1,100,0.497
1575568019.883500,77700.000,13106,3,AY,1,100,0.591
1575568019.920732,77731.333,13125,3,AY,1,100,0.497
1575568019.957964,77762.667,13125,3,AY,1,100,0.456
1575568019.995197,77794.000,13125,3,AY,1,100,0.418
1575568020.034013,77826.667,13143,3,AY,1,100,0.474
1575568020.072830,77859.333,13143,3,AY,1,100,0.507
1575568020.111646,77892.000,13143,3,AY,1,100,0.529
1575568020.155612,77929.000,13161,3,AY,1,100,0.505
1575568020.199578,77966.000,13161,3,AY,1,100,0.500
1575568020.243544,78003.000,13161,3,AY,1,100,0.583
1575568020.285133,78038.000,13179,3,AY,1,100,0.537
1575568020.326722,78073.000,13179,3,AY,1,100,0.507
1575568020.368311,78108.000,13179,3,AY,1,100,0.508
1575568020.410296,78143.333,13197,3,AY,1,100,0.539
1575568020.452282,78178.667,13197,3,AY,1,100,0.547
1575568020.494267,78214.000,13197,3,AY,1,100,0.546
1575568020.531499,78245.333,13215,3,AY,1,100,0.546
1575568020.568731,78276.667,13215,3,AY,1,100,0.533
1575568020.605964,78308.000,13215,3,AY,1,100,0.559
1575568020.643592,78339.667,13233,3,AY,1,100,0.555
1575568020.681220,78371.333,13233,3,AY,1,100,0.568
1575568020.718849,78403.000,13233,3,AY,1,100,0.560
1575568020.759249,78437.000,13250,3,AY,1,100,0.553
1575568020.799650,78471.000,13250,3,AY,1,100,0.546
1575568020.840051,78505.000,13250,3,AY,1,100,0.538
1575568020.885206,78543.000,13268,3,AY,1,100,0.560
1575568020.930359,78581.000,13268,3,AY,1,100,0.533
1575568020.975513,78619.000,13268,3,AY,1,100,0.561
1575568021.016310,78653.333,13285,3,AY,1,100,0.583
1575568021.057107,78687.667,13285,3,AY,1,100,0.528
1575568021.097904,78722.000,13285,3,AY,1,100,0.545
1575568021.135929,78754.000,13303,3,AY,1,100,0.564
1575568021.173953,78786.000,13303,3,AY,1,100,0.564
1575568021.211978,78818.000,13303,3,AY,1,100,0.581
1575568021.249606,78849.667,13321,3,AY,1,100,0.545
1575568021.287234,78881.333,13321,3,AY,1,100,0.527
1575568021.324863,78913.000,13321,3,AY,1,100,0.462
1575568021.365660,78947.333,13339,3,AY,1,100,0.499
1575568021.406457,78981.667,13339,3,AY,1,100,0.466
1575568021.447254,79016.000,13339,3,AY,1,100,0.491
1575568021.488447,79050.667,13357,3,AY,1,100,0.517
1575568021.529640,79085.333,13357,3,AY,1,100,0.537
1575568021.570833,79120.000,13357,3,AY,1,100,0.527
1575568021.611630,79154.333,13375,3,AY,1,100,0.535
1575568021.652427,79188.667,13375,3,AY,1,100,0.507
1575568021.693224,79223.000,13375,3,AY,1,100,0.523
1575568021.735209,79258.333,13393,3,AY,1,100,0.496
1575568021.777195,79293.667,13393,3,AY,1,100,0.535
1575568021.819180,79329.000,13393,3,AY,1,100,0.501
1575568021.857600,79361.333,13411,3,AY,1,100,0.539
1575568021.896021,79393.667,13411,3,AY,1,100,0.497
1575568021.934442,79426.000,13411,3,AY,1,100,0.535
1575568021.973654,79459.000,13429,3,AY,1,100,0.513
1575568022.012867,79492.000,13429,3,AY,1,100,0.523
1575568022.052079,79525.000,13429,3,AY,1,100,0.520
1575568022.093669,79560.000,13447,3,AY,1,100,0.548
1575568022.135258,79595.000,13447,3,AY,1,100,0.581
1575568022.176847,79630.000,13447,3,AY,1,100,0.562
1575568022.217644,79664.333,13463,3,AY,1,100,0.509
1575568022.258441,79698.667,13463,3,AY,1,100,0.546
1575568022.299238,79733.000,13463,3,AY,1,100,0.600
1575568022.339243,79766.667,13481,3,AY,1,100,0.535
1575568022.379248,79800.333,13481,3,AY,1,100,0.506
1575568022.419253,79834.000,13481,3,AY,1,100,0.686
1575568022.457673,79866.333,13499,3,AY,1,100,0.530
1575568022.496094,79898.667,13499,3,AY,1,100,0.253
1575568022.534514,79931.000,13499,3,AY,1,100,0.251
1575568022.577688,79967.333,13517,3,AY,1,100,0.057
1575568022.620861,80003.667,13517,3,AY,1,100,-0.199
1575568022.664035,80040.000,13517,3,AY,1,100,-0.180
1575568022.704040,80073.667,13535,3,AY,1,100,-0.260
1575568022.744045,80107.333,13535,3,AY,1,100,-0.079
1575568022.784049,80141.000,13535,3,AY,1,100,-0.211
1575568022.825243,80175.667,13553,3,AY,1,100,-0.228
1575568022.866436,80210.333,13553,3,AY,1,100,-0.148
1575568022.907629,80245.000,13553,3,AY,1,100,-0.272
1575568022.948030,80279.000,13572,3,AY,1,100,-0.238
1575568022.988431,80313.000,13572,3,AY,1,100,-0.292
1575568023.028831,80347.000,13572,3,AY,1,100,-0.276
1575568023.066460,80378.667,13590,3,AY,1,100,-0.270
1575568023.104088,80410.333,13590,3,AY,1,100,-0.177
1575568023.141716,80442.000,13590,3,AY,1,100,-0.213
1575568023.180137,80474.333,13608,3,AY,1,100,-0.214
1575568023.218557,80506.667,13608,3,AY,1,100,-0.291
1575568023.256978,80539.000,13608,3,AY,1,100,-0.329
1575568023.296785,80572.500,13625,2,AY,1,100,-0.330
1575568023.336591,80606.000,13625,2,AY,1,100,-0.403
1575568023.381746,80644.000,13643,3,AY,1,100,-0.349
1575568023.426899,80682.000,13643,3,AY,1,100,-0.283
1575568023.472054,80720.000,13643,3,AY,1,100,-0.300
1575568023.513247,80754.667,13659,3,AY,1,100,-0.311
