EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1575568678.720529,32520.000,5135,2,H0,1,100,95.219
1575568678.720529,32520.000,5135,2,H0,1,100,95.219
1575568678.851372,32630.000,5152,1,H0,1,100,95.219
1575568678.978646,32737.000,5171,1,H0,1,100,95.215
1575568679.114247,32851.000,5205,1,H0,1,100,95.215
1575568679.248658,32964.000,5223,1,H0,1,100,95.215
1575568679.389017,33082.000,5241,1,H0,1,100,95.204
1575568679.519860,33192.000,5259,1,H0,1,100,95.219
1575568679.645945,33298.000,5277,1,H0,1,100,95.212
1575568679.781546,33412.000,5295,1,H0,1,100,95.212
1575568679.920715,33529.000,5313,1,H0,1,100,95.208
1575568680.055126,33642.000,5331,1,H0,1,100,95.215
1575568680.181211,33748.000,5349,1,H0,1,100,95.212
1575568680.312054,33858.000,5366,1,H0,1,100,95.212
1575568680.450034,33974.000,5401,1,H0,1,100,95.219
1575568680.584445,34087.000,5419,1,H0,1,100,95.227
1575568680.718857,34200.000,5437,1,H0,1,100,95.219
1575568680.844942,34306.000,5455,1,H0,1,100,95.227
1575568680.979353,34419.000,5474,1,H0,1,100,95.215
1575568681.118522,34536.000,5492,1,H0,1,100,95.219
1575568681.256502,34652.000,5509,1,H0,1,100,95.219
1575568681.382587,34758.000,5527,1,H0,1,100,95.223
1575568681.508672,34864.000,5545,1,H0,1,100,95.223
1575568681.644273,34978.000,5579,1,H0,1,100,95.219
1575568681.783442,35095.000,5597,1,H0,1,100,95.219
1575568681.917854,35208.000,5616,1,H0,1,100,95.223
1575568682.042749,35313.000,5634,1,H0,1,100,95.215
1575568682.175971,35425.000,5652,1,H0,1,100,95.219
1575568682.311572,35539.000,5670,1,H0,1,100,95.215
1575568682.445983,35652.000,5687,1,H0,1,100,95.215
1575568682.582774,35767.000,5705,1,H0,1,100,95.215
1575568682.710048,35874.000,5723,1,H0,1,100,95.223
1575568682.837322,35981.000,5758,1,H0,1,100,95.223
1575568682.976492,36098.000,5776,1,H0,1,100,95.223
1575568683.115661,36215.000,5794,1,H0,1,100,95.227
1575568683.244125,36323.000,5812,1,H0,1,100,95.223
1575568683.374968,36433.000,5830,1,H0,1,100,95.223
1575568683.508190,36545.000,5848,1,H0,1,100,95.215
1575568683.641412,36657.000,5865,1,H0,1,100,95.223
1575568683.781770,36775.000,5883,1,H0,1,100,95.215
1575568683.907856,36881.000,5901,1,H0,1,100,95.219
1575568684.038698,36991.000,5936,1,H0,1,100,95.219
1575568684.173110,37104.000,5954,1,H0,1,100,95.212
1575568684.312279,37221.000,5972,1,H0,1,100,95.219
1575568684.447880,37335.000,5990,1,H0,1,100,95.212
1575568684.573965,37441.000,6008,1,H0,1,100,95.208
1575568684.705997,37552.000,6029,1,H0,1,100,95.208
1575568684.845166,37669.000,6050,1,H0,1,100,95.212
1575568684.983146,37785.000,6068,1,H0,1,100,95.208
1575568685.110421,37892.000,6086,1,H0,1,100,95.219
1575568685.234127,37996.000,6104,1,H0,1,100,95.215
