EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1576771341.438672,618361.000,42332,1,B%,1,100, 1
1576771342.430271,619197.000,42475,1,B%,1,100, 1
1576771343.431359,620041.000,42617,1,B%,1,100, 1
1576771344.421772,620876.000,42759,1,B%,1,100, 1
1576771345.431162,621727.000,42919,1,B%,1,100, 1
1576771346.407341,622550.000,43064,1,B%,1,100, 1
1576771347.396568,623384.000,43206,1,B%,1,100, 1
1576771348.400028,624230.000,43355,1,B%,1,100, 1
1576771349.388069,625063.000,43498,1,B%,1,100, 1
1576771350.423554,625936.000,43658,1,B%,1,100, 1
1576771351.411595,626769.000,43800,1,B%,1,100, 1
1576771352.409125,627610.000,43942,1,B%,1,100, 1
1576771353.386490,628434.000,44104,1,B%,1,100, 1
1576771354.392323,629282.000,44233,1,B%,1,100, 1
1576771355.380363,630115.000,44393,1,B%,1,100, 1
1576771356.393312,630969.000,44537,1,B%,1,100, 1
1576771357.392028,631811.000,44680,1,B%,1,100, 1
1576771358.395488,632657.000,44840,1,B%,1,100, 1
1576771359.395390,633500.000,44982,1,B%,1,100, 1
1576771360.390547,634339.000,45132,1,B%,1,100, 1
1576771361.379774,635173.000,45274,1,B%,1,100, 1
1576771362.395095,636029.000,45434,1,B%,1,100, 1
1576771363.394997,636872.000,45576,1,B%,1,100, 1
1576771364.380666,637703.000,45718,1,B%,1,100, 1
1576771365.362775,638531.000,45863,1,B%,1,100, 1
1576771366.354374,639367.000,46011,1,B%,1,100, 1
1576771367.347159,640204.000,46154,1,B%,1,100, 1
1576771368.339944,641041.000,46314,1,B%,1,100, 1
1576771369.362383,641903.000,46456,1,B%,1,100, 1
1576771370.378890,642760.000,46616,1,B%,1,100, 1
1576771371.369303,643595.000,46758,1,B%,1,100, 1
1576771372.371577,644440.000,46908,1,B%,1,100, 1
1576771373.356059,645270.000,47050,1,B%,1,100, 1
1576771374.359519,646116.000,47192,1,B%,1,100, 1
1576771375.358235,646958.000,47352,1,B%,1,100, 1
1576771376.353392,647797.000,47496,1,B%,1,100, 1
1576771377.392436,648673.000,47656,1,B%,1,100, 1
1576771378.385221,649510.000,47784,1,B%,1,100, 1
1576771379.393426,650360.000,47944,1,B%,1,100, 1
1576771380.373164,651186.000,48088,1,B%,1,100, 1
1576771381.351715,652011.000,48231,1,B%,1,100, 1
1576771382.358734,652860.000,48373,1,B%,1,100, 1
1576771383.352705,653698.000,48533,1,B%,1,100, 1
1576771384.364468,654551.000,48682,1,B%,1,100, 1
1576771385.376231,655404.000,48824,1,B%,1,100, 1
1576771386.376133,656247.000,48966,1,B%,1,100, 1
1576771387.378407,657092.000,49126,1,B%,1,100, 1
1576771388.366447,657925.000,49270,1,B%,1,100, 1
1576771389.387700,658786.000,49430,1,B%,1,100, 1
1576771390.378112,659621.000,49558,1,B%,1,100, 1
1576771391.374456,660461.000,49719,1,B%,1,100, 1
1576771392.401639,661327.000,49860,1,B%,1,100, 1
1576771393.413401,662180.000,50020,1,B%,1,100, 1
1576771394.403814,663015.000,50164,1,B%,1,100, 1
1576771395.412019,663865.000,50307,1,B%,1,100, 1
1576771396.423782,664718.000,50451,1,B%,1,100, 1
1576771397.436731,665572.000,50611,1,B%,1,100, 1
1576771398.437819,666416.000,50755,1,B%,1,100, 1
1576771399.425860,667249.000,50898,1,B%,1,100, 1
1576771400.417459,668085.000,51058,1,B%,1,100, 1
1576771401.407871,668920.000,51200,1,B%,1,100, 1
1576771402.406587,669762.000,51350,1,B%,1,100, 1
1576771403.392255,670593.000,51492,1,B%,1,100, 1
1576771404.428927,671467.000,51634,1,B%,1,100, 1
1576771405.432387,672313.000,51794,1,B%,1,100, 1
1576771406.425172,673150.000,51938,1,B%,1,100, 1
1576771407.417957,673987.000,52081,1,B%,1,100, 1
1576771408.396509,674812.000,52227,1,B%,1,100, 1
1576771409.408272,675665.000,52369,1,B%,1,100, 1
1576771410.397499,676499.000,52530,1,B%,1,100, 1
1576771411.403331,677347.000,52672,1,B%,1,100, 1
1576771412.426955,678210.000,52832,1,B%,1,100, 1
1576771413.431602,679057.000,52974,1,B%,1,100, 1
1576771414.430317,679899.000,53123,1,B%,1,100, 1
1576771415.412427,680727.000,53265,1,B%,1,100, 1
1576771416.430121,681585.000,53407,1,B%,1,100, 1
1576771417.418161,682418.000,53567,1,B%,1,100, 1
1576771418.428738,683270.000,53709,1,B%,1,100, 1
1576771419.432199,684116.000,53853,1,B%,1,100, 1
1576771420.442775,684968.000,54001,1,B%,1,100, 1
1576771421.449794,685817.000,54161,1,B%,1,100, 1
1576771422.444951,686656.000,54305,1,B%,1,100, 1
1576771423.429434,687486.000,54448,1,B%,1,100, 1
1576771424.428149,688328.000,54608,1,B%,1,100, 1
1576771425.426865,689170.000,54750,1,B%,1,100, 1
1576771426.413719,690002.000,54899,1,B%,1,100, 1
1576771427.418366,690849.000,55041,1,B%,1,100, 1
1576771428.424198,691697.000,55183,1,B%,1,100, 1
1576771429.413425,692531.000,55343,1,B%,1,100, 1
1576771430.406210,693368.000,55487,1,B%,1,100, 1
1576771431.431020,694232.000,55647,1,B%,1,100, 1
1576771432.427364,695072.000,55775,1,B%,1,100, 1
1576771433.417776,695907.000,55939,1,B%,1,100, 1
1576771434.423609,696755.000,56081,1,B%,1,100, 1
1576771435.421138,697596.000,56224,1,B%,1,100, 1
1576771436.422226,698440.000,56384,1,B%,1,100, 1
1576771437.424500,699285.000,56526,1,B%,1,100, 1
1576771438.413727,700119.000,56673,1,B%,1,100, 1
1576771439.453957,700996.000,56817,1,B%,1,100, 1
1576771440.443184,701830.000,56977,1,B%,1,100, 1
