EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1576771341.588123,618487.000,42330,9,MY,1,100,-1
1576771341.588123,618487.000,42330,9,MY,1,100, 0
1576771341.588123,618487.000,42330,9,MY,1,100,-1
1576771341.588123,618487.000,42330,9,MY,1,100,-0
1576771341.588123,618487.000,42330,9,MY,1,100,-1
1576771341.588123,618487.000,42330,9,MY,1,100,-1
1576771341.588123,618487.000,42330,9,MY,1,100, 0
1576771341.588123,618487.000,42330,9,MY,1,100,-0
1576771341.588123,618487.000,42330,9,MY,1,100,-2
1576771341.629637,618522.000,42349,2,MY,1,100, 0
1576771341.671152,618557.000,42349,2,MY,1,100,-0
1576771341.708317,618588.333,42367,3,MY,1,100, 1
1576771341.745482,618619.667,42367,3,MY,1,100,-1
1576771341.782647,618651.000,42367,3,MY,1,100, 0
1576771341.820208,618682.667,42383,3,MY,1,100,-0
1576771341.857769,618714.333,42383,3,MY,1,100, 0
1576771341.895329,618746.000,42383,3,MY,1,100, 0
1576771341.940402,618784.000,42401,3,MY,1,100, 0
1576771341.985475,618822.000,42401,3,MY,1,100, 2
1576771342.030547,618860.000,42401,3,MY,1,100, 1
1576771342.071666,618894.667,42419,3,MY,1,100, 2
1576771342.112785,618929.333,42419,3,MY,1,100, 4
1576771342.153904,618964.000,42419,3,MY,1,100, 3
1576771342.195023,618998.667,42437,3,MY,1,100, 4
1576771342.236142,619033.333,42437,3,MY,1,100, 3
1576771342.277261,619068.000,42437,3,MY,1,100, 1
1576771342.315612,619100.333,42455,3,MY,1,100, 1
1576771342.353963,619132.667,42455,3,MY,1,100, 1
1576771342.392315,619165.000,42455,3,MY,1,100, 7
1576771342.430271,619197.000,42473,3,MY,1,100,-0
1576771342.468227,619229.000,42473,3,MY,1,100, 4
1576771342.506183,619261.000,42473,3,MY,1,100, 2
1576771342.546906,619295.333,42492,3,MY,1,100, 1
1576771342.587630,619329.667,42492,3,MY,1,100, 3
1576771342.628353,619364.000,42492,3,MY,1,100, 2
1576771342.673031,619401.667,42509,3,MY,1,100, 3
1576771342.717708,619439.333,42509,3,MY,1,100, 1
1576771342.762385,619477.000,42509,3,MY,1,100, 0
1576771342.803109,619511.333,42527,3,MY,1,100, 0
1576771342.843832,619545.667,42527,3,MY,1,100,-1
1576771342.884556,619580.000,42527,3,MY,1,100, 0
1576771342.923303,619612.667,42545,3,MY,1,100, 0
1576771342.962049,619645.333,42545,3,MY,1,100,-1
1576771343.000796,619678.000,42545,3,MY,1,100,-1
1576771343.039543,619710.667,42561,3,MY,1,100, 2
1576771343.078289,619743.333,42561,3,MY,1,100,-1
1576771343.117036,619776.000,42561,3,MY,1,100, 1
1576771343.156178,619809.000,42579,3,MY,1,100,-1
1576771343.195320,619842.000,42579,3,MY,1,100,-0
1576771343.234462,619875.000,42579,3,MY,1,100, 0
1576771343.275976,619910.000,42597,3,MY,1,100, 1
1576771343.317491,619945.000,42597,3,MY,1,100,-0
1576771343.359005,619980.000,42597,3,MY,1,100,-3
1576771343.405264,620019.000,42615,2,MY,1,100,-1
1576771343.451523,620058.000,42615,2,MY,1,100,-2
1576771343.492642,620092.667,42634,3,MY,1,100,-4
1576771343.533761,620127.333,42634,3,MY,1,100,-2
1576771343.574879,620162.000,42634,3,MY,1,100,-4
1576771343.613132,620194.250,42652,4,MY,1,100,-3
1576771343.651384,620226.500,42652,4,MY,1,100,-2
1576771343.689637,620258.750,42652,4,MY,1,100, 8
1576771343.727889,620291.000,42652,4,MY,1,100,-8
1576771343.766636,620323.667,42670,3,MY,1,100, 0
1576771343.805383,620356.333,42670,3,MY,1,100,-3
1576771343.844130,620389.000,42670,3,MY,1,100,-2
1576771343.885644,620424.000,42687,2,MY,1,100,-2
1576771343.927158,620459.000,42687,2,MY,1,100,-2
1576771343.967486,620493.000,42705,3,MY,1,100,-0
1576771344.007814,620527.000,42705,3,MY,1,100,-2
1576771344.048143,620561.000,42705,3,MY,1,100,-2
1576771344.093611,620599.333,42721,3,MY,1,100,-1
1576771344.139079,620637.667,42721,3,MY,1,100,-3
1576771344.184547,620676.000,42721,3,MY,1,100,-3
1576771344.222107,620707.667,42739,3,MY,1,100,-4
1576771344.259668,620739.333,42739,3,MY,1,100,-3
1576771344.297229,620771.000,42739,3,MY,1,100,-3
1576771344.335975,620803.667,42757,3,MY,1,100,-3
1576771344.374722,620836.333,42757,3,MY,1,100,-3
1576771344.413469,620869.000,42757,3,MY,1,100,-3
1576771344.453006,620902.333,42776,3,MY,1,100,-2
1576771344.492543,620935.667,42776,3,MY,1,100,-4
1576771344.532081,620969.000,42776,3,MY,1,100,-3
1576771344.573595,621004.000,42794,3,MY,1,100,-4
1576771344.615109,621039.000,42794,3,MY,1,100,-3
1576771344.656624,621074.000,42794,3,MY,1,100,-4
1576771344.697743,621108.667,42812,3,MY,1,100,-4
1576771344.738862,621143.333,42812,3,MY,1,100,-4
1576771344.779981,621178.000,42812,3,MY,1,100,-2
1576771344.821890,621213.333,42830,3,MY,1,100,-3
1576771344.863800,621248.667,42830,3,MY,1,100,-3
1576771344.905710,621284.000,42830,3,MY,1,100,-3
1576771344.943666,621316.000,42848,3,MY,1,100,-3
1576771344.981622,621348.000,42848,3,MY,1,100,-2
1576771345.019578,621380.000,42848,3,MY,1,100,-2
1576771345.059510,621413.667,42866,3,MY,1,100,-3
1576771345.099443,621447.333,42866,3,MY,1,100,-1
1576771345.139376,621481.000,42866,3,MY,1,100,-2
1576771345.180890,621516.000,42883,3,MY,1,100,-2
1576771345.222404,621551.000,42883,3,MY,1,100,-5
1576771345.263919,621586.000,42883,3,MY,1,100,-3
1576771345.305433,621621.000,42901,3,MY,1,100,-4
1576771345.346947,621656.000,42901,3,MY,1,100,-4
1576771345.388462,621691.000,42901,3,MY,1,100,-4
1576771345.430767,621726.667,42917,3,MY,1,100,-2
1576771345.473072,621762.333,42917,3,MY,1,100,-2
1576771345.515377,621798.000,42917,3,MY,1,100,-3
1576771345.552147,621829.000,42936,3,MY,1,100,-3
1576771345.588917,621860.000,42936,3,MY,1,100,-1
1576771345.625686,621891.000,42936,3,MY,1,100,-2
1576771345.666805,621925.667,42954,3,MY,1,100,-2
1576771345.707924,621960.333,42954,3,MY,1,100,-1
1576771345.749043,621995.000,42954,3,MY,1,100,-0
1576771345.789767,622029.333,42972,3,MY,1,100,-0
1576771345.830490,622063.667,42972,3,MY,1,100, 1
1576771345.871214,622098.000,42972,3,MY,1,100, 6
1576771345.911937,622132.333,42990,3,MY,1,100, 1
1576771345.952661,622166.667,42990,3,MY,1,100, 1
1576771345.993385,622201.000,42990,3,MY,1,100, 3
1576771346.032527,622234.000,43008,3,MY,1,100, 1
1576771346.071669,622267.000,43008,3,MY,1,100, 0
1576771346.110811,622300.000,43008,3,MY,1,100,-1
1576771346.150743,622333.667,43026,3,MY,1,100, 0
1576771346.190676,622367.333,43026,3,MY,1,100,-1
1576771346.230609,622401.000,43026,3,MY,1,100,-3
1576771346.268170,622432.667,43044,3,MY,1,100,-1
1576771346.305730,622464.333,43044,3,MY,1,100,-2
1576771346.343291,622496.000,43044,3,MY,1,100,-1
1576771346.384014,622530.333,43062,3,MY,1,100,-1
1576771346.424738,622564.667,43062,3,MY,1,100,-3
1576771346.465461,622599.000,43062,3,MY,1,100, 2
1576771346.505790,622633.000,43080,3,MY,1,100,-1
1576771346.546118,622667.000,43080,3,MY,1,100,-1
1576771346.586446,622701.000,43080,3,MY,1,100,-1
1576771346.627565,622735.667,43098,3,MY,1,100,-0
1576771346.668684,622770.333,43098,3,MY,1,100, 0
1576771346.709803,622805.000,43098,3,MY,1,100, 0
1576771346.750526,622839.333,43114,3,MY,1,100, 0
1576771346.791250,622873.667,43114,3,MY,1,100,-1
1576771346.831974,622908.000,43114,3,MY,1,100,-3
1576771346.871116,622941.000,43132,3,MY,1,100,-1
1576771346.910258,622974.000,43132,3,MY,1,100,-5
1576771346.949400,623007.000,43132,3,MY,1,100,-4
1576771346.991309,623042.333,43150,3,MY,1,100,-4
1576771347.033219,623077.667,43150,3,MY,1,100,-3
1576771347.075129,623113.000,43150,3,MY,1,100,-3
1576771347.111108,623143.333,43168,3,MY,1,100,-1
1576771347.147087,623173.667,43168,3,MY,1,100,-1
1576771347.183066,623204.000,43168,3,MY,1,100, 3
1576771347.221417,623236.333,43186,3,MY,1,100,-3
1576771347.259769,623268.667,43186,3,MY,1,100,-0
1576771347.298120,623301.000,43186,3,MY,1,100, 0
1576771347.341611,623337.667,43204,3,MY,1,100,-2
1576771347.385103,623374.333,43204,3,MY,1,100,-2
1576771347.428594,623411.000,43204,3,MY,1,100,-1
1576771347.469633,623445.600,43226,5,MY,1,100,-1
1576771347.510673,623480.200,43226,5,MY,1,100, 1
1576771347.551713,623514.800,43226,5,MY,1,100, 1
1576771347.592753,623549.400,43226,5,MY,1,100,-1
1576771347.633793,623584.000,43226,5,MY,1,100,-3
1576771347.673330,623617.333,43246,3,MY,1,100,-2
1576771347.712868,623650.667,43246,3,MY,1,100,-4
1576771347.752405,623684.000,43246,3,MY,1,100,-3
1576771347.789966,623715.667,43264,3,MY,1,100,-6
1576771347.827526,623747.333,43264,3,MY,1,100,-6
1576771347.865087,623779.000,43264,3,MY,1,100,-6
1576771347.903636,623811.500,43282,2,MY,1,100,-5
1576771347.942185,623844.000,43282,2,MY,1,100,-5
1576771347.987257,623882.000,43300,3,MY,1,100,-4
1576771348.032330,623920.000,43300,3,MY,1,100,-4
1576771348.077403,623958.000,43300,3,MY,1,100,-3
1576771348.118522,623992.667,43318,3,MY,1,100,-3
