EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1576771341.588123,618487.000,42331,9,MZ,1,100,-13
1576771341.588123,618487.000,42331,9,MZ,1,100,-13
1576771341.588123,618487.000,42331,9,MZ,1,100,-14
1576771341.588123,618487.000,42331,9,MZ,1,100,-13
1576771341.588123,618487.000,42331,9,MZ,1,100,-12
1576771341.588123,618487.000,42331,9,MZ,1,100,-13
1576771341.588123,618487.000,42331,9,MZ,1,100,-11
1576771341.588123,618487.000,42331,9,MZ,1,100,-13
1576771341.588123,618487.000,42331,9,MZ,1,100,-11
1576771341.629637,618522.000,42350,2,MZ,1,100,-11
1576771341.671152,618557.000,42350,2,MZ,1,100,-12
1576771341.708317,618588.333,42368,3,MZ,1,100,-12
1576771341.745482,618619.667,42368,3,MZ,1,100,-11
1576771341.782647,618651.000,42368,3,MZ,1,100,-12
1576771341.820208,618682.667,42384,3,MZ,1,100,-13
1576771341.857769,618714.333,42384,3,MZ,1,100,-16
1576771341.895329,618746.000,42384,3,MZ,1,100,-16
1576771341.940402,618784.000,42402,3,MZ,1,100,-17
1576771341.985475,618822.000,42402,3,MZ,1,100,-17
1576771342.030547,618860.000,42402,3,MZ,1,100,-18
1576771342.071666,618894.667,42420,3,MZ,1,100,-20
1576771342.112785,618929.333,42420,3,MZ,1,100,-24
1576771342.153904,618964.000,42420,3,MZ,1,100,-25
1576771342.195023,618998.667,42438,3,MZ,1,100,-27
1576771342.236142,619033.333,42438,3,MZ,1,100,-26
1576771342.277261,619068.000,42438,3,MZ,1,100,-25
1576771342.315612,619100.333,42456,3,MZ,1,100,-25
1576771342.353963,619132.667,42456,3,MZ,1,100,-32
1576771342.392315,619165.000,42456,3,MZ,1,100,-33
1576771342.430271,619197.000,42474,3,MZ,1,100,-33
1576771342.468227,619229.000,42474,3,MZ,1,100,-34
1576771342.506183,619261.000,42474,3,MZ,1,100,-35
1576771342.546906,619295.333,42493,3,MZ,1,100,-33
1576771342.587630,619329.667,42493,3,MZ,1,100,-33
1576771342.628353,619364.000,42493,3,MZ,1,100,-32
1576771342.673031,619401.667,42510,3,MZ,1,100,-28
1576771342.717708,619439.333,42510,3,MZ,1,100,-24
1576771342.762385,619477.000,42510,3,MZ,1,100,-21
1576771342.803109,619511.333,42528,3,MZ,1,100,-20
1576771342.843832,619545.667,42528,3,MZ,1,100,-20
1576771342.884556,619580.000,42528,3,MZ,1,100,-20
1576771342.923303,619612.667,42546,3,MZ,1,100,-24
1576771342.962049,619645.333,42546,3,MZ,1,100,-26
1576771343.000796,619678.000,42546,3,MZ,1,100,-31
1576771343.039543,619710.667,42562,3,MZ,1,100,-31
1576771343.078289,619743.333,42562,3,MZ,1,100,-29
1576771343.117036,619776.000,42562,3,MZ,1,100,-31
1576771343.156178,619809.000,42580,3,MZ,1,100,-32
1576771343.195320,619842.000,42580,3,MZ,1,100,-32
1576771343.234462,619875.000,42580,3,MZ,1,100,-31
1576771343.275976,619910.000,42598,3,MZ,1,100,-30
1576771343.317491,619945.000,42598,3,MZ,1,100,-27
1576771343.359005,619980.000,42598,3,MZ,1,100,-24
1576771343.405264,620019.000,42616,2,MZ,1,100,-21
