EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576770656.652166,41207.000,6691,2,RD,1,100,TL
1576770656.652166,41207.000,6691,2,RD,1,100,TU
1576770659.682988,43761.000,7587,2,RD,1,100,TL
1576770662.713810,46315.000,7587,2,RD,1,100,TU
1576770665.744632,48869.000,8484,2,RD,1,100,TL
1576770668.775454,51423.000,8484,2,RD,1,100,TU
1576770671.806276,53977.000,9344,2,RD,1,100,TL
1576770674.837097,56531.000,9344,2,RD,1,100,TU
1576770677.867919,59085.000,10240,2,RD,1,100,TL
1576770680.898741,61639.000,10240,2,RD,1,100,TU
1576770683.929563,64193.000,11136,2,RD,1,100,TL
1576770686.960385,66747.000,11136,2,RD,1,100,TU
1576770689.991207,69301.000,12032,2,RD,1,100,TL
1576770693.022029,71855.000,12032,2,RD,1,100,TU
1576770696.052851,74409.000,12930,2,RD,1,100,TL
1576770699.083673,76963.000,12930,2,RD,1,100,TU
1576770702.114495,79517.000,13826,2,RD,1,100,TL
1576770705.145317,82071.000,13826,2,RD,1,100,TU
1576770708.176139,84625.000,14722,2,RD,1,100,TL
1576770711.206961,87179.000,14722,2,RD,1,100,TU
1576770714.237783,89733.000,15619,2,RD,1,100,TL
1576770717.268605,92287.000,15619,2,RD,1,100,TU
1576770720.299427,94841.000,16515,2,RD,1,100,TL
1576770723.330249,97395.000,16515,2,RD,1,100,TU
1576770726.361071,99949.000,17411,2,RD,1,100,TL
1576770729.391893,102503.000,17411,2,RD,1,100,TU
1576770732.422715,105057.000,18307,2,RD,1,100,TL
1576770735.453537,107611.000,18307,2,RD,1,100,TU
1576770738.484359,110165.000,19203,2,RD,1,100,TL
1576770741.515181,112719.000,19203,2,RD,1,100,TU
1576770744.546003,115273.000,20099,2,RD,1,100,TL
1576770747.576824,117827.000,20099,2,RD,1,100,TU
1576770750.607646,120381.000,20996,2,RD,1,100,TL
1576770753.638469,122935.000,20996,2,RD,1,100,TU
1576770756.669290,125489.000,21892,2,RD,1,100,TL
1576770759.700112,128043.000,21892,2,RD,1,100,TU
1576770762.730934,130597.000,22789,2,RD,1,100,TL
1576770765.761756,133151.000,22789,2,RD,1,100,TU
1576770768.792578,135705.000,23685,2,RD,1,100,TL
1576770771.823400,138259.000,23685,2,RD,1,100,TU
1576770774.854222,140813.000,24579,2,RD,1,100,TL
1576770777.885044,143367.000,24579,2,RD,1,100,TU
1576770780.915866,145921.000,25476,2,RD,1,100,TL
1576770783.946688,148475.000,25476,2,RD,1,100,TU
1576770786.977510,151029.000,26372,2,RD,1,100,TL
