EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1576770650.728179,36215.000,5811,10,AZ,1,100,0.733
1576770650.728179,36215.000,5811,10,AZ,1,100,0.747
1576770650.728179,36215.000,5811,10,AZ,1,100,0.739
1576770650.728179,36215.000,5811,10,AZ,1,100,0.743
1576770650.728179,36215.000,5811,10,AZ,1,100,0.739
1576770650.728179,36215.000,5811,10,AZ,1,100,0.725
1576770650.728179,36215.000,5811,10,AZ,1,100,0.742
1576770650.728179,36215.000,5811,10,AZ,1,100,0.733
1576770650.728179,36215.000,5811,10,AZ,1,100,0.752
1576770650.728179,36215.000,5811,10,AZ,1,100,0.718
1576770650.769713,36250.000,5829,2,AZ,1,100,0.744
1576770650.811247,36285.000,5829,2,AZ,1,100,0.746
1576770650.852386,36319.667,5847,3,AZ,1,100,0.734
1576770650.893525,36354.333,5847,3,AZ,1,100,0.728
1576770650.934664,36389.000,5847,3,AZ,1,100,0.746
1576770650.975011,36423.000,5865,3,AZ,1,100,0.736
1576770651.015359,36457.000,5865,3,AZ,1,100,0.733
1576770651.055707,36491.000,5865,3,AZ,1,100,0.719
1576770651.097637,36526.333,5883,3,AZ,1,100,0.750
1576770651.139566,36561.667,5883,3,AZ,1,100,0.736
1576770651.181496,36597.000,5883,3,AZ,1,100,0.730
1576770651.219471,36629.000,5901,3,AZ,1,100,0.744
1576770651.257445,36661.000,5901,3,AZ,1,100,0.745
1576770651.295419,36693.000,5901,3,AZ,1,100,0.733
1576770651.334185,36725.667,5919,3,AZ,1,100,0.739
1576770651.372950,36758.333,5919,3,AZ,1,100,0.742
1576770651.411716,36791.000,5919,3,AZ,1,100,0.741
1576770651.455228,36827.667,5937,3,AZ,1,100,0.734
1576770651.498740,36864.333,5937,3,AZ,1,100,0.730
1576770651.542252,36901.000,5937,3,AZ,1,100,0.740
1576770651.582995,36935.333,5953,3,AZ,1,100,0.756
1576770651.623739,36969.667,5953,3,AZ,1,100,0.729
1576770651.664482,37004.000,5953,3,AZ,1,100,0.731
1576770651.705621,37038.667,5971,3,AZ,1,100,0.748
1576770651.746759,37073.333,5971,3,AZ,1,100,0.735
1576770651.787898,37108.000,5971,3,AZ,1,100,0.740
1576770651.826663,37140.667,5989,3,AZ,1,100,0.732
1576770651.865429,37173.333,5989,3,AZ,1,100,0.726
1576770651.904194,37206.000,5989,3,AZ,1,100,0.756
1576770651.941773,37237.667,6007,3,AZ,1,100,0.742
1576770651.979352,37269.333,6007,3,AZ,1,100,0.720
1576770652.016931,37301.000,6007,3,AZ,1,100,0.753
1576770652.056883,37334.667,6025,3,AZ,1,100,0.732
1576770652.096835,37368.333,6025,3,AZ,1,100,0.733
1576770652.136787,37402.000,6025,3,AZ,1,100,0.757
1576770652.181486,37439.667,6043,3,AZ,1,100,0.731
1576770652.226185,37477.333,6043,3,AZ,1,100,0.733
1576770652.270884,37515.000,6043,3,AZ,1,100,0.743
1576770652.312022,37549.667,6061,3,AZ,1,100,0.752
1576770652.353161,37584.333,6061,3,AZ,1,100,0.709
1576770652.394300,37619.000,6061,3,AZ,1,100,0.729
1576770652.433856,37652.333,6080,3,AZ,1,100,0.745
1576770652.473413,37685.667,6080,3,AZ,1,100,0.736
1576770652.512969,37719.000,6080,3,AZ,1,100,0.754
