EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1576771341.546609,618452.000,42326,8,GX,1,100,11.322
1576771341.546609,618452.000,42326,8,GX,1,100,-12.451
1576771341.546609,618452.000,42326,8,GX,1,100,-1.648
1576771341.546609,618452.000,42326,8,GX,1,100,4.517
1576771341.546609,618452.000,42326,8,GX,1,100,-3.937
1576771341.546609,618452.000,42326,8,GX,1,100,-3.296
1576771341.546609,618452.000,42326,8,GX,1,100,2.716
1576771341.546609,618452.000,42326,8,GX,1,100,3.021
1576771341.588123,618487.000,42345,3,GX,1,100,-0.671
1576771341.629637,618522.000,42345,3,GX,1,100,-1.526
1576771341.671152,618557.000,42345,3,GX,1,100,-0.275
1576771341.708317,618588.333,42363,3,GX,1,100,-3.571
1576771341.745482,618619.667,42363,3,GX,1,100,-8.575
1576771341.782647,618651.000,42363,3,GX,1,100,-4.303
1576771341.820208,618682.667,42379,3,GX,1,100,3.235
1576771341.857769,618714.333,42379,3,GX,1,100,-8.514
1576771341.895329,618746.000,42379,3,GX,1,100,-8.942
1576771341.940402,618784.000,42397,3,GX,1,100,-17.395
1576771341.985475,618822.000,42397,3,GX,1,100,-29.144
1576771342.030547,618860.000,42397,3,GX,1,100,-32.928
1576771342.071666,618894.667,42415,3,GX,1,100,-50.812
1576771342.112785,618929.333,42415,3,GX,1,100,9.796
1576771342.153904,618964.000,42415,3,GX,1,100,24.811
1576771342.195023,618998.667,42433,3,GX,1,100,-43.793
1576771342.236142,619033.333,42433,3,GX,1,100,1.923
1576771342.277261,619068.000,42433,3,GX,1,100,-25.726
1576771342.315612,619100.333,42451,3,GX,1,100,-44.647
1576771342.353963,619132.667,42451,3,GX,1,100,-42.053
1576771342.392315,619165.000,42451,3,GX,1,100,174.469
1576771342.430271,619197.000,42469,3,GX,1,100,-28.809
1576771342.468227,619229.000,42469,3,GX,1,100,-28.046
1576771342.506183,619261.000,42469,3,GX,1,100,21.088
1576771342.546906,619295.333,42488,3,GX,1,100,-59.448
1576771342.587630,619329.667,42488,3,GX,1,100,-52.277
1576771342.628353,619364.000,42488,3,GX,1,100,-43.610
1576771342.673031,619401.667,42505,3,GX,1,100,-6.561
1576771342.717708,619439.333,42505,3,GX,1,100,7.721
1576771342.762385,619477.000,42505,3,GX,1,100,-4.608
1576771342.803109,619511.333,42523,3,GX,1,100,-5.890
1576771342.843832,619545.667,42523,3,GX,1,100,3.082
1576771342.884556,619580.000,42523,3,GX,1,100,7.904
1576771342.923303,619612.667,42541,3,GX,1,100,-24.872
1576771342.962049,619645.333,42541,3,GX,1,100,-49.957
1576771343.000796,619678.000,42541,3,GX,1,100,-46.753
1576771343.039543,619710.667,42557,3,GX,1,100,167.603
1576771343.078289,619743.333,42557,3,GX,1,100,-92.499
1576771343.117036,619776.000,42557,3,GX,1,100,41.656
1576771343.156178,619809.000,42575,3,GX,1,100,-5.554
1576771343.195320,619842.000,42575,3,GX,1,100,-23.163
1576771343.234462,619875.000,42575,3,GX,1,100,-8.087
1576771343.275976,619910.000,42593,3,GX,1,100,3.632
1576771343.317491,619945.000,42593,3,GX,1,100,37.506
1576771343.359005,619980.000,42593,3,GX,1,100,7.904
1576771343.405264,620019.000,42611,2,GX,1,100,4.303
1576771343.451523,620058.000,42611,2,GX,1,100,-3.693
1576771343.492642,620092.667,42630,3,GX,1,100,-7.416
1576771343.533761,620127.333,42630,3,GX,1,100,-6.836
1576771343.574879,620162.000,42630,3,GX,1,100,-19.653
1576771343.612835,620194.000,42648,3,GX,1,100,-37.903
1576771343.650791,620226.000,42648,3,GX,1,100,-88.501
1576771343.688747,620258.000,42648,3,GX,1,100,180.206
1576771343.727593,620290.750,42666,4,GX,1,100,-20.966
1576771343.766438,620323.500,42666,4,GX,1,100,-87.097
1576771343.805284,620356.250,42666,4,GX,1,100,72.937
1576771343.844130,620389.000,42666,4,GX,1,100,-40.680
1576771343.885644,620424.000,42683,2,GX,1,100,11.749
1576771343.927158,620459.000,42683,2,GX,1,100,10.803
1576771343.967486,620493.000,42701,3,GX,1,100,-5.188
1576771344.007814,620527.000,42701,3,GX,1,100,19.928
1576771344.048143,620561.000,42701,3,GX,1,100,-2.655
1576771344.093611,620599.333,42717,3,GX,1,100,-28.809
1576771344.139079,620637.667,42717,3,GX,1,100,-19.531
1576771344.184547,620676.000,42717,3,GX,1,100,-5.035
1576771344.222107,620707.667,42735,3,GX,1,100,-0.580
1576771344.259668,620739.333,42735,3,GX,1,100,4.547
1576771344.297229,620771.000,42735,3,GX,1,100,6.042
1576771344.335975,620803.667,42753,3,GX,1,100,11.719
1576771344.374722,620836.333,42753,3,GX,1,100,16.235
1576771344.413469,620869.000,42753,3,GX,1,100,5.920
1576771344.453006,620902.333,42772,3,GX,1,100,-4.303
1576771344.492543,620935.667,42772,3,GX,1,100,-2.838
1576771344.532081,620969.000,42772,3,GX,1,100,-1.740
1576771344.573595,621004.000,42790,3,GX,1,100,-5.066
1576771344.615109,621039.000,42790,3,GX,1,100,-2.991
1576771344.656624,621074.000,42790,3,GX,1,100,-1.648
1576771344.697743,621108.667,42808,3,GX,1,100,-6.500
1576771344.738862,621143.333,42808,3,GX,1,100,-3.601
1576771344.779981,621178.000,42808,3,GX,1,100,-4.486
1576771344.821890,621213.333,42826,3,GX,1,100,-3.082
1576771344.863800,621248.667,42826,3,GX,1,100,-2.899
1576771344.905710,621284.000,42826,3,GX,1,100,-4.517
1576771344.943666,621316.000,42844,3,GX,1,100,-0.793
1576771344.981622,621348.000,42844,3,GX,1,100,-0.244
1576771345.019578,621380.000,42844,3,GX,1,100,0.732
1576771345.059510,621413.667,42862,3,GX,1,100,2.014
1576771345.099443,621447.333,42862,3,GX,1,100,7.294
1576771345.139376,621481.000,42862,3,GX,1,100,12.299
1576771345.180890,621516.000,42879,3,GX,1,100,17.914
1576771345.222404,621551.000,42879,3,GX,1,100,20.660
1576771345.263919,621586.000,42879,3,GX,1,100,26.428
1576771345.305433,621621.000,42897,3,GX,1,100,30.762
1576771345.346947,621656.000,42897,3,GX,1,100,31.616
1576771345.388462,621691.000,42897,3,GX,1,100,28.625
1576771345.430767,621726.667,42913,3,GX,1,100,12.939
1576771345.473072,621762.333,42913,3,GX,1,100,16.632
1576771345.515377,621798.000,42913,3,GX,1,100,9.583
1576771345.552147,621829.000,42932,3,GX,1,100,-6.439
1576771345.588917,621860.000,42932,3,GX,1,100,9.918
1576771345.625686,621891.000,42932,3,GX,1,100,25.848
1576771345.666805,621925.667,42950,3,GX,1,100,-6.317
1576771345.707924,621960.333,42950,3,GX,1,100,-25.970
1576771345.749043,621995.000,42950,3,GX,1,100,-36.285
1576771345.789767,622029.333,42968,3,GX,1,100,-53.040
1576771345.830490,622063.667,42968,3,GX,1,100,-66.193
1576771345.871214,622098.000,42968,3,GX,1,100,-54.230
1576771345.911937,622132.333,42986,3,GX,1,100,89.111
1576771345.952661,622166.667,42986,3,GX,1,100,-116.608
1576771345.993385,622201.000,42986,3,GX,1,100,46.844
1576771346.032527,622234.000,43004,3,GX,1,100,-9.674
1576771346.071669,622267.000,43004,3,GX,1,100,-8.057
1576771346.110811,622300.000,43004,3,GX,1,100,37.933
1576771346.150743,622333.667,43022,3,GX,1,100,24.323
1576771346.190676,622367.333,43022,3,GX,1,100,16.296
1576771346.230609,622401.000,43022,3,GX,1,100,8.392
1576771346.268170,622432.667,43040,3,GX,1,100,-4.791
1576771346.305730,622464.333,43040,3,GX,1,100,-6.683
1576771346.343291,622496.000,43040,3,GX,1,100,-30.212
1576771346.384014,622530.333,43058,3,GX,1,100,-40.344
1576771346.424738,622564.667,43058,3,GX,1,100,-66.620
1576771346.465461,622599.000,43058,3,GX,1,100,-32.043
1576771346.505790,622633.000,43076,3,GX,1,100,158.478
1576771346.546118,622667.000,43076,3,GX,1,100,-129.669
1576771346.586446,622701.000,43076,3,GX,1,100,34.882
1576771346.627565,622735.667,43094,3,GX,1,100,5.768
1576771346.668684,622770.333,43094,3,GX,1,100,-17.944
1576771346.709803,622805.000,43094,3,GX,1,100,47.241
1576771346.750526,622839.333,43110,3,GX,1,100,54.504
1576771346.791250,622873.667,43110,3,GX,1,100,35.370
1576771346.831974,622908.000,43110,3,GX,1,100,28.961
1576771346.871116,622941.000,43128,3,GX,1,100,24.078
1576771346.910258,622974.000,43128,3,GX,1,100,19.684
1576771346.949400,623007.000,43128,3,GX,1,100,-3.998
1576771346.991309,623042.333,43146,3,GX,1,100,-13.702
1576771347.033219,623077.667,43146,3,GX,1,100,-30.304
1576771347.075129,623113.000,43146,3,GX,1,100,-64.514
1576771347.111108,623143.333,43164,3,GX,1,100,-75.104
1576771347.147087,623173.667,43164,3,GX,1,100,-82.825
1576771347.183066,623204.000,43164,3,GX,1,100,176.239
1576771347.221417,623236.333,43182,3,GX,1,100,-117.950
1576771347.259769,623268.667,43182,3,GX,1,100,24.933
1576771347.298120,623301.000,43182,3,GX,1,100,12.939
1576771347.341611,623337.667,43200,3,GX,1,100,-24.597
1576771347.385103,623374.333,43200,3,GX,1,100,5.249
1576771347.428594,623411.000,43200,3,GX,1,100,-16.144
1576771347.469515,623445.500,43222,4,GX,1,100,-10.956
1576771347.510436,623480.000,43222,4,GX,1,100,-19.440
1576771347.551357,623514.500,43222,4,GX,1,100,15.625
1576771347.592278,623549.000,43222,4,GX,1,100,41.779
1576771347.632607,623583.000,43242,3,GX,1,100,6.927
1576771347.672935,623617.000,43242,3,GX,1,100,-1.923
1576771347.713263,623651.000,43242,3,GX,1,100,11.566
1576771347.751219,623683.000,43260,4,GX,1,100,-22.614
1576771347.789175,623715.000,43260,4,GX,1,100,-46.753
1576771347.827131,623747.000,43260,4,GX,1,100,-26.184
1576771347.865087,623779.000,43260,4,GX,1,100,-14.862
1576771347.903636,623811.500,43278,2,GX,1,100,-26.184
1576771347.942185,623844.000,43278,2,GX,1,100,-3.052
1576771347.987257,623882.000,43296,3,GX,1,100,38.269
1576771348.032330,623920.000,43296,3,GX,1,100,41.718
1576771348.077403,623958.000,43296,3,GX,1,100,-2.075
1576771348.118522,623992.667,43314,3,GX,1,100,-16.022
1576771348.159641,624027.333,43314,3,GX,1,100,2.533
1576771348.200760,624062.000,43314,3,GX,1,100,-0.885
1576771348.241483,624096.333,43332,3,GX,1,100,-4.822
1576771348.282207,624130.667,43332,3,GX,1,100,1.495
1576771348.322930,624165.000,43332,3,GX,1,100,4.181
1576771348.360491,624196.667,43349,3,GX,1,100,9.369
1576771348.398052,624228.333,43349,3,GX,1,100,8.026
1576771348.435612,624260.000,43349,3,GX,1,100,9.064
1576771348.473963,624292.333,43368,3,GX,1,100,-3.784
1576771348.512315,624324.667,43368,3,GX,1,100,-5.157
1576771348.550666,624357.000,43368,3,GX,1,100,0.977
1576771348.595343,624394.667,43386,3,GX,1,100,-2.716
1576771348.640021,624432.333,43386,3,GX,1,100,-1.221
1576771348.684698,624470.000,43386,3,GX,1,100,0.061
1576771348.725421,624504.333,43402,3,GX,1,100,-4.181
1576771348.766145,624538.667,43402,3,GX,1,100,-2.716
1576771348.806869,624573.000,43402,3,GX,1,100,3.510
1576771348.848383,624608.000,43420,3,GX,1,100,1.312
1576771348.889897,624643.000,43420,3,GX,1,100,0.732
1576771348.931412,624678.000,43420,3,GX,1,100,3.479
1576771348.968972,624709.667,43438,3,GX,1,100,1.678
1576771349.006533,624741.333,43438,3,GX,1,100,0.275
1576771349.044093,624773.000,43438,3,GX,1,100,0.549
1576771349.081259,624804.333,43456,3,GX,1,100,3.326
1576771349.118424,624835.667,43456,3,GX,1,100,-2.319
1576771349.155589,624867.000,43456,3,GX,1,100,-3.418
1576771349.195917,624901.000,43474,3,GX,1,100,0.061
1576771349.236245,624935.000,43474,3,GX,1,100,0.275
1576771349.276573,624969.000,43474,3,GX,1,100,-2.045
1576771349.320855,625006.333,43492,3,GX,1,100,-9.003
1576771349.365137,625043.667,43492,3,GX,1,100,-9.430
1576771349.409419,625081.000,43492,3,GX,1,100,-0.671
1576771349.447771,625113.333,43511,3,GX,1,100,-6.470
1576771349.486122,625145.667,43511,3,GX,1,100,-33.417
1576771349.524473,625178.000,43511,3,GX,1,100,-46.021
1576771349.569150,625215.667,43528,3,GX,1,100,-54.901
1576771349.613828,625253.333,43528,3,GX,1,100,-84.747
1576771349.658505,625291.000,43528,3,GX,1,100,-101.837
1576771349.697252,625323.667,43546,3,GX,1,100,-99.762
1576771349.735998,625356.333,43546,3,GX,1,100,-165.924
1576771349.774745,625389.000,43546,3,GX,1,100,-280.029
1576771349.821597,625428.500,43562,2,GX,1,100,-247.253
1576771349.868449,625468.000,43562,2,GX,1,100,27.863
1576771349.906800,625500.333,43580,3,GX,1,100,53.040
1576771349.945152,625532.667,43580,3,GX,1,100,-0.458
1576771349.983503,625565.000,43580,3,GX,1,100,26.703
1576771350.028180,625602.667,43598,3,GX,1,100,-10.254
1576771350.072857,625640.333,43598,3,GX,1,100,0.488
1576771350.117535,625678.000,43598,3,GX,1,100,15.320
1576771350.158258,625712.333,43616,3,GX,1,100,20.844
1576771350.198982,625746.667,43616,3,GX,1,100,4.822
1576771350.239705,625781.000,43616,3,GX,1,100,-33.875
1576771350.280429,625815.333,43634,3,GX,1,100,-37.598
1576771350.321152,625849.667,43634,3,GX,1,100,-11.108
1576771350.361876,625884.000,43634,3,GX,1,100,-6.958
1576771350.401413,625917.333,43652,3,GX,1,100,-21.698
1576771350.440951,625950.667,43652,3,GX,1,100,-12.238
1576771350.480488,625984.000,43652,3,GX,1,100,-0.916
