EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1576770650.728179,36215.000,5812,10,GX,1,100,-1.495
1576770650.728179,36215.000,5812,10,GX,1,100,-0.153
1576770650.728179,36215.000,5812,10,GX,1,100,-0.488
1576770650.728179,36215.000,5812,10,GX,1,100,0.214
1576770650.728179,36215.000,5812,10,GX,1,100,-0.671
1576770650.728179,36215.000,5812,10,GX,1,100,0.427
1576770650.728179,36215.000,5812,10,GX,1,100,-0.977
1576770650.728179,36215.000,5812,10,GX,1,100,-0.885
1576770650.728179,36215.000,5812,10,GX,1,100,-0.031
1576770650.728179,36215.000,5812,10,GX,1,100,0.275
1576770650.769713,36250.000,5830,2,GX,1,100,-0.885
1576770650.811247,36285.000,5830,2,GX,1,100,-0.275
1576770650.852386,36319.667,5848,3,GX,1,100,0.946
1576770650.893525,36354.333,5848,3,GX,1,100,1.495
1576770650.934664,36389.000,5848,3,GX,1,100,-0.305
1576770650.975011,36423.000,5866,3,GX,1,100,-1.099
1576770651.015359,36457.000,5866,3,GX,1,100,-0.305
1576770651.055707,36491.000,5866,3,GX,1,100,0.580
1576770651.097637,36526.333,5884,3,GX,1,100,-1.556
1576770651.139566,36561.667,5884,3,GX,1,100,-1.038
1576770651.181496,36597.000,5884,3,GX,1,100,-0.427
1576770651.219471,36629.000,5902,3,GX,1,100,-0.916
1576770651.257445,36661.000,5902,3,GX,1,100,-0.824
1576770651.295419,36693.000,5902,3,GX,1,100,-0.092
1576770651.334185,36725.667,5920,3,GX,1,100,0.092
1576770651.372950,36758.333,5920,3,GX,1,100,-1.038
1576770651.411716,36791.000,5920,3,GX,1,100,-0.275
1576770651.455228,36827.667,5938,3,GX,1,100,-0.122
1576770651.498740,36864.333,5938,3,GX,1,100,-0.122
1576770651.542252,36901.000,5938,3,GX,1,100,-1.221
1576770651.582995,36935.333,5954,3,GX,1,100,-0.793
1576770651.623739,36969.667,5954,3,GX,1,100,0.427
1576770651.664482,37004.000,5954,3,GX,1,100,-0.244
1576770651.705621,37038.667,5972,3,GX,1,100,-0.702
1576770651.746759,37073.333,5972,3,GX,1,100,-0.214
1576770651.787898,37108.000,5972,3,GX,1,100,-0.366
1576770651.826663,37140.667,5990,3,GX,1,100,0.122
1576770651.865429,37173.333,5990,3,GX,1,100,-0.214
1576770651.904194,37206.000,5990,3,GX,1,100,-1.434
1576770651.941773,37237.667,6008,3,GX,1,100,-0.824
1576770651.979352,37269.333,6008,3,GX,1,100,0.549
1576770652.016931,37301.000,6008,3,GX,1,100,-0.732
1576770652.056883,37334.667,6026,3,GX,1,100,-0.519
1576770652.096835,37368.333,6026,3,GX,1,100,-0.183
1576770652.136787,37402.000,6026,3,GX,1,100,-1.282
1576770652.181486,37439.667,6044,3,GX,1,100,0.244
