EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1576771341.546609,618452.000,42328,8,GZ,1,100,-4.578
1576771341.546609,618452.000,42328,8,GZ,1,100,-1.099
1576771341.546609,618452.000,42328,8,GZ,1,100,-3.876
1576771341.546609,618452.000,42328,8,GZ,1,100,-5.615
1576771341.546609,618452.000,42328,8,GZ,1,100,-4.883
1576771341.546609,618452.000,42328,8,GZ,1,100,-4.761
1576771341.546609,618452.000,42328,8,GZ,1,100,-4.181
1576771341.546609,618452.000,42328,8,GZ,1,100,-2.716
1576771341.588123,618487.000,42347,3,GZ,1,100,0.336
1576771341.629637,618522.000,42347,3,GZ,1,100,2.472
1576771341.671152,618557.000,42347,3,GZ,1,100,0.031
1576771341.708317,618588.333,42365,3,GZ,1,100,0.793
1576771341.745482,618619.667,42365,3,GZ,1,100,0.916
1576771341.782647,618651.000,42365,3,GZ,1,100,-6.958
1576771341.820208,618682.667,42381,3,GZ,1,100,-10.437
1576771341.857769,618714.333,42381,3,GZ,1,100,-8.575
1576771341.895329,618746.000,42381,3,GZ,1,100,-7.324
1576771341.940402,618784.000,42399,3,GZ,1,100,-5.096
1576771341.985475,618822.000,42399,3,GZ,1,100,-8.148
1576771342.030547,618860.000,42399,3,GZ,1,100,-7.935
1576771342.071666,618894.667,42417,3,GZ,1,100,-0.793
1576771342.112785,618929.333,42417,3,GZ,1,100,-22.003
1576771342.153904,618964.000,42417,3,GZ,1,100,-28.320
1576771342.195023,618998.667,42435,3,GZ,1,100,-9.430
1576771342.236142,619033.333,42435,3,GZ,1,100,-3.326
1576771342.277261,619068.000,42435,3,GZ,1,100,27.893
1576771342.315612,619100.333,42453,3,GZ,1,100,34.790
1576771342.353963,619132.667,42453,3,GZ,1,100,-17.853
1576771342.392315,619165.000,42453,3,GZ,1,100,-137.939
1576771342.430271,619197.000,42471,3,GZ,1,100,109.985
